project_id,permit_id
residential_14201120240000,2394440
residential_14201120310000,3152072
residential_14201130030000,2722593
residential_14201130040000,2177993
residential_14201130050000,1858241
residential_14201130070000,2076503
residential_14201130100000,2305205
residential_14201130130000,1864664
residential_14201130220000,2625813
residential_14201130280000,2581681
residential_14201130410000,1897996
residential_14201130420000,3121159
residential_14201130450000,2657186
residential_14201130460000,2653023
residential_14201130470000,2669338
residential_14201140020000,2173981
residential_14201140360000,3079947
residential_14201150200000,2513419
residential_14201150220000,2477509
residential_14201150230000,2216443
residential_14201150240000,2216443
residential_14201150240000,2220984
residential_14201150250000,2870667
residential_14201150320000,3201280
residential_14201160020000,2704785
residential_14201160060000,2821632
residential_14201160060000,2821635
residential_14201160230000,2621529
residential_14201160360000,2549787
residential_14201190240000,1724829
residential_14201190270000,2946662
residential_14201190350000,3099532
residential_14201200100000,3045342
residential_14201200110000,3012907
residential_14201200110000,3045342
residential_14201200220000,2030650
residential_14201200220000,2092471
residential_14201200220000,2171207
residential_14201210020000,2522192
residential_14201210150000,2526306
residential_14201210400000,2553753
residential_14201210410000,2541837
residential_14201210410000,2541847
residential_14201210420000,2541837
residential_14201210420000,2541847
residential_14201230190000,2331368
residential_14201240090000,2195897
residential_14201240270000,2449415
residential_14201250030000,2508038
residential_14201250040000,2547941
residential_14201250040000,2686790
residential_14202170120000,2339363
residential_14202190150000,3180379
residential_14202200200000,1649912
residential_14202200280000,1856716
residential_14202290180000,1847905
residential_14203010110000,2318858
residential_14203010220000,2349018
residential_14203020090000,1685814
residential_14203020110000,2462250
residential_14203030070000,2611750
residential_14203030390000,2508136
residential_14203090050000,1726842
residential_14203090130000,2927374
residential_14203090260000,1814508
residential_14203100030000,2506667
residential_14203100180000,2506027
residential_14203100210000,1651050
residential_14203110040000,2111761
residential_14203110160000,2737886
residential_14203120390000,1874749
residential_14203160250000,2572016
residential_14203160260000,1945639
residential_14203160260000,2045524
residential_14203160270000,2958605
residential_14203160360000,2562266
residential_14203160370000,3145490
residential_14203160380000,2662380
residential_14203170020000,3137745
residential_14203170020000,3138099
residential_14203170030000,3137745
residential_14203170030000,3138099
residential_14203170190000,2620601
residential_14203180230000,3250333
residential_14203180360000,1684163
residential_14203190020000,3261716
residential_14203190140000,2500853
residential_14203190200000,3107699
residential_14203190280000,2495835
residential_14203190300000,2670123
residential_14203190300000,2781381
residential_14203190320000,2638345
residential_14203190330000,1954559
residential_14203200380000,1702053
residential_14203200400000,2695850
residential_14203200400000,2774260
residential_14203210070000,2741411
residential_14203210080000,2481265
residential_14203210290000,2167015
residential_14203210290000,2394440
residential_14203210300000,2151851
residential_14203210340000,2481334
residential_14203210350000,2578507
residential_14203220180000,1911907
residential_14203220240000,2052521
residential_14203220270000,2503883
residential_14203220290000,2513798
residential_14203220390000,2955522
residential_14203220390000,2990445
residential_14203230070000,2150935
residential_14203230200000,2563595
residential_14203230360000,1954287
residential_14203250020000,2579918
residential_14203250220000,2644242
residential_14203250270000,2678656
residential_14203250290000,3110074
residential_14203250390000,1732929
residential_14203260150000,2484417
residential_14203260200000,2579833
residential_14203260270000,1790672
residential_14203260300000,2668067
residential_14203260340000,2161353
residential_14203270030000,1842636
residential_14203270180000,2262556
residential_14203270180000,2263316
residential_14203270190000,2262556
residential_14203270190000,2284777
residential_14203270350000,2512490
residential_14203290040000,2579660
residential_14203290050000,2998238
residential_14203290080000,1849693
residential_14203290080000,1965786
residential_14203290090000,2616392
residential_14203290090000,2647803
residential_14203290110000,1673076
residential_14203290140000,2600540
residential_14203290370000,1800807
residential_14203290380000,2188217
residential_14203300060000,2515803
residential_14203300140000,2559033
residential_14203300150000,2437465
residential_14204040340000,2476232
residential_14204070300000,2392801
residential_14204070300000,2418123
residential_14204130750000,2710148
residential_14213050180000,2439853
residential_14213050340000,1911324
residential_14213050350000,1911324
residential_14213080050000,3075819
residential_14213110490000,1678672
residential_14213110490000,1827684
residential_14213130270000,2533505
residential_14281150210000,3030244
residential_14283000340000,2847412
residential_14283000340000,3149249
residential_14283020200000,3227305
residential_14283020380000,2666339
residential_14283030500000,2503012
residential_14283040110000,2558428
residential_14283040590000,2479890
residential_14283190870000,2505142
residential_14283190870000,2516815
residential_14283190870000,2522669
residential_14283190870000,2538399
residential_14283190870000,2559017
residential_14283190870000,2570811
residential_14283190870000,2571320
residential_14283190870000,2571321
residential_14283190870000,2577021
residential_14283190870000,2580088
residential_14283190870000,2585217
residential_14283190870000,2593652
residential_14291010270000,2642579
residential_14291010480000,2898800
residential_14291030210000,2192608
residential_14291050090000,2771747
residential_14291050390000,2315955
residential_14291050400000,2315955
residential_14291050400000,2337612
residential_14291060050000,2717965
residential_14291060110000,3078700
residential_14291060330000,2278919
residential_14291060350000,2530118
residential_14291070100000,2447170
residential_14291070110000,2446651
residential_14291070110000,2447170
residential_14291070120000,2446651
residential_14291070120000,2459379
residential_14291070140000,2138421
residential_14291070150000,2138421
residential_14291070150000,2547233
residential_14291080210000,1928736
residential_14291080240000,3051667
residential_14291080250000,2500949
residential_14291080320000,2263503
residential_14291090390000,1953904
residential_14291100250000,1874735
residential_14291100330000,2643586
residential_14291100380000,2593951
residential_14291100390000,2461870
residential_14291100390000,2462227
residential_14291100400000,2669394
residential_14291100450000,2372407
residential_14291100460000,2827108
residential_14291110070000,2650298
residential_14291110290000,2514973
residential_14291110540000,2734833
residential_14291120140000,2752768
residential_14291120220000,2375048
residential_14291120310000,2589981
residential_14291120320000,1808866
residential_14291120340000,2851883
residential_14291120370000,2715715
residential_14291120390000,1858412
residential_14291120410000,2503072
residential_14291120410000,2542193
residential_14291130060000,2449397
residential_14291130070000,3233536
residential_14291140070000,2931672
residential_14291140090000,2065925
residential_14291140160000,3209042
residential_14291140190000,2172319
residential_14291140210000,3169045
residential_14291150010000,3170102
residential_14291150340000,2394678
residential_14291150350000,2939310
residential_14291160150000,2302901
residential_14291160160000,1649848
residential_14291160270000,2517035
residential_14291180420000,2988685
residential_14291190070000,2176354
residential_14291190090000,3196515
residential_14291190120000,2774614
residential_14291210160000,2746997
residential_14291210330000,2666266
residential_14291210350000,2656555
residential_14291210430000,2644261
residential_14291220200000,2323958
residential_14291220360000,2860787
residential_14291230210000,2393739
residential_14291230300000,2963093
residential_14291240440000,2763538
residential_14291250110000,2746978
residential_14291250150000,2695850
residential_14291250150000,2774260
residential_14291250220000,3006973
residential_14291250240000,2871849
residential_14291250300000,2624079
residential_14291250310000,2570977
residential_14291250310000,2624079
residential_14291260150000,2461870
residential_14291260150000,2462227
residential_14291260200000,3038022
residential_14291260250000,3151012
residential_14291290150000,2539905
residential_14291300140000,2693571
residential_14292000250000,2184584
residential_14292000370000,2530254
residential_14292010280000,2466774
residential_14292010550000,1902041
residential_14292020140000,2158485
residential_14292030150000,3198920
residential_14292080110000,2315952
residential_14292080170000,2265939
residential_14292080250000,2335988
residential_14292080440000,2774893
residential_14292090180000,2506361
residential_14292090280000,2440447
residential_14292090340000,2497952
residential_14292090360000,2878202
residential_14292090470000,2659744
residential_14292090480000,2659744
residential_14292100080000,3233227
residential_14292160060000,2474982
residential_14292160270000,2545110
residential_14292220280000,2712424
residential_14292230070000,2470989
residential_14292230350000,2668184
residential_14292230430000,2588998
residential_14292270120000,2731029
residential_14292270150000,3134167
residential_14292280060000,2265964
residential_14292280260000,2558294
residential_14292290130000,1868808
residential_14292290220000,2614367
residential_14293000590000,2672296
residential_14293010360000,2809434
residential_14293020290000,2749401
residential_14293040540000,2605618
residential_14293040550000,2414228
residential_14293040550000,2464677
residential_14293040700000,2271100
residential_14293040710000,2345392
residential_14293040750000,2421080
residential_14293040760000,2464674
residential_14293040770000,2407514
residential_14293040770000,2421220
residential_14293040770000,2605618
residential_14293040780000,2407514
residential_14293040780000,2421220
residential_14293040780000,2605618
residential_14293050200000,2768917
residential_14293050200000,2814769
residential_14293050210000,3000064
residential_14293050220000,2713418
residential_14293050260000,3147339
residential_14293050390000,2357325
residential_14293050390000,2360655
residential_14293050390000,2362281
residential_14293050390000,2457523
residential_14293050400000,2357325
residential_14293050400000,2362281
residential_14293050410000,2360655
residential_14293050430000,2457523
residential_14293050440000,2320468
residential_14293050450000,2320468
residential_14293050450000,2373251
residential_14293050450000,2383035
residential_14293050450000,2429136
residential_14293050450000,2430738
residential_14293050450000,2450537
residential_14293050450000,2459413
residential_14293050460000,2430738
residential_14293050470000,2320468
residential_14293050470000,2373251
residential_14293050470000,2383035
residential_14293050470000,2429136
residential_14293050470000,2430738
residential_14293050470000,2450537
residential_14293050470000,2459413
residential_14293050480000,2320468
residential_14293050480000,2373251
residential_14293050480000,2383035
residential_14293050480000,2429136
residential_14293050480000,2430738
residential_14293050480000,2450537
residential_14293050480000,2459413
residential_14293050490000,2450537
residential_14293050500000,2320468
residential_14293050500000,2373251
residential_14293050500000,2383035
residential_14293050500000,2429136
residential_14293050500000,2430738
residential_14293050500000,2450537
residential_14293050500000,2459413
residential_14293050630000,2732859
residential_14293050650000,2759381
residential_14293060020000,3133889
residential_14293060140000,2628346
residential_14293080230000,2989021
residential_14293080230000,3060789
residential_14293080230000,3096009
residential_14293080360000,1837209
residential_14293090390000,1683021
residential_14293100040000,1816231
residential_14293100170000,2497383
residential_14293100410000,1870672
residential_14293100530000,1746413
residential_14293100530000,1792316
residential_14293110250000,2946213
residential_14293120270000,3157748
residential_14293130490000,2601238
residential_14293130500000,2601248
residential_14293150060000,2563982
residential_14293150240000,2378067
residential_14293150280000,2551756
residential_14293150760000,2585847
residential_14293160010000,2122885
residential_14293190050000,2783708
residential_14293190150000,3201920
residential_14293190280000,2731099
residential_14293190310000,2652555
residential_14293210100000,2230219
residential_14293210140000,2574750
residential_14293220200000,3113210
residential_14293230020000,2774265
residential_14293230020000,2796480
residential_14293230080000,3220133
residential_14294010310000,2073985
residential_14294030170000,1817802
residential_14294050220000,1711711
residential_14294050280000,1681125
residential_14294070360000,2539608
residential_14294070410000,2653024
residential_14294070730000,2613975
residential_14294080070000,2677129
residential_14294080110000,2498339
residential_14294080250000,2669937
residential_14294090020000,1669856
residential_14294090090000,3164841
residential_14294120670000,1771724
residential_14294120680000,1771920
residential_14294130120000,2847054
residential_14294130160000,2646637
residential_14294130180000,2624248
residential_14294130390000,2677125
residential_14294140160000,1755064
residential_14294140340000,1856237
residential_14294140360000,2454882
residential_14294160320000,1805893
residential_14294161040000,2631968
residential_14294170070000,2996010
residential_14294170070000,3044663
residential_14294170100000,2067661
residential_14294170100000,2464512
residential_14294170140000,2537676
residential_14294170150000,2525882
residential_14294170150000,2537676
residential_14294170370000,2320184
residential_14294180130000,2558596
residential_14294180240000,1866750
residential_14294180650000,2007492
residential_14294180650000,2007498
residential_14294180650000,2022051
residential_14294180660000,2007492
residential_14294180660000,2007498
residential_14294180660000,2022051
residential_14294210250000,2858054
residential_14294210270000,1865654
residential_14294210440000,2495168
residential_14294210450000,2495182
residential_14294220510000,2639784
residential_14294220520000,2639784
residential_14294220530000,2639784
residential_14294220540000,2639784
residential_14294220550000,2639784
residential_14294260020000,2417260
residential_14301020240000,2287754
residential_14301020270000,1656314
residential_14301020290000,2522995
residential_14301020360000,2706036
residential_14301030300000,1782987
residential_14301040160000,2474344
residential_14301040430000,2513125
residential_14301040480000,1675188
residential_14301050030000,3205543
residential_14301050080000,2569569
residential_14301050200000,2452133
residential_14301050340000,2845450
residential_14301060230000,1744008
residential_14301060410000,2550859
residential_14301060410000,2711462
residential_14301060440000,2213161
residential_14301060530000,1648111
residential_14301060530000,1709102
residential_14301060550000,1708921
residential_14301060560000,2780319
residential_14301060570000,3050807
residential_14301060630000,2885195
residential_14301060650000,1619242
residential_14301060670000,1692684
residential_14301060730000,2602277
residential_14301060770000,2542534
residential_14301070110000,2554598
residential_14301070130000,2916450
residential_14301080380000,2857571
residential_14301080470000,1974091
residential_14301090050000,3043229
residential_14301090070000,2737282
residential_14301090080000,2236160
residential_14301090150000,2416593
residential_14301090150000,2452509
residential_14301100090000,2602734
residential_14301100150000,2840669
residential_14301100190000,1870738
residential_14301100200000,2554561
residential_14301100220000,2627840
residential_14301110020000,3142210
residential_14301110030000,1868707
residential_14301110070000,1672070
residential_14301110140000,2556663
residential_14301110150000,2556646
residential_14301110180000,1684180
residential_14301110340000,1954814
residential_14301110400000,3080502
residential_14301110410000,2735771
residential_14301110420000,2305047
residential_14301110420000,2414002
residential_14301110430000,2733125
residential_14301110440000,2766916
residential_14301110490000,2956095
residential_14301110490000,3010054
residential_14301110500000,2956094
residential_14301140140000,2560143
residential_14301140250000,3004144
residential_14301140260000,2439425
residential_14301140400000,3208103
residential_14301140410000,3208101
residential_14301140460000,2545095
residential_14301140470000,2545096
residential_14301150030000,2776830
residential_14301170280000,2884632
residential_14301170290000,2884973
residential_14301180360000,1644568
residential_14301180360000,1644580
residential_14301180360000,1644588
residential_14301180360000,1644596
residential_14301180360000,1644631
residential_14301180360000,1644640
residential_14301180360000,1644653
residential_14301180370000,1644568
residential_14301180370000,1644580
residential_14301180370000,1644588
residential_14301180370000,1644596
residential_14301180370000,1644631
residential_14301180370000,1644640
residential_14301180370000,1644653
residential_14301180380000,1644568
residential_14301180380000,1644580
residential_14301180380000,1644588
residential_14301180380000,1644596
residential_14301180380000,1644631
residential_14301180380000,1644640
residential_14301180380000,1644653
residential_14301180390000,1644568
residential_14301180390000,1644580
residential_14301180390000,1644588
residential_14301180390000,1644596
residential_14301180390000,1644631
residential_14301180390000,1644640
residential_14301180390000,1644653
residential_14301180400000,1644558
residential_14301180410000,1644568
residential_14301180410000,1644580
residential_14301180410000,1644588
residential_14301180410000,1644596
residential_14301180410000,1644631
residential_14301180410000,1644640
residential_14301180410000,1644645
residential_14301180410000,1644653
residential_14301180420000,1644568
residential_14301180420000,1644580
residential_14301180420000,1644588
residential_14301180420000,1644596
residential_14301180420000,1644631
residential_14301180420000,1644640
residential_14301180420000,1644645
residential_14301180420000,1644653
residential_14301180430000,1644568
residential_14301180430000,1644580
residential_14301180430000,1644588
residential_14301180430000,1644596
residential_14301180430000,1644631
residential_14301180430000,1644640
residential_14301180430000,1644645
residential_14301180430000,1644653
residential_14301180440000,1644568
residential_14301180440000,1644580
residential_14301180440000,1644588
residential_14301180440000,1644596
residential_14301180440000,1644631
residential_14301180440000,1644640
residential_14301180440000,1644645
residential_14301180440000,1644653
residential_14301180450000,1644568
residential_14301180450000,1644580
residential_14301180450000,1644588
residential_14301180450000,1644596
residential_14301180450000,1644631
residential_14301180450000,1644640
residential_14301180450000,1644645
residential_14301180450000,1644653
residential_14301180460000,1644558
residential_14301180460000,1644606
residential_14301180460000,1644616
residential_14301180710000,2965900
residential_14301180730000,2643297
residential_14301180740000,3149475
residential_14301190250000,2473035
residential_14301190280000,2053303
residential_14301190310000,2242836
residential_14301200130000,2892699
residential_14301200170000,1840689
residential_14301200260000,2475637
residential_14301210030000,2609347
residential_14301210070000,2175568
residential_14301210080000,2541573
residential_14301210090000,2833090
residential_14301210110000,3049999
residential_14301210190000,2597541
residential_14301210200000,3095961
residential_14301210260000,2298115
residential_14301210340000,1957507
residential_14301220010000,2732203
residential_14301220250000,2850341
residential_14301220440000,2383393
residential_14302000300000,2503075
residential_14302000360000,1808488
residential_14302000410000,2370132
residential_14302010080000,2744098
residential_14302030130000,2366900
residential_14302030130000,2448662
residential_14302030210000,2514441
residential_14302030380000,2275220
residential_14302030690000,2275220
residential_14302030690000,2521128
residential_14302030690000,2521141
residential_14302030700000,2275220
residential_14302030700000,2521128
residential_14302030700000,2521141
residential_14302040080000,2637707
residential_14302050120000,2468817
residential_14302050170000,2608883
residential_14302050170000,2608974
residential_14302050210000,1824926
residential_14302050350000,2625664
residential_14302050470000,2467603
residential_14302050480000,2493897
residential_14302060180000,2532067
residential_14302060180000,2596213
residential_14302060210000,2911364
residential_14302060240000,2892657
residential_14302060280000,2050510
residential_14302070110000,2329190
residential_14302070120000,2329182
residential_14302070120000,2329190
residential_14302070140000,2844739
residential_14302070250000,2509944
residential_14302070320000,2593339
residential_14302080160000,2200907
residential_14302080170000,2606151
residential_14302080200000,2074138
residential_14302080250000,2598240
residential_14302080310000,2625762
residential_14302080320000,1979484
residential_14302080330000,2740515
residential_14302080440000,2252028
residential_14302090020000,2349660
residential_14302090080000,2435780
residential_14302090120000,1676894
residential_14302090120000,2079905
residential_14302090210000,2596219
residential_14302090230000,2503074
residential_14302090270000,2441103
residential_14302100030000,2823615
residential_14302100040000,3118314
residential_14302100210000,1709825
residential_14302110040000,2610996
residential_14302110120000,2469258
residential_14302110180000,2038296
residential_14302110180000,2046365
residential_14302110330000,2202109
residential_14302110360000,2222127
residential_14302110420000,3183593
residential_14302110420000,3280707
residential_14302110440000,2740870
residential_14302120050000,1672364
residential_14302120050000,1935616
residential_14302120220000,2346492
residential_14302120290000,2441694
residential_14302120360000,2589569
residential_14302130110000,1687451
residential_14302130140000,3239450
residential_14302130150000,2179525
residential_14302130170000,2751821
residential_14302130210000,1831614
residential_14302130220000,1659282
residential_14302130380000,1788811
residential_14302140110000,2648317
residential_14302140310000,2497376
residential_14302150110000,2449058
residential_14302150200000,3205544
residential_14302150410000,2669800
residential_14302170110000,2410112
residential_14302170200000,2730588
residential_14302170260000,2298774
residential_14302170400000,2321447
residential_14302180160000,2655559
residential_14302190170000,2858641
residential_14302190290000,2505595
residential_14302190360000,2357522
residential_14302190390000,1834671
residential_14302190400000,2483101
residential_14302200120000,2695192
residential_14302200200000,2009202
residential_14302200200000,2044331
residential_14302200210000,2173944
residential_14302200220000,1644935
residential_14302200290000,3156110
residential_14302200290000,3176780
residential_14302200320000,2476063
residential_14302200350000,2312004
residential_14302200360000,2048432
residential_14302200430000,3068543
residential_14302200450000,1733465
residential_14302200460000,1893202
residential_14302210080000,1787557
residential_14302210090000,2362402
residential_14302210140000,2303988
residential_14302210190000,2673432
residential_14302210200000,2628453
residential_14302210200000,2673432
residential_14302210370000,1683800
residential_14302210380000,2462182
residential_14302220310000,1762845
residential_14302220310000,1763131
residential_14303150080000,2642862
residential_14303150090000,2642835
residential_14303150110000,2994701
residential_14303150170000,2904753
residential_14304031330000,1781983
residential_14304050330000,2619760
residential_14304070310000,2726487
residential_14304070440000,2746822
residential_14304070480000,2821154
residential_14304070490000,2731911
residential_14304070550000,2509559
residential_14304080090000,2672982
residential_14304080170000,2568796
residential_14304090440000,2813589
residential_14304091060000,3087608
residential_14304100080000,2566425
residential_14304100090000,2566423
residential_14311000210000,3140299
residential_14311000410000,2831322
residential_14311030250000,2461795
residential_14311030370000,1790215
residential_14311040450000,2569471
residential_14311050240000,2494399
residential_14311060190000,1675129
residential_14311060260000,2653287
residential_14311070300000,2149670
residential_14311070300000,2625636
residential_14311070330000,2555383
residential_14311130030000,1897424
residential_14311130100000,2784023
residential_14311130110000,2784000
residential_14311130110000,2784023
residential_14311130200000,2451129
residential_14311130330000,2386166
residential_14311130360000,3203265
residential_14311130380000,2850791
residential_14311160120000,2650008
residential_14311180210000,2558080
residential_14311180280000,3202956
residential_14311180300000,3114108
residential_14311190100000,2558050
residential_14311190110000,2675840
residential_14311190240000,2692582
residential_14311200010000,2490741
residential_14311200270000,2827650
residential_14311200280000,2827628
residential_14311210050000,3009480
residential_14311210100000,3036085
residential_14311210230000,2652076
residential_14311240150000,1658104
residential_14311240380000,2702897
residential_14311250060000,2844761
residential_14311250150000,2687068
residential_14311250150000,2712567
residential_14311260050000,2774504
residential_14311260220000,2441183
residential_14311280360000,2825358
residential_14311280410000,2871840
residential_14311280410000,2930134
residential_14311290030000,2580206
residential_14311290050000,2664785
residential_14311290050000,2738078
residential_14311290050000,2752224
residential_14311290090000,2920894
residential_14311290170000,1934205
residential_14311290410000,2548939
residential_14311320080000,2797046
residential_14311320100000,2898773
residential_14311320490000,2246932
residential_14311320510000,1855001
residential_14311320510000,1954173
residential_14311360080000,3171667
residential_14311360090000,3171668
residential_14311370050000,2797775
residential_14311370140000,2630056
residential_14311380040000,2312527
residential_14311380130000,2739745
residential_14311380130000,2781084
residential_14313000210000,2776253
residential_14313010240000,3085753
residential_14313010270000,2671762
residential_14313010290000,1966209
residential_14313020360000,2351775
residential_14313020420000,2558096
residential_14313020580000,1680037
residential_14313040260000,1828696
residential_14313060020000,2605975
residential_14313060530000,1888332
residential_14313070050000,1668160
residential_14313070050000,1673994
residential_14313090130000,2575122
residential_14313100130000,2875421
residential_14313110040000,2954951
residential_14313110050000,2960874
residential_14313110060000,2654760
residential_14313110060000,2714912
residential_14313110300000,1723080
residential_14313110310000,2107626
residential_14313120150000,3202322
residential_14313120160000,3198641
residential_14313140220000,2829879
residential_14313150070000,2122197
residential_14313150070000,2174732
residential_14313150150000,2472124
residential_14313150340000,2768846
residential_14313160040000,2874013
residential_14313160090000,2887813
residential_14313160110000,2829537
residential_14313160380000,2176539
residential_14313170090000,2302357
residential_14313200170000,2569705
residential_14313200170000,2618503
residential_14313200170000,2618505
residential_14313200180000,2569705
residential_14313200180000,2618503
residential_14313200180000,2618505
residential_14313200190000,2569705
residential_14313200190000,2618503
residential_14313200190000,2618505
residential_14313200200000,2569705
residential_14313200200000,2618503
residential_14313200200000,2618505
residential_14313200210000,2569705
residential_14313200210000,2618503
residential_14313200210000,2618505
residential_14313200220000,2569705
residential_14313200220000,2618503
residential_14313200220000,2618505
residential_14313200230000,2569705
residential_14313200230000,2618503
residential_14313200230000,2618505
residential_14313200240000,2569705
residential_14313200240000,2618503
residential_14313200240000,2618505
residential_14313200250000,2569705
residential_14313200250000,2618503
residential_14313200250000,2618505
residential_14313200260000,2569705
residential_14313200260000,2618503
residential_14313200260000,2618505
residential_14313200270000,2569705
residential_14313200270000,2618503
residential_14313200270000,2618505
residential_14313200280000,2569705
residential_14313200280000,2618503
residential_14313200280000,2618505
residential_14313200290000,2569705
residential_14313200290000,2618503
residential_14313200290000,2618505
residential_14313200300000,2569705
residential_14313200300000,2618503
residential_14313200300000,2618505
residential_14313200310000,2569705
residential_14313200310000,2618503
residential_14313200310000,2618505
residential_14313200320000,2569705
residential_14313200320000,2618503
residential_14313200320000,2618505
residential_14313200330000,2569705
residential_14313200330000,2618503
residential_14313200330000,2618505
residential_14313200340000,2569705
residential_14313200340000,2618503
residential_14313200340000,2618505
residential_14313200350000,2569705
residential_14313200350000,2618503
residential_14313200350000,2618505
residential_14313200360000,2569705
residential_14313200360000,2618503
residential_14313200360000,2618505
residential_14313200370000,2569705
residential_14313200370000,2618503
residential_14313200370000,2618505
residential_14313200380000,2569705
residential_14313200380000,2618503
residential_14313200380000,2618505
residential_14313200390000,2569705
residential_14313200390000,2618503
residential_14313200390000,2618505
residential_14313200400000,2569705
residential_14313200400000,2618503
residential_14313200400000,2618505
residential_14313240040000,2586950
residential_14313250080000,2068139
residential_14313260260000,2455578
residential_14313270110000,2416941
residential_14313280140000,2498216
residential_14313280220000,3169437
residential_14313280310000,1713016
residential_14313280350000,2595407
residential_14313280630000,1646180
residential_14313280630000,1698885
residential_14313280650000,1714250
residential_14313280680000,2650238
residential_14313280970000,2650237
residential_14313310140000,1653355
residential_14314020420000,2831138
residential_14314030260000,2485330
residential_14314030570000,2371398
residential_14314040210000,2738725
residential_14314040270000,2565746
residential_14314040310000,1765314
residential_14314040470000,1838007
residential_14314080180000,3156130
residential_14314090290000,1660049
residential_14314090400000,2532500
residential_14314090430000,2700307
residential_14314090430000,2738029
residential_14314090450000,2481898
residential_14314090550000,2585091
residential_14314090560000,2585047
residential_14314100320000,2771430
residential_14314100400000,1967020
residential_14314100400000,2043666
residential_14314110020000,2432697
residential_14314110460000,3057072
residential_14314110510000,1650560
residential_14314110520000,2585005
residential_14314110530000,2585005
residential_14314110530000,2585008
residential_14314130070000,3120947
residential_14314130300000,1621104
residential_14314130420000,2347124
residential_14314130440000,2356912
residential_14314130450000,2448225
residential_14314130450000,2472893
residential_14314130450000,2557532
residential_14314130480000,2347124
residential_14314130480000,2356912
residential_14314130480000,2435904
residential_14314130480000,2448225
residential_14314130480000,2472893
residential_14314130480000,2557532
residential_14314140170000,2769612
residential_14314140220000,1662949
residential_14314140360000,2348697
residential_14314140370000,2348686
residential_14314140560000,1768486
residential_14314150090000,2421007
residential_14314150140000,2153419
residential_14314150200000,2856338
residential_14314160250000,2375039
residential_14314160590000,2476908
residential_14314170070000,2400117
residential_14314170330000,1715151
residential_14314180150000,3114308
residential_14314180550000,2527966
residential_14314180550000,2559496
residential_14314190320000,2502989
residential_14314190420000,2485268
residential_14314190420000,2538297
residential_14314190430000,2457329
residential_14314190430000,2485268
residential_14314190430000,2538297
residential_14314200060000,2583776
residential_14314200140000,2971568
residential_14314200310000,2765607
residential_14314200420000,2588516
residential_14314200420000,2614752
residential_14314200420000,2675425
residential_14314230080000,1864969
residential_14314230120000,3210123
residential_14314240240000,2887799
residential_14314240360000,2834842
residential_14314240370000,2683803
residential_14314240370000,2834813
residential_14314240370000,2834842
residential_14314250260000,2896997
residential_14314250390000,3043068
residential_14314260130000,1707629
residential_14314260150000,1700694
residential_14314260160000,1678127
residential_14314260380000,2517854
residential_14314270080000,1649710
residential_14314270180000,2574875
residential_14314270200000,2543990
residential_14314270210000,2543978
residential_14314270270000,2255914
residential_14314270330000,2768272
residential_14314270350000,2901863
residential_14314270350000,3053680
residential_14314280140000,2401740
residential_14314280350000,1696198
residential_14314280540000,2592947
residential_14314280550000,1826362
residential_14314290210000,2462961
residential_14314290220000,1862897
residential_14314290380000,2505221
residential_14314300160000,3199092
residential_14321040210000,2339818
residential_14321080040000,2405566
residential_14321090010000,1950800
residential_14321100080000,2508164
residential_14321100150000,2222924
residential_14321100190000,2426051
residential_14321100210000,2240976
residential_14321110130000,2556336
residential_14321110130000,2700727
residential_14321110160000,1687886
residential_14321120120000,1681047
residential_14321120380000,2742347
residential_14321130050000,2783750
residential_14321130090000,3121549
residential_14321130120000,2489256
residential_14321260260000,2558244
residential_14321260360000,2957168
residential_14321260370000,2767125
residential_14321270040000,2494832
residential_14321270060000,2944368
residential_14321270080000,2310096
residential_14321270160000,3181495
residential_14322100240000,2731261
residential_14322120100000,2205966
residential_14322130290000,1695634
residential_14322140100000,3168707
residential_14322140130000,3111740
residential_14322140210000,2178149
residential_14322140280000,2647867
residential_14322140290000,2761548
residential_14322140320000,2347396
residential_14322140360000,2814530
residential_14322150290000,3043664
residential_14322150310000,3142288
residential_14322150310000,3142315
residential_14322150310000,3166862
residential_14322150330000,2630836
residential_14322150340000,2630836
residential_14322150340000,2924197
residential_14322150380000,1705031
residential_14322150400000,2665358
residential_14322160060000,2122871
residential_14322160590000,2639929
residential_14322160620000,2625510
residential_14322160620000,2656611
residential_14322160620000,2676195
residential_14322160620000,2693096
residential_14322160620000,2734611
residential_14322160620000,2765188
residential_14322160630000,2625510
residential_14322160630000,2656611
residential_14322160630000,2676195
residential_14322160630000,2693096
residential_14322160630000,2734611
residential_14322160630000,2765188
residential_14322190110000,2442540
residential_14322190190000,2317154
residential_14322210150000,2186792
residential_14322210240000,2995082
residential_14322210270000,2286776
residential_14322220040000,3195950
residential_14322220070000,1631943
residential_14322220160000,2453655
residential_14322220190000,1945846
residential_14322230240000,2190273
residential_14322230240000,2301502
residential_14322260300000,1959922
residential_14322260300000,2037884
residential_14322260390000,1778784
residential_14322260390000,1815969
residential_14322260570000,1716745
residential_14322270580000,2590355
residential_14322270580000,2590359
residential_14322280190000,1756262
residential_14323120210000,2727878
residential_14323120300000,2373123
residential_14324020270000,2582227
residential_14324030120000,3116131
residential_14324030680000,2440279
residential_14324030690000,2848128
residential_14324030700000,2499629
residential_14324030880000,2504080
residential_14324030890000,2535330
residential_14324080370000,2796594
residential_14324080420000,3107717
residential_14324080470000,1855203
residential_14324080520000,2952574
residential_14324090240000,2664182
residential_14324090270000,2403054
residential_14324090270000,2450541
residential_14324090560000,2444310
