project_id,source_family,source_project_ids,source_addresses,component_pins,project_kind,construction_year,dwelling_units,building_sqft,land_sqft,allow_far,allow_dupac,far,dupac,class_values,external_multifamily,multifamily_source,source_row_ids,tax_year,evidence_ids,decision_references,decision_reason,geometry_source,geometry_evidence,x_3435,y_3435,location_resolved,zoning_group,zoning_year,zoning_source,zoning_note
residential_17211170430000,residential,residential_17211170430000,NA,17211170430000,single_pin_single_card,2006,1,2916,3566,TRUE,TRUE,0.8177229388670779,12.215367358384745,278,FALSE,selected_assessor_class_and_finished_home_count,1721117043000012022,2022,NA,NA,NA,exact_pin_next_year_point,111367,1171670.0206551007,1893364.5433353346,TRUE,NA,NA,NA,NA
residential_17211170440000,residential,residential_17211170440000,NA,17211170440000,single_pin_single_card,2006,1,2154,3570,TRUE,TRUE,0.6033613445378151,12.201680672268907,278,FALSE,selected_assessor_class_and_finished_home_count,1721117044000012022,2022,NA,NA,NA,exact_pin_next_year_point,111367,1171670.9997209879,1893333.5588326035,TRUE,NA,NA,NA,NA
residential_17211170450000,residential,residential_17211170450000,NA,17211170450000,single_pin_single_card,2008,1,2916,3574,TRUE,TRUE,0.8158925573587017,12.188024622271964,278,FALSE,selected_assessor_class_and_finished_home_count,1721117045000012022,2022,NA,NA,NA,historical_parcel_centroid,1397057,1171671.9724322418,1893302.57385115,TRUE,NA,NA,NA,NA
residential_17211170460000,residential,residential_17211170460000,NA,17211170460000,single_pin_single_card,2006,1,2154,3578,TRUE,TRUE,0.602012297372834,12.174399105645612,278,FALSE,selected_assessor_class_and_finished_home_count,1721117046000012022,2022,NA,NA,NA,exact_pin_next_year_point,111367,1171672.9451813437,1893271.5888316282,TRUE,NA,NA,NA,NA
residential_17211170470000,residential,residential_17211170470000,NA,17211170470000,single_pin_single_card,2006,1,2916,3889,TRUE,TRUE,0.7498071483671895,11.200822833633325,278,FALSE,selected_assessor_class_and_finished_home_count,1721117047000012022,2022,NA,NA,NA,exact_pin_next_year_point,111367,1171674.0223417052,1893239.2739521149,TRUE,NA,NA,NA,NA
residential_17211200340000,residential,residential_17211200340000,NA,17211200340000,single_pin_single_card,2006,1,2876,3803,TRUE,TRUE,0.7562450696818301,11.454115172232449,278,FALSE,selected_assessor_class_and_finished_home_count,1721120034000012022,2022,NA,NA,NA,exact_pin_next_year_point,111367,1171486.7665248755,1893233.7446071699,TRUE,NA,NA,NA,NA
residential_17211200350000,residential,residential_17211200350000,NA,17211200350000,single_pin_single_card,2006,1,2916,3684,TRUE,TRUE,0.7915309446254072,11.824104234527688,278,FALSE,selected_assessor_class_and_finished_home_count,1721120035000012022,2022,NA,NA,NA,exact_pin_next_year_point,111367,1171485.755500003,1893266.2435000038,TRUE,NA,NA,NA,NA
residential_17211200360000,residential,residential_17211200360000,NA,17211200360000,single_pin_single_card,2007,1,2916,3569,TRUE,TRUE,0.8170355841972541,12.205099467637995,278,FALSE,selected_assessor_class_and_finished_home_count,1721120036000012022,2022,NA,NA,NA,historical_parcel_centroid,1573276,1171484.8269999975,1893297.7299999988,TRUE,NA,NA,NA,NA
residential_17211200370000,residential,residential_17211200370000,NA,17211200370000,single_pin_single_card,2006,1,2916,3569,TRUE,TRUE,0.8170355841972541,12.205099467637995,278,FALSE,selected_assessor_class_and_finished_home_count,1721120037000012022,2022,NA,NA,NA,exact_pin_next_year_point,111367,1171483.9130000013,1893328.7169999976,TRUE,NA,NA,NA,NA
residential_17211200380000,residential,residential_17211200380000,NA,17211200380000,single_pin_single_card,2006,1,2916,3569,TRUE,TRUE,0.8170355841972541,12.205099467637995,278,FALSE,selected_assessor_class_and_finished_home_count,1721120038000012022,2022,NA,NA,NA,exact_pin_next_year_point,111367,1171482.9990000008,1893359.7039999992,TRUE,NA,NA,NA,NA
residential_17211200390000,residential,residential_17211200390000,NA,17211200390000,single_pin_single_card,2006,1,2916,3569,TRUE,TRUE,0.8170355841972541,12.205099467637995,278,FALSE,selected_assessor_class_and_finished_home_count,1721120039000012022,2022,NA,NA,NA,exact_pin_next_year_point,111367,1171482.0849999958,1893390.6910000006,TRUE,NA,NA,NA,NA
residential_17211200400000,residential,residential_17211200400000,NA,17211200400000,single_pin_single_card,2006,1,2916,3569,TRUE,TRUE,0.8170355841972541,12.205099467637995,278,FALSE,selected_assessor_class_and_finished_home_count,1721120040000012022,2022,NA,NA,NA,exact_pin_next_year_point,111304,1171481.1710000038,1893421.6779999973,TRUE,NA,NA,NA,NA
residential_17211200410000,residential,residential_17211200410000,NA,17211200410000,single_pin_single_card,2008,1,2876,3569,TRUE,TRUE,0.80582796301485,12.205099467637995,278,FALSE,selected_assessor_class_and_finished_home_count,1721120041000012022,2022,NA,NA,NA,historical_parcel_centroid,1397074,1171480.256999998,1893452.6650000007,TRUE,NA,NA,NA,NA
residential_17211200420000,residential,residential_17211200420000,NA,17211200420000,single_pin_single_card,2006,1,2916,3569,TRUE,TRUE,0.8170355841972541,12.205099467637995,278,FALSE,selected_assessor_class_and_finished_home_count,1721120042000012022,2022,NA,NA,NA,exact_pin_next_year_point,111304,1171479.3430000031,1893483.6519999981,TRUE,NA,NA,NA,NA
residential_17211200430000,residential,residential_17211200430000,NA,17211200430000,single_pin_single_card,2006,1,2916,3569,TRUE,TRUE,0.8170355841972541,12.205099467637995,278,FALSE,selected_assessor_class_and_finished_home_count,1721120043000012022,2022,NA,NA,NA,exact_pin_next_year_point,111304,1171478.4289999949,1893514.6389999995,TRUE,NA,NA,NA,NA
residential_17211200440000,residential,residential_17211200440000,NA,17211200440000,single_pin_single_card,2007,1,2916,3569,TRUE,TRUE,0.8170355841972541,12.205099467637995,278,FALSE,selected_assessor_class_and_finished_home_count,1721120044000012022,2022,NA,NA,NA,historical_parcel_centroid,1573292,1171477.5152597856,1893545.6259778503,TRUE,NA,NA,NA,NA
residential_17211200450000,residential,residential_17211200450000,NA,17211200450000,single_pin_single_card,2008,1,2916,3863,TRUE,TRUE,0.7548537406161014,11.276210199326949,278,FALSE,selected_assessor_class_and_finished_home_count,1721120045000012022,2022,NA,NA,NA,historical_parcel_centroid,1397077,1171476.5103986925,1893577.8858047768,TRUE,NA,NA,NA,NA
residential_17211230260000,residential,residential_17211230260000,NA,17211230260000,single_pin_single_card,2008,1,2916,4058,TRUE,TRUE,0.7185805815672746,10.734351897486446,278,FALSE,selected_assessor_class_and_finished_home_count,1721123026000012022,2022,NA,NA,NA,historical_parcel_centroid,1396997,1171495.049647032,1892956.3856848069,TRUE,NA,NA,NA,NA
residential_17211230270000,residential,residential_17211230270000,NA,17211230270000,single_pin_single_card,2008,1,2876,3993,TRUE,TRUE,0.7202604557976459,10.909090909090908,278,FALSE,selected_assessor_class_and_finished_home_count,1721123027000012022,2022,NA,NA,NA,historical_parcel_centroid,1396996,1171494.0108979386,1892991.5508803567,TRUE,NA,NA,NA,NA
residential_17211230280000,residential,residential_17211230280000,NA,17211230280000,single_pin_single_card,2008,1,2916,3993,TRUE,TRUE,0.7302779864763336,10.909090909090908,278,FALSE,selected_assessor_class_and_finished_home_count,1721123028000012022,2022,NA,NA,NA,historical_parcel_centroid,1396995,1171492.9823978723,1893026.4308824746,TRUE,NA,NA,NA,NA
residential_17211230290000,residential,residential_17211230290000,NA,17211230290000,single_pin_single_card,2008,1,2876,3993,TRUE,TRUE,0.7202604557976459,10.909090909090908,278,FALSE,selected_assessor_class_and_finished_home_count,1721123029000012022,2022,NA,NA,NA,historical_parcel_centroid,1396994,1171491.9538978115,1893061.3108845935,TRUE,NA,NA,NA,NA
residential_17211230300000,residential,residential_17211230300000,NA,17211230300000,single_pin_single_card,2008,1,2916,4108,TRUE,TRUE,0.7098344693281402,10.603700097370984,278,FALSE,selected_assessor_class_and_finished_home_count,1721123030000012022,2022,NA,NA,NA,historical_parcel_centroid,1396993,1171490.9104121742,1893096.6904102755,TRUE,NA,NA,NA,NA
residential_17211230310000,residential,residential_17211230310000,NA,17211230310000,single_pin_single_card,2008,1,2916,4196,TRUE,TRUE,0.6949475691134414,10.381315538608199,278,FALSE,selected_assessor_class_and_finished_home_count,1721123031000012022,2022,NA,NA,NA,historical_parcel_centroid,1396992,1171489.792532698,1893132.953489638,TRUE,NA,NA,NA,NA
residential_17211230380000,residential,residential_17211230380000,NA,17211230380000,single_pin_single_card,2009,1,1692,1044,TRUE,TRUE,1.6206896551724137,41.724137931034484,295,FALSE,selected_assessor_class_and_finished_home_count,1721123038000012022,2022,NA,NA,NA,historical_parcel_centroid,1622565,1171449.3023104894,1892886.1754362907,TRUE,NA,NA,NA,NA
residential_17211230390000,residential,residential_17211230390000,NA,17211230390000,single_pin_single_card,2009,1,1692,999,TRUE,TRUE,1.6936936936936937,43.6036036036036,295,FALSE,selected_assessor_class_and_finished_home_count,1721123039000012022,2022,NA,NA,NA,historical_parcel_centroid,1622566,1171467.720189585,1892886.6888109515,TRUE,NA,NA,NA,NA
residential_17211230410000,residential,residential_17211230410000,NA,17211230410000,single_pin_single_card,2009,1,1692,1006,TRUE,TRUE,1.6819085487077534,43.30019880715706,295,FALSE,selected_assessor_class_and_finished_home_count,1721123041000012022,2022,NA,NA,NA,historical_parcel_centroid,1622568,1171489.831631755,1892887.3053145749,TRUE,NA,NA,NA,NA
residential_17211230420000,residential,residential_17211230420000,NA,17211230420000,single_pin_single_card,2007,1,2302,1860,TRUE,TRUE,1.2376344086021505,23.419354838709676,295,FALSE,selected_assessor_class_and_finished_home_count,1721123042000012022,2022,NA,NA,NA,exact_pin_next_year_point,1573359,1171520.107695026,1892880.3169639208,TRUE,NA,NA,NA,NA
residential_17211230440000,residential,residential_17211230440000,NA,17211230440000,single_pin_single_card,2006,1,1902,1294,TRUE,TRUE,1.4698608964451314,33.66306027820711,295,FALSE,selected_assessor_class_and_finished_home_count,1721123044000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,111463,1171331.5374005474,1892988.4099442554,TRUE,NA,NA,NA,NA
residential_17211230450000,residential,residential_17211230450000,NA,17211230450000,single_pin_single_card,2008,1,1902,1250,TRUE,TRUE,1.5216,34.848,295,FALSE,selected_assessor_class_and_finished_home_count,1721123045000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,1396990,1171330.6368294659,1893013.3828697877,TRUE,NA,NA,NA,NA
residential_17211250080000,residential,residential_17211250080000,NA,17211250080000,single_pin_single_card,2006,1,2876,4355,TRUE,TRUE,0.660390355912744,10.002296211251435,278,FALSE,selected_assessor_class_and_finished_home_count,1721125008000012022,2022,NA,NA,NA,exact_pin_next_year_point,111464,1171677.078601573,1893137.7164897765,TRUE,NA,NA,NA,NA
residential_17211250090000,residential,residential_17211250090000,NA,17211250090000,single_pin_single_card,2006,1,2154,4117,TRUE,TRUE,0.5231965023075055,10.580519795967938,278,FALSE,selected_assessor_class_and_finished_home_count,1721125009000012022,2022,NA,NA,NA,exact_pin_next_year_point,111466,1171678.2867859688,1893101.2414938367,TRUE,NA,NA,NA,NA
residential_17211250100000,residential,residential_17211250100000,NA,17211250100000,single_pin_single_card,2006,1,2916,3602,TRUE,TRUE,0.8095502498611882,12.093281510272071,278,FALSE,selected_assessor_class_and_finished_home_count,1721125010000012022,2022,NA,NA,NA,exact_pin_next_year_point,111472,1171679.406909885,1893065.8096730758,TRUE,NA,NA,NA,NA
residential_17211250110000,residential,residential_17211250110000,NA,17211250110000,single_pin_single_card,2006,1,2154,3603,TRUE,TRUE,0.5978351373855121,12.08992506244796,278,FALSE,selected_assessor_class_and_finished_home_count,1721125011000012022,2022,NA,NA,NA,exact_pin_next_year_point,111497,1171680.5288483936,1893030.3771467847,TRUE,NA,NA,NA,NA
residential_17211250120000,residential,residential_17211250120000,NA,17211250120000,single_pin_single_card,2006,1,2154,4130,TRUE,TRUE,0.5215496368038741,10.54721549636804,278,FALSE,selected_assessor_class_and_finished_home_count,1721125012000012022,2022,NA,NA,NA,exact_pin_next_year_point,111500,1171681.6560199414,1892994.9456270467,TRUE,NA,NA,NA,NA
residential_17211250130000,residential,residential_17211250130000,NA,17211250130000,single_pin_single_card,2006,1,2916,4367,TRUE,TRUE,0.6677352873826425,9.974811083123425,278,FALSE,selected_assessor_class_and_finished_home_count,1721125013000012022,2022,NA,NA,NA,exact_pin_next_year_point,111512,1171682.8092691288,1892958.5136486494,TRUE,NA,NA,NA,NA
residential_17211280030000,residential,residential_17211280030000,NA,17211280030000,single_pin_single_card,2008,1,1849,930,TRUE,TRUE,1.9881720430107528,46.83870967741935,295,FALSE,selected_assessor_class_and_finished_home_count,1721128003000012022,2022,NA,corrected_year_zoning_decisions.csv:row13,"The September 13, 2006 downtown rezoning predates the corrected 2009 construction year.",exact_pin_next_year_point,115146,1172638.8007280105,1892373.0911429818,TRUE,Downtown,2009,ordinance_history,"The September 13, 2006 downtown rezoning predates the corrected 2009 construction year."
residential_17211280040000,residential,residential_17211280040000,NA,17211280040000,single_pin_single_card,2010,1,1849,913,TRUE,TRUE,2.0251916757940855,47.71084337349398,295,FALSE,selected_assessor_class_and_finished_home_count,1721128004000012022,2022,NA,NA,NA,historical_parcel_centroid,1618162,1172668.0957847012,1892373.8400556245,TRUE,NA,NA,NA,NA
residential_17211280050000,residential,residential_17211280050000,NA,17211280050000,single_pin_single_card,2010,1,1849,912,TRUE,TRUE,2.0274122807017543,47.76315789473684,295,FALSE,selected_assessor_class_and_finished_home_count,1721128005000012022,2022,NA,NA,NA,historical_parcel_centroid,1618163,1172697.0998518167,1892374.5890297478,TRUE,NA,NA,NA,NA
residential_17211280060000,residential,residential_17211280060000,NA,17211280060000,single_pin_single_card,2010,1,1849,912,TRUE,TRUE,2.0274122807017543,47.76315789473684,295,FALSE,selected_assessor_class_and_finished_home_count,1721128006000012022,2022,NA,NA,NA,historical_parcel_centroid,1618164,1172726.088615535,1892375.3322159864,TRUE,NA,NA,NA,NA
residential_17211280070000,residential,residential_17211280070000,NA,17211280070000,single_pin_single_card,2010,1,1849,912,TRUE,TRUE,2.0274122807017543,47.76315789473684,295,FALSE,selected_assessor_class_and_finished_home_count,1721128007000012022,2022,NA,NA,NA,historical_parcel_centroid,1618165,1172755.0807918813,1892376.0785464805,TRUE,NA,NA,NA,NA
residential_17211280080000,residential,residential_17211280080000,NA,17211280080000,single_pin_single_card,2010,1,1849,2377,TRUE,TRUE,0.7778712663020614,18.325620530079934,295,FALSE,selected_assessor_class_and_finished_home_count,1721128008000012022,2022,NA,NA,NA,historical_parcel_centroid,1618160,1172810.9359132922,1892377.1422676193,TRUE,NA,NA,NA,NA
residential_17211320070000,residential,residential_17211320070000,NA,17211320070000,single_pin_single_card,2007,1,1901,1122,TRUE,TRUE,1.6942959001782532,38.8235294117647,295,FALSE,selected_assessor_class_and_finished_home_count,1721132007000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,115521,1172061.8406536544,1892357.9834600068,TRUE,NA,NA,NA,NA
residential_17211320080000,residential,residential_17211320080000,NA,17211320080000,single_pin_single_card,2007,1,1901,915,TRUE,TRUE,2.0775956284153008,47.60655737704918,295,FALSE,selected_assessor_class_and_finished_home_count,1721132008000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,115521,1172061.133518214,1892385.8116647142,TRUE,NA,NA,NA,NA
residential_17211320090000,residential,residential_17211320090000,NA,17211320090000,single_pin_single_card,2007,1,1901,2240,TRUE,TRUE,0.8486607142857143,19.446428571428573,295,FALSE,selected_assessor_class_and_finished_home_count,1721132009000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,115521,1172054.433701194,1892425.9288318225,TRUE,NA,NA,NA,NA
residential_17211320110000,residential,residential_17211320110000,NA,17211320110000,single_pin_single_card,2010,1,2297,2430,TRUE,TRUE,0.9452674897119342,17.925925925925927,295,FALSE,selected_assessor_class_and_finished_home_count,1721132011000012022,2022,NA,NA,NA,historical_parcel_centroid,1618150,1172108.9042436425,1892428.6465624475,TRUE,NA,NA,NA,NA
residential_17211320120000,residential,residential_17211320120000,NA,17211320120000,single_pin_single_card,2010,1,2130,920,TRUE,TRUE,2.3152173913043477,47.34782608695652,295,FALSE,selected_assessor_class_and_finished_home_count,1721132012000012022,2022,NA,NA,NA,historical_parcel_centroid,1618133,1172108.026385412,1892395.7616550268,TRUE,NA,NA,NA,NA
residential_17211320130000,residential,residential_17211320130000,NA,17211320130000,single_pin_single_card,2007,1,2130,920,TRUE,TRUE,2.3152173913043477,47.34782608695652,295,FALSE,selected_assessor_class_and_finished_home_count,1721132013000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,115521,1172108.5005083974,1892377.2679141525,TRUE,NA,NA,NA,NA
residential_17211320140000,residential,residential_17211320140000,NA,17211320140000,single_pin_single_card,2007,1,2297,1201,TRUE,TRUE,1.9125728559533721,36.26977518734388,295,FALSE,selected_assessor_class_and_finished_home_count,1721132014000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,115521,1172109.048444758,1892355.9408015672,TRUE,NA,NA,NA,NA
residential_17211320170000,residential,residential_17211320170000,NA,17211320170000,single_pin_single_card,2007,1,2297,2461,TRUE,TRUE,0.9333604225924421,17.70012190166599,295,FALSE,selected_assessor_class_and_finished_home_count,1721132017000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,111570,1172181.0395947355,1892430.446164177,TRUE,NA,NA,NA,NA
residential_17211320180000,residential,residential_17211320180000,NA,17211320180000,single_pin_single_card,2007,1,2130,921,TRUE,TRUE,2.3127035830618894,47.29641693811075,295,FALSE,selected_assessor_class_and_finished_home_count,1721132018000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,111570,1172183.7586496244,1892397.6934472988,TRUE,NA,NA,NA,NA
residential_17211320190000,residential,residential_17211320190000,NA,17211320190000,single_pin_single_card,2007,1,2130,921,TRUE,TRUE,2.3127035830618894,47.29641693811075,295,FALSE,selected_assessor_class_and_finished_home_count,1721132019000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,111570,1172184.2304651062,1892379.1995733888,TRUE,NA,NA,NA,NA
residential_17211320200000,residential,residential_17211320200000,NA,17211320200000,single_pin_single_card,2007,1,2297,1203,TRUE,TRUE,1.909393183707398,36.209476309226936,295,FALSE,selected_assessor_class_and_finished_home_count,1721132020000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,111570,1172184.77512372,1892357.8753503407,TRUE,NA,NA,NA,NA
residential_17211320210000,residential,residential_17211320210000,NA,17211320210000,single_pin_single_card,2007,1,2297,1171,TRUE,TRUE,1.9615713065755764,37.19897523484202,295,FALSE,selected_assessor_class_and_finished_home_count,1721132021000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,111570,1172237.7799980973,1892359.2247411816,TRUE,NA,NA,NA,NA
residential_17211320220000,residential,residential_17211320220000,NA,17211320220000,single_pin_single_card,2010,1,2130,897,TRUE,TRUE,2.3745819397993313,48.561872909699,295,FALSE,selected_assessor_class_and_finished_home_count,1721132022000012022,2022,NA,NA,NA,historical_parcel_centroid,1618131,1172237.2374486548,1892380.5517950826,TRUE,NA,NA,NA,NA
residential_17211320230000,residential,residential_17211320230000,NA,17211320230000,single_pin_single_card,2010,1,2130,897,TRUE,TRUE,2.3745819397993313,48.561872909699,295,FALSE,selected_assessor_class_and_finished_home_count,1721132023000012022,2022,NA,NA,NA,historical_parcel_centroid,1618138,1172236.7679713045,1892399.0461155488,TRUE,NA,NA,NA,NA
residential_17211320240000,residential,residential_17211320240000,NA,17211320240000,single_pin_single_card,2007,1,2297,2395,TRUE,TRUE,0.9590814196242171,18.187891440501044,295,FALSE,selected_assessor_class_and_finished_home_count,1721132024000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,111570,1172237.3320282728,1892431.9106744158,TRUE,NA,NA,NA,NA
residential_17211320270000,residential,residential_17211320270000,NA,17211320270000,single_pin_single_card,2010,1,2297,1265,TRUE,TRUE,1.8158102766798419,34.43478260869565,295,FALSE,selected_assessor_class_and_finished_home_count,1721132027000012022,2022,NA,NA,NA,historical_parcel_centroid,1618124,1172313.4732167441,1892361.1592810703,TRUE,NA,NA,NA,NA
residential_17211320280000,residential,residential_17211320280000,NA,17211320280000,single_pin_single_card,2010,1,2130,968,TRUE,TRUE,2.200413223140496,45,295,FALSE,selected_assessor_class_and_finished_home_count,1721132028000012022,2022,NA,NA,NA,historical_parcel_centroid,1618125,1172312.9289610356,1892382.4873220567,TRUE,NA,NA,NA,NA
residential_17211320290000,residential,residential_17211320290000,NA,17211320290000,single_pin_single_card,2010,1,2130,968,TRUE,TRUE,2.200413223140496,45,295,FALSE,selected_assessor_class_and_finished_home_count,1721132029000012022,2022,NA,NA,NA,historical_parcel_centroid,1618126,1172312.4569629484,1892400.9811401733,TRUE,NA,NA,NA,NA
residential_17211320300000,residential,residential_17211320300000,NA,17211320300000,single_pin_single_card,2010,1,2297,2485,TRUE,TRUE,0.9243460764587526,17.52917505030181,295,FALSE,selected_assessor_class_and_finished_home_count,1721132030000012022,2022,NA,NA,NA,historical_parcel_centroid,1618132,1172310.5626946844,1892432.0350541507,TRUE,NA,NA,NA,NA
residential_17211320310000,residential,residential_17211320310000,NA,17211320310000,single_pin_single_card,2010,1,2565,1338,TRUE,TRUE,1.9170403587443947,32.55605381165919,295,FALSE,selected_assessor_class_and_finished_home_count,1721132031000012022,2022,NA,NA,NA,historical_parcel_centroid,1618122,1172353.3608075804,1892386.0447158243,TRUE,NA,NA,NA,NA
residential_17211320320000,residential,residential_17211320320000,NA,17211320320000,single_pin_single_card,2010,1,2565,1298,TRUE,TRUE,1.9761171032357474,33.559322033898304,295,FALSE,selected_assessor_class_and_finished_home_count,1721132032000012022,2022,NA,NA,NA,historical_parcel_centroid,1618144,1172371.6635693205,1892386.5860120922,TRUE,NA,NA,NA,NA
residential_17211320330000,residential,residential_17211320330000,NA,17211320330000,single_pin_single_card,2010,1,2565,1299,TRUE,TRUE,1.9745958429561201,33.533487297921475,295,FALSE,selected_assessor_class_and_finished_home_count,1721132033000012022,2022,NA,NA,NA,historical_parcel_centroid,1618145,1172389.6764365525,1892387.089052457,TRUE,NA,NA,NA,NA
residential_17211320340000,residential,residential_17211320340000,NA,17211320340000,single_pin_single_card,2008,1,2565,1301,TRUE,TRUE,1.9715603382013835,33.48193697156034,295,FALSE,selected_assessor_class_and_finished_home_count,1721132034000012022,2022,NA,NA,NA,exact_pin_next_year_point,115143,1172407.6892495025,1892387.5922081396,TRUE,NA,NA,NA,NA
residential_17211320350000,residential,residential_17211320350000,NA,17211320350000,single_pin_single_card,2010,1,2565,1448,TRUE,TRUE,1.7714088397790055,30.082872928176794,295,FALSE,selected_assessor_class_and_finished_home_count,1721132035000012022,2022,NA,NA,NA,historical_parcel_centroid,1618158,1172426.911830239,1892385.9746596008,TRUE,NA,NA,NA,NA
residential_17211320370000,residential,residential_17211320370000,NA,17211320370000,single_pin_single_card,2010,1,2565,2152,TRUE,TRUE,1.191914498141264,20.24163568773234,295,FALSE,selected_assessor_class_and_finished_home_count,1721132037000012022,2022,NA,NA,NA,historical_parcel_centroid,1618153,1172456.8443438378,1892384.238064472,TRUE,NA,NA,NA,NA
residential_17211320380000,residential,residential_17211320380000,NA,17211320380000,single_pin_single_card,2010,1,2565,1167,TRUE,TRUE,2.197943444730077,37.326478149100254,295,FALSE,selected_assessor_class_and_finished_home_count,1721132038000012022,2022,NA,NA,NA,historical_parcel_centroid,1618151,1172483.1490526518,1892384.9429798608,TRUE,NA,NA,NA,NA
residential_17211320390000,residential,residential_17211320390000,NA,17211320390000,single_pin_single_card,2010,1,2565,1167,TRUE,TRUE,2.197943444730077,37.326478149100254,295,FALSE,selected_assessor_class_and_finished_home_count,1721132039000012022,2022,NA,NA,NA,historical_parcel_centroid,1618152,1172501.6436171266,1892385.4156588893,TRUE,NA,NA,NA,NA
residential_17211320400000,residential,residential_17211320400000,NA,17211320400000,single_pin_single_card,2008,1,2565,1167,TRUE,TRUE,2.197943444730077,37.326478149100254,295,FALSE,selected_assessor_class_and_finished_home_count,1721132040000012022,2022,NA,NA,NA,exact_pin_next_year_point,115143,1172520.1377927742,1892385.8880026278,TRUE,NA,NA,NA,NA
residential_17211320410000,residential,residential_17211320410000,NA,17211320410000,single_pin_single_card,2010,1,2565,1335,TRUE,TRUE,1.9213483146067416,32.62921348314607,295,FALSE,selected_assessor_class_and_finished_home_count,1721132041000012022,2022,NA,NA,NA,historical_parcel_centroid,1618155,1172540.3801151349,1892383.7320703215,TRUE,NA,NA,NA,NA
residential_17211330140000,residential,residential_17211330140000,NA,17211330140000,single_pin_single_card,2007,1,2112,1605,TRUE,TRUE,1.3158878504672897,27.14018691588785,295,FALSE,selected_assessor_class_and_finished_home_count,1721133014000012022,2022,NA,NA,NA,exact_pin_next_year_point,1573370,1171486.28919706,1892785.4330607795,TRUE,NA,NA,NA,NA
residential_17211330150000,residential,residential_17211330150000,NA,17211330150000,single_pin_single_card,2007,1,1692,1144,TRUE,TRUE,1.479020979020979,38.07692307692308,295,FALSE,selected_assessor_class_and_finished_home_count,1721133015000012022,2022,NA,NA,NA,exact_pin_next_year_point,1573370,1171486.925875,1892763.9325,TRUE,NA,NA,NA,NA
residential_17211330160000,residential,residential_17211330160000,NA,17211330160000,single_pin_single_card,2007,1,1692,1155,TRUE,TRUE,1.464935064935065,37.714285714285715,295,FALSE,selected_assessor_class_and_finished_home_count,1721133016000012022,2022,NA,NA,NA,exact_pin_next_year_point,1573370,1171487.4582500006,1892745.9503749972,TRUE,NA,NA,NA,NA
residential_17211330170000,residential,residential_17211330170000,NA,17211330170000,single_pin_single_card,2007,1,1692,1151,TRUE,TRUE,1.47002606429192,37.84535186794092,295,FALSE,selected_assessor_class_and_finished_home_count,1721133017000012022,2022,NA,NA,NA,exact_pin_next_year_point,1573370,1171490.510000002,1892642.8700000038,TRUE,NA,NA,NA,NA
residential_17211330180000,residential,residential_17211330180000,NA,17211330180000,single_pin_single_card,2007,1,1692,1803,TRUE,TRUE,0.9384359400998337,24.15973377703827,295,FALSE,selected_assessor_class_and_finished_home_count,1721133018000012022,2022,NA,NA,NA,exact_pin_next_year_point,1573370,1171491.193999998,1892619.7652499995,TRUE,NA,NA,NA,NA
residential_17211330260000,residential,residential_17211330260000,NA,17211330260000,single_pin_single_card,2018,1,3072,1331,TRUE,TRUE,2.308039068369647,32.72727272727273,295,FALSE,selected_assessor_class_and_finished_home_count,1721133026000012022,2022,NA,NA,NA,exact_pin_next_year_point,1233290,1171669.9403749972,1892582.8332500015,TRUE,NA,NA,NA,NA
residential_17211330270000,residential,residential_17211330270000,NA,17211330270000,single_pin_single_card,2018,1,2337,1148,TRUE,TRUE,2.0357142857142856,37.944250871080136,295,FALSE,selected_assessor_class_and_finished_home_count,1721133027000012022,2022,NA,NA,NA,exact_pin_next_year_point,1233290,1171647.6390153768,1892582.2113787443,TRUE,NA,NA,NA,NA
residential_17211330280000,residential,residential_17211330280000,NA,17211330280000,single_pin_single_card,2018,1,2337,1148,TRUE,TRUE,2.0357142857142856,37.944250871080136,295,FALSE,selected_assessor_class_and_finished_home_count,1721133028000012022,2022,NA,NA,NA,exact_pin_next_year_point,1233290,1171626.9868750004,1892581.6354999982,TRUE,NA,NA,NA,NA
residential_17211330290000,residential,residential_17211330290000,NA,17211330290000,single_pin_single_card,2018,1,2290,1120,TRUE,TRUE,2.044642857142857,38.892857142857146,295,FALSE,selected_assessor_class_and_finished_home_count,1721133029000012022,2022,NA,NA,NA,exact_pin_next_year_point,1233290,1171606.4484151704,1892582.2951792132,TRUE,NA,NA,NA,NA
residential_17211330310000,residential,residential_17211330310000,NA,17211330310000,single_pin_single_card,2018,1,2290,1137,TRUE,TRUE,2.014072119613017,38.31134564643799,295,FALSE,selected_assessor_class_and_finished_home_count,1721133031000012022,2022,NA,NA,NA,exact_pin_next_year_point,1233290,1171583.5957999947,1892581.7599680556,TRUE,NA,NA,NA,NA
