source_family,project_id,construction_year,allow_far,allow_dupac,location_resolved,construction_date,boundary_year,era,ward,neighbor_ward,ward_pair,distance_to_boundary_ft,within_1500ft,within_500ft
commercial,commercial_14181140140000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,47,40,40_47,1462.644600249877,TRUE,FALSE
commercial,commercial_14182090060000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,47,46,46_47,1704.0061714358844,FALSE,FALSE
commercial,commercial_14182140170000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,47,40,40_47,2226.8007708429645,FALSE,FALSE
commercial,commercial_14182150020000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,47,46,46_47,1873.5479522860858,FALSE,FALSE
commercial,commercial_14183230070000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,33,33_47,2073.8904698163274,FALSE,FALSE
commercial,commercial_14183230080000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,33,33_47,2139.0403584652877,FALSE,FALSE
commercial,commercial_14184020630000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,47,46,46_47,2573.250817225147,FALSE,FALSE
commercial,commercial_14184220370000,2013,TRUE,TRUE,TRUE,2013-06-15,2003,2003_2014,47,44,44_47,1033.3921845735422,TRUE,FALSE
commercial,commercial_14184240310000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,47,44,44_47,2208.699714185512,FALSE,FALSE
commercial,commercial_14184240350000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,47,44,44_47,2266.6618545953943,FALSE,FALSE
commercial,commercial_14191000130000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,47,33,33_47,1844.3392413867468,FALSE,FALSE
commercial,commercial_14191000290000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,47,33,33_47,1782.6401685181806,FALSE,FALSE
commercial,commercial_14191000370000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,47,33,33_47,1820.107261068631,FALSE,FALSE
commercial,commercial_14192010040000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,47,44,44_47,2188.028888691489,FALSE,FALSE
commercial,commercial_14192190050000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,47,32,32_47,1046.9363245275308,TRUE,FALSE
commercial,commercial_14192240330000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,47,44,44_47,103.197763218328,TRUE,TRUE
commercial,commercial_14192320210000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,47,44,44_47,102.36902058592243,TRUE,TRUE
commercial,commercial_14193160240000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,32,47,32_47,69.52525566907852,TRUE,TRUE
commercial,commercial_14194130180000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,47,32,32_47,926.2781629551167,TRUE,FALSE
commercial,commercial_14194140460000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,47,44,44_47,705.3038652814978,TRUE,FALSE
commercial,commercial_14194140510000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,47,44,44_47,861.5748990469546,TRUE,FALSE
commercial,commercial_14194350290000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,47,32,32_47,204.38199794320045,TRUE,TRUE
commercial,commercial_14194350410000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,47,32,32_47,94.30561200295598,TRUE,TRUE
commercial,commercial_14201040060000,2022,FALSE,TRUE,TRUE,2022-06-15,2015,2015_2023,44,47,44_47,237.28664195055464,TRUE,TRUE
commercial,commercial_14201080160000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,44,47,44_47,430.6457154046367,TRUE,TRUE
commercial,commercial_14201220170000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,44,47,44_47,1109.765991112078,TRUE,FALSE
commercial,commercial_14201230040000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,44,47,44_47,1278.6325945920266,TRUE,FALSE
commercial,commercial_14202020070000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,46,44,44_46,955.613008547714,TRUE,FALSE
commercial,commercial_14202060010000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,46,44,44_46,745.2600651089701,TRUE,FALSE
commercial,commercial_14202200010000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,44,46,44_46,102.12103255373943,TRUE,TRUE
commercial,commercial_14202220280000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,46,44,44_46,480.68485325370585,TRUE,TRUE
commercial,commercial_14202240190000,2022,FALSE,TRUE,TRUE,2022-06-15,2015,2015_2023,44,46,44_46,1099.1397198272207,TRUE,FALSE
commercial,commercial_14202300160000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,44,46,44_46,114.5044910843399,TRUE,TRUE
commercial,commercial_14203000310000,2020,TRUE,TRUE,TRUE,2020-06-15,2015,2015_2023,44,47,44_47,104.3563038963174,TRUE,TRUE
commercial,commercial_14203080100000,2022,FALSE,TRUE,TRUE,2022-06-15,2015,2015_2023,44,47,44_47,105.02452471803144,TRUE,TRUE
commercial,commercial_14203170390000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,44,32,32_44,1052.9453472813777,TRUE,FALSE
commercial,commercial_14203280470000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,44,32,32_44,231.02502737724416,TRUE,TRUE
commercial,commercial_14203290420000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,44,32,32_44,96.24680650250792,TRUE,TRUE
commercial,commercial_14204020100000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,44,46,44_46,1494.7623446689927,TRUE,FALSE
commercial,commercial_14204030750000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,44,46,44_46,928.7844505687491,TRUE,FALSE
commercial,commercial_14204090300000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,44,46,44_46,1711.9919869239995,FALSE,FALSE
commercial,commercial_14204180240000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,44,32,32_44,1572.3718165128953,FALSE,FALSE
commercial,commercial_14204180360000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,44,46,44_46,1548.3825704038225,FALSE,FALSE
commercial,commercial_14204200460000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,44,46,44_46,1173.478468060147,TRUE,FALSE
commercial,commercial_14204250340000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,44,32,32_44,1440.050530145304,TRUE,FALSE
commercial,commercial_14204260160000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,44,32,32_44,1794.6569344574837,FALSE,FALSE
commercial,commercial_14204260340000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,44,46,44_46,1898.0632340755453,FALSE,FALSE
commercial,commercial_14204260580000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,44,46,44_46,1984.660077924939,FALSE,FALSE
commercial,commercial_14211000120000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,46,44,44_46,1285.6894235540062,TRUE,FALSE
commercial,commercial_14211020430000,2020,TRUE,TRUE,TRUE,2020-06-15,2015,2015_2023,46,44,44_46,1136.6080466583162,TRUE,FALSE
commercial,commercial_14211060470000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,46,44,44_46,1265.9027587995113,TRUE,FALSE
commercial,commercial_14213040110000,2022,FALSE,TRUE,TRUE,2022-06-15,2015,2015_2023,44,46,44_46,157.36714329716725,TRUE,TRUE
commercial,commercial_14213120380000,2017,FALSE,TRUE,TRUE,2017-06-15,2015,2015_2023,44,46,44_46,1627.9332455336846,FALSE,FALSE
commercial,commercial_14213140330000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,44,46,44_46,1937.569936962754,FALSE,FALSE
commercial,commercial_14281040840000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,44,43,43_44,2026.605968601212,FALSE,FALSE
commercial,commercial_14281130190000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,44,43,43_44,1085.0524703238252,TRUE,FALSE
commercial,commercial_14281230200000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,44,43,43_44,108.74968290040201,TRUE,TRUE
commercial,commercial_14283110160000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,43,44,43_44,1826.6558536849232,FALSE,FALSE
commercial,commercial_14283120910000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,43,44,43_44,2517.304941884746,FALSE,FALSE
commercial,commercial_14283160520000,2022,FALSE,TRUE,TRUE,2022-06-15,2015,2015_2023,43,44,43_44,2135.732667802686,FALSE,FALSE
commercial,commercial_14291000140000,2022,FALSE,TRUE,TRUE,2022-06-15,2015,2015_2023,32,44,32_44,456.24984787880953,TRUE,TRUE
commercial,commercial_14292020060000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,44,32,32_44,934.7716735391361,TRUE,FALSE
commercial,commercial_14292040040000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,44,32,32_44,1606.9149607813424,FALSE,FALSE
commercial,commercial_14292180300000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,44,32,32_44,1670.5601108965948,FALSE,FALSE
commercial,commercial_14293050560000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,32,44,32_44,600.464853940432,TRUE,FALSE
commercial,commercial_14293180280000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,32,2,2_32,95.51887963804806,TRUE,TRUE
commercial,commercial_14294010290000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,43,44,43_44,414.86941581007983,TRUE,TRUE
commercial,commercial_14294020280000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,32,43,32_43,412.18327191789984,TRUE,TRUE
commercial,commercial_14294070630000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,43,32,32_43,1235.0464578732708,TRUE,FALSE
commercial,commercial_14294070660000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,43,32,32_43,1226.2776038149973,TRUE,FALSE
commercial,commercial_14294070940000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,43,44,43_44,1113.474746802054,TRUE,FALSE
commercial,commercial_14294190080000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,43,44,43_44,1890.2086907661715,FALSE,FALSE
commercial,commercial_14294190090000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,43,44,43_44,1890.2390031265,FALSE,FALSE
commercial,commercial_14294190580000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,43,44,43_44,1945.157684026263,FALSE,FALSE
commercial,commercial_14294200480000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,43,44,43_44,1897.4157736430204,FALSE,FALSE
commercial,commercial_14294230650000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,43,44,43_44,2211.615212817242,FALSE,FALSE
commercial,commercial_14294270840000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,43,44,43_44,2292.853824117097,FALSE,FALSE
commercial,commercial_14301040010000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,32,1,1_32,94.95914531332836,TRUE,TRUE
commercial,commercial_14301220270000_building_a,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,32,1,1_32,95.82732226417053,TRUE,TRUE
commercial,commercial_14301220460000_building_b,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,32,1,1_32,95.77501628856766,TRUE,TRUE
commercial,commercial_14303020298002,2017,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
commercial,commercial_14303140460000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,1,32,1_32,166.89633939298616,TRUE,TRUE
commercial,commercial_14304000030000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,32,1,1_32,1739.7048344665047,FALSE,FALSE
commercial,commercial_14304032720000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,32,2,2_32,1598.6230583918025,FALSE,FALSE
commercial,commercial_14304050430000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,32,1,1_32,2558.4846413602077,FALSE,FALSE
commercial,commercial_14311090070000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,32,1,1_32,920.0924446559659,TRUE,FALSE
commercial,commercial_14311100080000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,32,1,1_32,1175.454853015998,TRUE,FALSE
commercial,commercial_14311100110000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,32,1,1_32,1217.2720626844382,TRUE,FALSE
commercial,commercial_14311100140000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,32,1,1_32,1238.6066343629163,TRUE,FALSE
commercial,commercial_14312120200000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,32,2,2_32,536.2188282805675,TRUE,FALSE
commercial,commercial_14312160460000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,32,2,2_32,1351.333991808276,TRUE,FALSE
commercial,commercial_14313000500000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,32,1,1_32,522.7891134624567,TRUE,FALSE
commercial,commercial_14313080700000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,32,1,1_32,94.73061707603256,TRUE,TRUE
commercial,commercial_14313090210000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,1,32,1_32,617.8676006385747,TRUE,FALSE
commercial,commercial_14313130050000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,1,32,1_32,84.45725232570989,TRUE,TRUE
commercial,commercial_14313130360000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,1,32,1_32,67.9008422894197,TRUE,TRUE
commercial,commercial_14313190010000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,32,1,1_32,104.38996063143259,TRUE,TRUE
commercial,commercial_14313220560000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,32,2,2_32,656.9881203612151,TRUE,FALSE
commercial,commercial_14313260010000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,32,1,1_32,104.12667255496412,TRUE,TRUE
commercial,commercial_14313260840000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,32,1,1_32,91.90200409277878,TRUE,TRUE
commercial,commercial_14313260850000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,1,26,1_26,927.7676912000757,TRUE,FALSE
commercial,commercial_14313320050000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,2,32,2_32,245.9881159552063,TRUE,TRUE
commercial,commercial_14314140570000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,32,1,1_32,568.9933504219488,TRUE,FALSE
commercial,commercial_14314160030000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,32,1,1_32,1251.9700524007956,TRUE,FALSE
commercial,commercial_14314240420000,2020,TRUE,TRUE,TRUE,2020-06-15,2015,2015_2023,2,1,1_2,71.63534575324354,TRUE,TRUE
commercial,commercial_14321060130000,2006,TRUE,FALSE,TRUE,2006-06-15,2003,2003_2014,32,43,32_43,740.6174743341156,TRUE,FALSE
commercial,commercial_14331010190000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,43,44,43_44,2866.4859853232483,FALSE,FALSE
commercial,commercial_14332080230000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,43,2,2_43,2517.5583049578327,FALSE,FALSE
commercial,commercial_14333000210000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,43,2,2_43,782.8010395679644,TRUE,FALSE
commercial,commercial_16012020260000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,1,26,1_26,248.98485161209015,TRUE,TRUE
commercial,commercial_16012150290000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,1,26,1_26,483.08073793391355,TRUE,TRUE
commercial,commercial_16012210370000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,26,1,1_26,105.61472410499796,TRUE,TRUE
commercial,commercial_16012270350000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,26,1,1_26,290.7569941694267,TRUE,TRUE
commercial,commercial_16012270360000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,26,1,1_26,290.74273220760404,TRUE,TRUE
commercial,commercial_16013030070000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,26,1,1_26,457.9174139040746,TRUE,TRUE
commercial,commercial_16013050010000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,26,1,1_26,1177.5683894962244,TRUE,FALSE
commercial,commercial_16013240410000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,26,27,26_27,95.0584051672204,TRUE,TRUE
commercial,commercial_16014000010000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,26,1,1_26,228.94813965991997,TRUE,TRUE
commercial,commercial_16021000010000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,26,37,26_37,1443.5189216297533,TRUE,FALSE
commercial,commercial_16022000090000,2020,TRUE,TRUE,TRUE,2020-06-15,2015,2015_2023,26,1,1_26,1437.17589536609,TRUE,FALSE
commercial,commercial_16022280210000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,26,27,26_27,1268.825549028139,TRUE,FALSE
commercial,commercial_16022280270000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,26,27,26_27,1371.698136679987,TRUE,FALSE
commercial,commercial_16082260220000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,29,28,28_29,788.2412587433228,TRUE,FALSE
commercial,commercial_16111020190000,2020,TRUE,TRUE,TRUE,2020-06-15,2015,2015_2023,37,27,27_37,95.7774467062851,TRUE,TRUE
commercial,commercial_16112170200000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,27,28,27_28,824.7895107978267,TRUE,FALSE
commercial,commercial_16112180180000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,27,28,27_28,561.3240624015334,TRUE,FALSE
commercial,commercial_16112200020000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,27,28,27_28,413.58983204154913,TRUE,TRUE
commercial,commercial_16112200040000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,27,28,27_28,473.0093561577218,TRUE,TRUE
commercial,commercial_16113040200000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,27,28,27_28,101.9819065494764,TRUE,TRUE
commercial,commercial_16122180170000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,26,27,26_27,203.33725076812627,TRUE,TRUE
commercial,commercial_16132140760000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,2,28,2_28,626.4158946122792,TRUE,FALSE
commercial,commercial_16132150730000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,2,28,2_28,822.2888910923955,TRUE,FALSE
commercial,commercial_16132180010000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,27,28,27_28,210.8846883115521,TRUE,TRUE
commercial,commercial_16132190540000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,2,28,2_28,481.20168986290156,TRUE,TRUE
commercial,commercial_16134200390000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,28,2,2_28,57.09310701580637,TRUE,TRUE
commercial,commercial_16134200470000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,28,25,25_28,97.27513893338916,TRUE,TRUE
commercial,commercial_16142140240000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,28,24,24_28,808.4757005644188,TRUE,FALSE
commercial,commercial_16143160360000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,24,28,24_28,1484.7778909534848,TRUE,FALSE
commercial,commercial_16143160370000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,24,28,24_28,1393.7364873099516,TRUE,FALSE
commercial,commercial_16143210100000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,24,28,24_28,1962.1219036958705,FALSE,FALSE
commercial,commercial_16143220170000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,24,28,24_28,1622.743053810656,FALSE,FALSE
commercial,commercial_16143220180000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,24,28,24_28,1723.5798181754394,FALSE,FALSE
commercial,commercial_16222060390000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,24,28,24_28,3599.4833099436937,FALSE,FALSE
commercial,commercial_16224090400000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,24,22,22_24,1451.8370235527348,TRUE,FALSE
commercial,commercial_16231250090000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,24,22,22_24,2828.389333357734,FALSE,FALSE
commercial,commercial_16234110170000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,24,22,22_24,1413.584412547055,TRUE,FALSE
commercial,commercial_16242010140000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,28,24,24_28,589.1627957516286,TRUE,FALSE
commercial,commercial_16242010170000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,28,24,24_28,589.078690839285,TRUE,FALSE
commercial,commercial_16242020090000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,28,24,24_28,769.7058317866413,TRUE,FALSE
commercial,commercial_16242020110000,2013,TRUE,TRUE,TRUE,2013-06-15,2003,2003_2014,28,24,24_28,857.203505129342,TRUE,FALSE
commercial,commercial_16242020170000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,28,24,24_28,976.2170820581213,TRUE,FALSE
commercial,commercial_16242060480000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,28,24,24_28,246.98156287327114,TRUE,TRUE
commercial,commercial_16242060510000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,28,24,24_28,247.28486700861995,TRUE,TRUE
commercial,commercial_16242070100000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,28,24,24_28,441.9365717189327,TRUE,TRUE
commercial,commercial_16242070150000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,28,24,24_28,442.6942539198415,TRUE,TRUE
commercial,commercial_16242070180000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,28,24,24_28,442.9573598212505,TRUE,TRUE
commercial,commercial_16242070310000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,28,24,24_28,443.02255967319473,TRUE,TRUE
commercial,commercial_16242070410000,2013,TRUE,TRUE,TRUE,2013-06-15,2003,2003_2014,28,24,24_28,583.07010843296,TRUE,FALSE
commercial,commercial_16242070530000,2013,TRUE,TRUE,TRUE,2013-06-15,2003,2003_2014,28,24,24_28,584.1944255749208,TRUE,FALSE
commercial,commercial_16242070560000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,28,24,24_28,587.8730488728334,TRUE,FALSE
commercial,commercial_16242070760000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,28,24,24_28,583.8820853441591,TRUE,FALSE
commercial,commercial_16242280010000,2013,TRUE,TRUE,TRUE,2013-06-15,2003,2003_2014,28,24,24_28,845.7636259708831,TRUE,FALSE
commercial,commercial_16244000200000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,28,12,12_28,100.2786267773605,TRUE,TRUE
commercial,commercial_17031080180000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,43,2,2_43,736.6608763984425,TRUE,FALSE
commercial,commercial_17032230320000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,2,42,2_42,197.52894675545653,TRUE,TRUE
commercial,commercial_17041030480000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,2,27,2_27,124.44502021079656,TRUE,TRUE
commercial,commercial_17041120620000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,27,2,2_27,305.9923650752988,TRUE,TRUE
commercial,commercial_17041120710000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,27,2,2_27,543.3269907803395,TRUE,FALSE
commercial,commercial_17041410320000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,27,2,2_27,315.9200541197956,TRUE,TRUE
commercial,commercial_17041420020000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,27,2,2_27,331.2872936225235,TRUE,TRUE
commercial,commercial_17042000120000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,27,2,2_27,85.7939434473047,TRUE,TRUE
commercial,commercial_17042000430000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,27,43,27_43,715.1638043993213,TRUE,FALSE
commercial,commercial_17042000460000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,27,43,27_43,696.2902039466921,TRUE,FALSE
commercial,commercial_17042010020000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,27,2,2_27,147.1404836939617,TRUE,TRUE
commercial,commercial_17042010030000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,27,43,27_43,1096.3343938323326,TRUE,FALSE
commercial,commercial_17042021050000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,27,2,2_27,108.0159664756509,TRUE,TRUE
