building_id,route,permit_number,member_permit_numbers,source,record_ids,issue_date,assessor_year_built,date_source,construction_date,construction_year,boundary_year,era,ward,neighbor_ward,ward_pair,distance_to_boundary_ft,within_1500ft,within_500ft,location_source,x_3435,y_3435,dwelling_units,building_sqft,floor_area_source,land_sqft,allow_far,allow_dupac,density_far,density_dupac,multifamily,permit_ids,segment_id,alderman_own,alderman_neighbor,strictness_own,strictness_neighbor,share_white_own,share_black_own,median_hh_income_own,share_bach_plus_own,homeownership_rate_own,share_white_neighbor,share_black_neighbor,median_hh_income_neighbor,share_bach_plus_neighbor,homeownership_rate_neighbor,alderman_assignment_status,signed_distance_m,lenient_dist,strict_dist,side,continuous_score_difference,pair_average_score,joint_service,zoning_source,zone_group,density_eligible
2691524,permit,100614545,100614545,residential,14193290030000,2015-10-28,2014,permit_issue_date,2015-10-28,2015,2015,2015_2023,32,47,32_47,715.4690408067104,TRUE,FALSE,parcel_centroid,1160558.8299975884,1921441.0499777924,1,2642,assessor,3000,TRUE,TRUE,0.8806666666666667,14.52,FALSE,2691524,32_47_2015_2023_1,Scott Waguespack,Ameya Pawar,1.0609748637507896,0.9706432208723248,0.7178678839975334,0.02494498519362798,104067.42592970136,0.7307562578389785,0.49055047813822095,0.7500771376772555,0.02748540259976312,78987.46192867256,0.6886081225464676,0.4102806434472556,assigned,218.07496363788533,0,218.07496363788533,1,0.04516582143923242,1.0158090423115573,2015_2023:32_47:Ameya Pawar 2011-05-16:Scott Waguespack 2007-05-21,latest_map_before_construction,Single-Family Residential,TRUE
2691544,permit,100614562,100614562,residential,25171220350000,2015-12-09,2014,permit_issue_date,2015-12-09,2015,2015,2015_2023,34,19,19_34,541.2866749326587,TRUE,FALSE,parcel_centroid,1169124.6159153995,1834130.135773257,1,2173,assessor,3164,TRUE,TRUE,0.6867888748419722,13.767383059418458,FALSE,2691544,19_34_2015_2023_5,Carrie Austin,Matthew O'Shea,0.6645173563065198,0.7138490273722489,0.01030465506846105,0.9611093303022228,42558.633176250216,0.1719877513063433,0.6782400616332933,0.6627631965969722,0.25331902664705264,85218.97372430279,0.453057602896783,0.8200673074143925,assigned,-164.98417851947437,164.98417851947437,0,0,-0.024665835532864555,0.6891831918393843,2015_2023:19_34:Carrie Austin 1998-01-01:Matthew O'Shea 2011-05-16,current_map_amended_before_construction,Planned Development,TRUE
2691545,permit,100614563,100614563,residential,25171210100000,2015-12-07,2014,permit_issue_date,2015-12-07,2015,2015,2015_2023,34,19,19_34,522.3998385439517,TRUE,FALSE,parcel_centroid,1169294.0993317794,1834830.2559202537,1,2173,assessor,3052,TRUE,TRUE,0.7119921363040629,14.272608125819136,FALSE,2691545,19_34_2015_2023_4,Carrie Austin,Matthew O'Shea,0.6645173563065198,0.7138490273722489,0.01030465506846105,0.9611093303022228,42558.633176250216,0.1719877513063433,0.6782400616332933,0.6627631965969722,0.25331902664705264,85218.97372430279,0.453057602896783,0.8200673074143925,assigned,-159.22747078819648,159.22747078819648,0,0,-0.024665835532864555,0.6891831918393843,2015_2023:19_34:Carrie Austin 1998-01-01:Matthew O'Shea 2011-05-16,current_map_amended_before_construction,Planned Development,TRUE
2691546,permit,100614564,100614564,residential,25171210120000,2015-12-03,2014,permit_issue_date,2015-12-03,2015,2015,2015_2023,34,19,19_34,508.21599244302905,TRUE,FALSE,parcel_centroid,1169292.79625557,1834880.2384409737,1,2173,assessor,3051,TRUE,TRUE,0.7122254998361193,14.277286135693217,FALSE,2691546,19_34_2015_2023_4,Carrie Austin,Matthew O'Shea,0.6645173563065198,0.7138490273722489,0.01030465506846105,0.9611093303022228,42558.633176250216,0.1719877513063433,0.6782400616332933,0.6627631965969722,0.25331902664705264,85218.97372430279,0.453057602896783,0.8200673074143925,assigned,-154.90423449663527,154.90423449663527,0,0,-0.024665835532864555,0.6891831918393843,2015_2023:19_34:Carrie Austin 1998-01-01:Matthew O'Shea 2011-05-16,current_map_amended_before_construction,Planned Development,TRUE
2691975,permit,100614789,100614789,residential,20112121440000,2015-10-02,2014,permit_issue_date,2015-10-02,2015,2015,2015_2023,4,5,4_5,762.8554494472002,TRUE,FALSE,parcel_centroid,1185604.40970811,1871999.6578261403,1,4393,assessor,7261,TRUE,TRUE,0.6050130835973007,5.999173667538906,FALSE,2691975,4_5_2015_2023_9,William D. Burns,Leslie Hairston,1.0571972700660566,-1.1088436326817672,0.2225420255295776,0.6237779201016574,47875.56222081716,0.5164140786232754,0.2713747723256561,0.219590728618886,0.654691680583056,41446.90065325064,0.4614274127808232,0.3021834372236721,assigned,232.51834099150662,0,232.51834099150662,1,1.083020451373912,-0.025823181307855325,2015_2023:4_5:Leslie Hairston 1999-05-03:William D. Burns 2011-05-16,latest_map_before_construction,Single-Family Residential,TRUE
2692256,permit,100614909,100614909,condominium,1419402038,2015-11-30,2017,permit_issue_date,2015-11-30,2015,2015,2015_2023,47,32,32_47,588.9903237972233,TRUE,FALSE,parcel_centroid,1163201.6852152946,1923826.2607105572,2,7800,assessor,4653,TRUE,TRUE,1.6763378465506125,18.72340425531915,TRUE,2692256,32_47_2015_2023_5,Ameya Pawar,Scott Waguespack,0.9706432208723248,1.0609748637507896,0.7500771376772555,0.02748540259976312,78987.46192867256,0.6886081225464676,0.4102806434472556,0.7178678839975334,0.02494498519362798,104067.42592970136,0.7307562578389785,0.49055047813822095,assigned,-179.52425069339367,179.52425069339367,0,0,-0.04516582143923242,1.0158090423115573,2015_2023:32_47:Ameya Pawar 2011-05-16:Scott Waguespack 2007-05-21,latest_map_before_construction,Multi-Family Residential,TRUE
2692582,permit,100615070,100615070,residential,14311190240000,2015-10-20,2014,permit_issue_date,2015-10-20,2015,2015,2015_2023,32,1,1_32,485.8550777360166,TRUE,TRUE,parcel_centroid,1160489.9607357671,1914577.2085116608,1,2691,assessor,2400,TRUE,TRUE,1.12125,18.15,FALSE,2692582,1_32_2015_2023_21,Scott Waguespack,Proco Joe Moreno,1.0609748637507896,1.1521331945905482,0.7178678839975334,0.02494498519362798,104067.42592970136,0.7307562578389785,0.49055047813822095,0.5123328762453571,0.05845444031280106,72695.6702726667,0.5583567965957725,0.3699903412693809,assigned,-148.08862769393787,148.08862769393787,0,0,-0.045579165419879275,1.106554029170669,2015_2023:1_32:Proco Joe Moreno 2010-03-26:Scott Waguespack 2007-05-21,latest_map_before_construction,Multi-Family Residential,TRUE
2692693,permit,100615142,100615142,condominium,1428300056,2015-10-29,2017,permit_issue_date,2015-10-29,2015,2015,2015_2023,43,44,43_44,320.14830042592536,TRUE,TRUE,parcel_centroid,1170710.1000000003,1918505.0500000024,3,5256,assessor,4034,TRUE,TRUE,1.3029251363411007,32.39464551313832,TRUE,2692693,43_44_2015_2023_3,Michele Smith,Tom Tunney,0.2715098712492771,-0.18276458008063037,0.8137712814811343,0.04417680816428814,94683.196441917,0.8321049360671849,0.411611951147454,0.8104923291576281,0.02820648287629694,79615.33012463065,0.7974890313996054,0.32981304026781827,assigned,97.58120196982205,0,97.58120196982205,1,0.22713722566495376,0.04437264558432337,2015_2023:43_44:Michele Smith 2011-05-16:Tom Tunney 2003-01-16,latest_map_before_construction,Multi-Family Residential,TRUE
2692949,permit,100615306,100615306,condominium,1708120052,2015-10-21,2014,permit_issue_date,2015-10-21,2015,2015,2015_2023,1,27,1_27,237.77176594663223,TRUE,TRUE,parcel_centroid,1167968.3098755183,1904255.152386167,3,6532,assessor,3197,TRUE,TRUE,2.0431654676258995,40.87582108226462,TRUE,2692949,1_27_2015_2023_5,Proco Joe Moreno,"Walter Burnett, Jr.",1.1521331945905482,0.49314502968840385,0.5123328762453571,0.05845444031280106,72695.6702726667,0.5583567965957725,0.3699903412693809,0.3504870760450754,0.4479186109378288,65668.90616227829,0.4855704913500793,0.34392407793781715,assigned,72.4728342605335,0,72.4728342605335,1,0.32949408245107215,0.822639112139476,"2015_2023:1_27:Proco Joe Moreno 2010-03-26:Walter Burnett, Jr. 1998-01-01",current_map_amended_before_construction,Multi-Family Residential,TRUE
2692998,permit,100615340,100615340,residential,17072040480000,2015-10-21,2014,permit_issue_date,2015-10-21,2015,2015,2015_2023,1,26,1_26,651.0237389046617,TRUE,FALSE,parcel_centroid,1163537.934423247,1904791.4633608633,1,2568,assessor,2952,TRUE,TRUE,0.8699186991869918,14.756097560975611,FALSE,2692998,1_26_2015_2023_1,Proco Joe Moreno,Roberto Maldonado,1.1521331945905482,-0.3440544800937888,0.5123328762453571,0.05845444031280106,72695.6702726667,0.5583567965957725,0.3699903412693809,0.22061603303895383,0.13214502157915947,41722.41367480391,0.2644529970426162,0.3160366996709995,assigned,198.4320356181409,0,198.4320356181409,1,0.7480938373421685,0.4040393572483797,2015_2023:1_26:Proco Joe Moreno 2010-03-26:Roberto Maldonado 2009-07-29,latest_map_before_construction,Single-Family Residential,TRUE
2693031,permit,100615357,100615357,commercial,13362100010000,2015-10-22,2014,permit_issue_date,2015-10-22,2015,2015,2015_2023,1,32,1_32,983.2011336808214,TRUE,FALSE,parcel_centroid,1157497.1412709225,1915087.825531512,216,205408,assessor,41931,TRUE,TRUE,4.898714554863943,224.3915003219575,TRUE,2693031,1_32_2015_2023_6,Proco Joe Moreno,Scott Waguespack,1.1521331945905482,1.0609748637507896,0.5123328762453571,0.05845444031280106,72695.6702726667,0.5583567965957725,0.3699903412693809,0.7178678839975334,0.02494498519362798,104067.42592970136,0.7307562578389785,0.49055047813822095,assigned,299.6797055459144,0,299.6797055459144,1,0.045579165419879275,1.106554029170669,2015_2023:1_32:Proco Joe Moreno 2010-03-26:Scott Waguespack 2007-05-21,current_map_amended_before_construction,Planned Development,TRUE
2693094,permit,100615401,100615401,commercial,13362100140000,2015-10-22,2017,permit_issue_date,2015-10-22,2015,2015,2015_2023,1,32,1_32,1148.2360257604732,TRUE,FALSE,parcel_centroid,1157738.5401167888,1914916.3092119289,87,81092,assessor,14414,TRUE,TRUE,5.625919245178299,262.91938393228804,TRUE,2693094,1_32_2015_2023_8,Proco Joe Moreno,Scott Waguespack,1.1521331945905482,1.0609748637507896,0.5123328762453571,0.05845444031280106,72695.6702726667,0.5583567965957725,0.3699903412693809,0.7178678839975334,0.02494498519362798,104067.42592970136,0.7307562578389785,0.49055047813822095,assigned,349.98234065179224,0,349.98234065179224,1,0.045579165419879275,1.106554029170669,2015_2023:1_32:Proco Joe Moreno 2010-03-26:Scott Waguespack 2007-05-21,current_map_amended_before_construction,Planned Development,TRUE
2693096,permit,100615403,100615403,residential,14322160600000,2015-10-22,2014,permit_issue_date,2015-10-22,2015,2015,2015_2023,43,2,2_43,1085.3421106558017,TRUE,FALSE,parcel_centroid,1169042.5229890484,1914496.112992571,1,5658,assessor,5088,TRUE,TRUE,1.1120283018867925,8.56132075471698,FALSE,2693096,2_43_2015_2023_3,Michele Smith,Brian Hopkins,0.2715098712492771,-0.5920917156365898,0.8137712814811343,0.04417680816428814,94683.196441917,0.8321049360671849,0.411611951147454,0.7304013906418191,0.07417588582945565,84063.39996654144,0.7505877283830841,0.4090773555453643,assigned,330.81227532788836,0,330.81227532788836,1,0.43180079344293343,-0.16029092219365634,2015_2023:2_43:Brian Hopkins 2015-05-18:Michele Smith 2011-05-16,latest_map_before_construction,Multi-Family Residential,TRUE
2693495,permit,100615603,100615603,condominium,2011331031,2015-11-06,2017,permit_issue_date,2015-11-06,2015,2015,2015_2023,5,4,4_5,556.7827412061245,TRUE,FALSE,parcel_centroid,1185041.8084611285,1868941.506814732,3,9585,assessor,6352,TRUE,TRUE,1.5089735516372795,20.573047858942065,TRUE,2693495,4_5_2015_2023_7,Leslie Hairston,William D. Burns,-1.1088436326817672,1.0571972700660566,0.219590728618886,0.654691680583056,41446.90065325064,0.4614274127808232,0.3021834372236721,0.2225420255295776,0.6237779201016574,47875.56222081716,0.5164140786232754,0.2713747723256561,assigned,-169.70737951962676,169.70737951962676,0,0,-1.083020451373912,-0.025823181307855325,2015_2023:4_5:Leslie Hairston 1999-05-03:William D. Burns 2011-05-16,latest_map_before_construction,Multi-Family Residential,TRUE
2693571,permit,100615642,100615642,residential,14291300140000,2015-11-09,2014,permit_issue_date,2015-11-09,2015,2015,2015_2023,32,43,32_43,355.3548248350702,TRUE,TRUE,parcel_centroid,1166884.4099779914,1918944.3499921877,1,2653,assessor,3000,TRUE,TRUE,0.8843333333333333,14.52,FALSE,2693571,32_43_2015_2023_1,Scott Waguespack,Michele Smith,1.0609748637507896,0.2715098712492771,0.7178678839975334,0.02494498519362798,104067.42592970136,0.7307562578389785,0.49055047813822095,0.8137712814811343,0.04417680816428814,94683.196441917,0.8321049360671849,0.411611951147454,assigned,108.3121506097294,0,108.3121506097294,1,0.39473249625075624,0.6662423675000334,2015_2023:32_43:Michele Smith 2011-05-16:Scott Waguespack 2007-05-21,latest_map_before_construction,Single-Family Residential,TRUE
2693611,permit,100615673,100615673,condominium,1601408056,2015-12-10,2014,permit_issue_date,2015-12-10,2015,2015,2015_2023,1,26,1_26,235.3860424114341,TRUE,TRUE,parcel_centroid,1157922.354889425,1907107.7564809185,3,5880,assessor,3131,TRUE,TRUE,1.877994251038007,41.73746406898754,TRUE,2693611,1_26_2015_2023_7,Proco Joe Moreno,Roberto Maldonado,1.1521331945905482,-0.3440544800937888,0.5123328762453571,0.05845444031280106,72695.6702726667,0.5583567965957725,0.3699903412693809,0.22061603303895383,0.13214502157915947,41722.41367480391,0.2644529970426162,0.3160366996709995,assigned,71.74566572700512,0,71.74566572700512,1,0.7480938373421685,0.4040393572483797,2015_2023:1_26:Proco Joe Moreno 2010-03-26:Roberto Maldonado 2009-07-29,latest_map_before_construction,Multi-Family Residential,TRUE
2693612,permit,100615674,100615674,residential,14194100370000,2015-11-19,2014,permit_issue_date,2015-11-19,2015,2015,2015_2023,32,47,32_47,170.55963005180246,TRUE,TRUE,parcel_centroid,1162898.7393356303,1922685.989595167,1,3325,assessor,3100,TRUE,TRUE,1.0725806451612905,14.051612903225806,FALSE,2693612,32_47_2015_2023_5,Scott Waguespack,Ameya Pawar,1.0609748637507896,0.9706432208723248,0.7178678839975334,0.02494498519362798,104067.42592970136,0.7307562578389785,0.49055047813822095,0.7500771376772555,0.02748540259976312,78987.46192867256,0.6886081225464676,0.4102806434472556,assigned,51.98657523978939,0,51.98657523978939,1,0.04516582143923242,1.0158090423115573,2015_2023:32_47:Ameya Pawar 2011-05-16:Scott Waguespack 2007-05-21,latest_map_before_construction,Single-Family Residential,TRUE
2693815,permit,100615770,100615770,residential,13144110110000,2015-11-23,2014,permit_issue_date,2015-11-23,2015,2015,2015_2023,35,33,33_35,236.80327748963737,TRUE,TRUE,parcel_centroid,1152721.5568549265,1928073.904509028,1,2238,assessor,3150,TRUE,TRUE,0.7104761904761905,13.82857142857143,FALSE,2693815,33_35_2015_2023_9,Carlos Ramirez-Rosa,Deb Mell,-2.044668513053823,-0.626498280473325,0.2125711596641479,0.03143481372840343,46696.38616435325,0.24710073883889283,0.3656052788006641,0.35476229476845966,0.0357717607182195,55058.71527255081,0.3517743967949741,0.38090492084763666,assigned,-72.17763897884147,72.17763897884147,0,0,-0.7090851162902491,-1.3355833967635742,2015_2023:33_35:Carlos Ramirez-Rosa 2015-05-18:Deb Mell 2013-07-24,latest_map_before_construction,Single-Family Residential,TRUE
2693821,permit,100615773,100615773,residential,13144110100000,2015-11-23,2014,permit_issue_date,2015-11-23,2015,2015,2015_2023,35,33,33_35,236.78607029920784,TRUE,TRUE,parcel_centroid,1152720.8231815023,1928098.8655416493,1,2247,assessor,3150,TRUE,TRUE,0.7133333333333334,13.82857142857143,FALSE,2693821,33_35_2015_2023_9,Carlos Ramirez-Rosa,Deb Mell,-2.044668513053823,-0.626498280473325,0.2125711596641479,0.03143481372840343,46696.38616435325,0.24710073883889283,0.3656052788006641,0.35476229476845966,0.0357717607182195,55058.71527255081,0.3517743967949741,0.38090492084763666,assigned,-72.17239422719855,72.17239422719855,0,0,-0.7090851162902491,-1.3355833967635742,2015_2023:33_35:Carlos Ramirez-Rosa 2015-05-18:Deb Mell 2013-07-24,latest_map_before_construction,Single-Family Residential,TRUE
2693874,permit,100615801,100615801,residential,13222090200000,2015-11-10,2015,permit_issue_date,2015-11-10,2015,2015,2015_2023,45,39,39_45,1392.5281465373566,TRUE,FALSE,parcel_centroid,1147193.769950345,1925278.6743076537,1,3114,assessor,7800,TRUE,TRUE,0.3992307692307692,5.584615384615384,FALSE,2693874,39_45_2015_2023_3,John Arena,Margaret Laurino,-0.2875516861635035,-0.23143746356572853,0.6225397541491091,0.01010309296948901,64403.829920576165,0.337916167436327,0.5986163885085196,0.5139334385941674,0.02302108964285187,65628.61384762841,0.41406447882217895,0.5714930144751358,assigned,-424.4425790645863,424.4425790645863,0,0,-0.028057111298887494,-0.259494574864616,2015_2023:39_45:John Arena 2011-05-16:Margaret Laurino 1998-01-01,latest_map_before_construction,Single-Family Residential,TRUE
2693889,permit,100615805,100615805,residential,14193200450000,2015-11-06,2014,permit_issue_date,2015-11-06,2015,2015,2015_2023,32,47,32_47,1258.2014607891726,TRUE,FALSE,parcel_centroid,1161345.2999996743,1921958.0099962663,1,2707,assessor,3100,TRUE,TRUE,0.8732258064516129,14.051612903225806,FALSE,2693889,32_47_2015_2023_3,Scott Waguespack,Ameya Pawar,1.0609748637507896,0.9706432208723248,0.7178678839975334,0.02494498519362798,104067.42592970136,0.7307562578389785,0.49055047813822095,0.7500771376772555,0.02748540259976312,78987.46192867256,0.6886081225464676,0.4102806434472556,assigned,383.4998052485398,0,383.4998052485398,1,0.04516582143923242,1.0158090423115573,2015_2023:32_47:Ameya Pawar 2011-05-16:Scott Waguespack 2007-05-21,latest_map_before_construction,Single-Family Residential,TRUE
2694085,permit,100615896,100615896,condominium,1706205062,2015-11-04,2014,permit_issue_date,2015-11-04,2015,2015,2015_2023,2,1,1_2,243.87991654022693,TRUE,TRUE,parcel_centroid,1164275.585645343,1910223.5673912575,2,5253,assessor,2413,TRUE,TRUE,2.176958143389971,36.10443431413179,TRUE,2694085,1_2_2015_2023_14,Brian Hopkins,Proco Joe Moreno,-0.5920917156365898,1.1521331945905482,0.7304013906418191,0.07417588582945565,84063.39996654144,0.7505877283830841,0.4090773555453643,0.5123328762453571,0.05845444031280106,72695.6702726667,0.5583567965957725,0.3699903412693809,assigned,-74.33459856146118,74.33459856146118,0,0,-0.872112455113569,0.2800207394769792,2015_2023:1_2:Brian Hopkins 2015-05-18:Proco Joe Moreno 2010-03-26,latest_map_before_construction,Multi-Family Residential,TRUE
2694449,permit,100616102,100616102,residential,16121060210000,2015-12-08,1919,permit_issue_date,2015-12-08,2015,2015,2015_2023,27,28,27_28,384.4047721321865,TRUE,TRUE,parcel_centroid,1155182.8640649118,1903548.764216827,3,4764,assessor,3186,TRUE,TRUE,1.4952919020715632,41.016949152542374,TRUE,2694449,27_28_2015_2023_30,"Walter Burnett, Jr.",Jason Ervin,0.49314502968840385,0.10910926601428785,0.3504870760450754,0.4479186109378288,65668.90616227829,0.4855704913500793,0.34392407793781715,0.10374525013202836,0.7467867137092258,33358.53625930202,0.20352393744033817,0.25529683920282764,assigned,117.16657454589046,0,117.16657454589046,1,0.192017881837058,0.30112714785134587,"2015_2023:27_28:Jason Ervin 2011-01-01:Walter Burnett, Jr. 1998-01-01",current_map_amended_before_construction,Multi-Family Residential,TRUE
2694450,permit,100616103,100616103,residential,16112150380000,2015-12-03,2014,permit_issue_date,2015-12-03,2015,2015,2015_2023,27,28,27_28,695.000398158614,TRUE,FALSE,parcel_centroid,1154694.1100312492,1903931.040003017,3,4764,assessor,3734,TRUE,TRUE,1.2758435993572577,34.997321906802355,TRUE,2694450,27_28_2015_2023_30,"Walter Burnett, Jr.",Jason Ervin,0.49314502968840385,0.10910926601428785,0.3504870760450754,0.4479186109378288,65668.90616227829,0.4855704913500793,0.34392407793781715,0.10374525013202836,0.7467867137092258,33358.53625930202,0.20352393744033817,0.25529683920282764,assigned,211.83612135874554,0,211.83612135874554,1,0.192017881837058,0.30112714785134587,"2015_2023:27_28:Jason Ervin 2011-01-01:Walter Burnett, Jr. 1998-01-01",current_map_amended_before_construction,Multi-Family Residential,TRUE
2694702,permit,100616243,100616243,residential,13253020270000,2015-11-24,2014,permit_issue_date,2015-11-24,2015,2015,2015_2023,32,33,32_33,543.970383025743,TRUE,FALSE,parcel_centroid,1155337.1933225114,1917909.7254691124,1,1994,assessor,3125,TRUE,TRUE,0.63808,13.9392,FALSE,2694702,32_33_2015_2023_1,Scott Waguespack,Deb Mell,1.0609748637507896,-0.626498280473325,0.7178678839975334,0.02494498519362798,104067.42592970136,0.7307562578389785,0.49055047813822095,0.35476229476845966,0.0357717607182195,55058.71527255081,0.3517743967949741,0.38090492084763666,assigned,165.80217274624647,0,165.80217274624647,1,0.8437365721120573,0.21723829163873232,2015_2023:32_33:Deb Mell 2013-07-24:Scott Waguespack 2007-05-21,current_map_amended_before_construction,Single-Family Residential,TRUE
2695055,permit,100616432,100616432,residential,17322161640000,2015-11-23,2014,permit_issue_date,2015-11-23,2015,2015,2015_2023,11,12,11_12,1266.8029946874772,TRUE,FALSE,parcel_centroid,1169432.9948858102,1882616.8303179755,1,2140,assessor,3000,TRUE,TRUE,0.7133333333333334,14.52,FALSE,2695055,11_12_2015_2023_6,Patrick Daley Thompson,George Cardenas,0.9330485232519604,-0.03676341301080495,0.3279227680885749,0.05495519929771447,47364.83253463384,0.2733671872474378,0.4486506234119706,0.081900642746196,0.10010815060438334,36806.72911054013,0.1091068986799775,0.4332964969852043,assigned,386.12155278074306,0,386.12155278074306,1,0.4849059681313827,0.4481425551205777,2015_2023:11_12:George Cardenas 2003-05-05:Patrick Daley Thompson 2015-05-18,latest_map_before_construction,Single-Family Residential,TRUE
2695198,permit,100616497,100616497,residential,14194280130000,2015-10-22,2014,permit_issue_date,2015-10-22,2015,2015,2015_2023,47,32,32_47,332.58503062908426,TRUE,TRUE,parcel_centroid,1163425.5796819609,1921842.3947433464,1,2742,assessor,3000,TRUE,TRUE,0.914,14.52,FALSE,2695198,32_47_2015_2023_6,Ameya Pawar,Scott Waguespack,0.9706432208723248,1.0609748637507896,0.7500771376772555,0.02748540259976312,78987.46192867256,0.6886081225464676,0.4102806434472556,0.7178678839975334,0.02494498519362798,104067.42592970136,0.7307562578389785,0.49055047813822095,assigned,-101.37191733574488,101.37191733574488,0,0,-0.04516582143923242,1.0158090423115573,2015_2023:32_47:Ameya Pawar 2011-05-16:Scott Waguespack 2007-05-21,latest_map_before_construction,Single-Family Residential,TRUE
2695810,permit,100616833,100616833,residential,13354210480000,2015-11-10,2014,permit_issue_date,2015-11-10,2015,2015,2015_2023,26,1,1_26,1107.6639527060272,TRUE,FALSE,parcel_centroid,1153771.8689219465,1910655.1746841187,1,1766,assessor,4469,TRUE,TRUE,0.3951667039606176,9.74714701275453,FALSE,2695810,1_26_2015_2023_20,Roberto Maldonado,Proco Joe Moreno,-0.3440544800937888,1.1521331945905482,0.22061603303895383,0.13214502157915947,41722.41367480391,0.2644529970426162,0.3160366996709995,0.5123328762453571,0.05845444031280106,72695.6702726667,0.5583567965957725,0.3699903412693809,assigned,-337.6159727847971,337.6159727847971,0,0,-0.7480938373421685,0.4040393572483797,2015_2023:1_26:Proco Joe Moreno 2010-03-26:Roberto Maldonado 2009-07-29,latest_map_before_construction,Single-Family Residential,TRUE
2695850,permit,100616859,100616859,residential,14203200400000,2015-12-14,2014,permit_issue_date,2015-12-14,2015,2015,2015_2023,44,47,44_47,562.9599529646605,TRUE,FALSE,parcel_centroid,1165628.1999801763,1922091.979956276,1,3254,assessor,3125,TRUE,TRUE,1.04128,13.9392,FALSE,2695850,44_47_2015_2023_1,Tom Tunney,Ameya Pawar,-0.18276458008063037,0.9706432208723248,0.8104923291576281,0.02820648287629694,79615.33012463065,0.7974890313996054,0.32981304026781827,0.7500771376772555,0.02748540259976312,78987.46192867256,0.6886081225464676,0.4102806434472556,assigned,-171.59019366362853,171.59019366362853,0,0,-0.5767039004764776,0.3939393203958472,2015_2023:44_47:Ameya Pawar 2011-05-16:Tom Tunney 2003-01-16,latest_map_before_construction,Multi-Family Residential,TRUE
2696056,permit,100616972,100616972,residential,13254290380000,2015-12-10,2014,permit_issue_date,2015-12-10,2015,2015,2015_2023,32,1,1_32,68.56921490708335,TRUE,TRUE,parcel_centroid,1159052.845226347,1916134.029664101,1,2380,assessor,3165,TRUE,TRUE,0.7519747235387045,13.763033175355451,FALSE,2696056,1_32_2015_2023_9,Scott Waguespack,Proco Joe Moreno,1.0609748637507896,1.1521331945905482,0.7178678839975334,0.02494498519362798,104067.42592970136,0.7307562578389785,0.49055047813822095,0.5123328762453571,0.05845444031280106,72695.6702726667,0.5583567965957725,0.3699903412693809,assigned,-20.899896703679005,20.899896703679005,0,0,-0.045579165419879275,1.106554029170669,2015_2023:1_32:Proco Joe Moreno 2010-03-26:Scott Waguespack 2007-05-21,current_map_amended_before_construction,Single-Family Residential,TRUE
2696057,permit,100616973,100616973,residential,13254290390000,2015-12-14,2014,permit_issue_date,2015-12-14,2015,2015,2015_2023,32,1,1_32,93.55051719333068,TRUE,TRUE,parcel_centroid,1159051.9953383375,1916158.9997266424,1,2380,assessor,3162,TRUE,TRUE,0.7526881720430108,13.776091081593927,FALSE,2696057,1_32_2015_2023_9,Scott Waguespack,Proco Joe Moreno,1.0609748637507896,1.1521331945905482,0.7178678839975334,0.02494498519362798,104067.42592970136,0.7307562578389785,0.49055047813822095,0.5123328762453571,0.05845444031280106,72695.6702726667,0.5583567965957725,0.3699903412693809,assigned,-28.514197640527193,28.514197640527193,0,0,-0.045579165419879275,1.106554029170669,2015_2023:1_32:Proco Joe Moreno 2010-03-26:Scott Waguespack 2007-05-21,current_map_amended_before_construction,Single-Family Residential,TRUE
2696102,permit,100616991,100616991,condominium,1720403059,2015-11-05,2014,permit_issue_date,2015-11-05,2015,2015,2015_2023,25,11,11_25,359.2272726086139,TRUE,TRUE,parcel_centroid,1169891.3846340894,1891891.450307862,2,4872,assessor,2978,TRUE,TRUE,1.635997313633311,29.254533243787776,TRUE,2696102,11_25_2015_2023_10,Daniel Solis,Patrick Daley Thompson,0.9674104528911274,0.9330485232519604,0.23410910959382877,0.09308245523050795,54309.66255490653,0.37269918078792097,0.365035702291614,0.3279227680885749,0.05495519929771447,47364.83253463384,0.2733671872474378,0.4486506234119706,assigned,109.49247269110552,0,109.49247269110552,1,0.017180964819583477,0.9502294880715438,2015_2023:11_25:Daniel Solis 1998-01-01:Patrick Daley Thompson 2015-05-18,latest_map_before_construction,Multi-Family Residential,TRUE
2696256,permit,100617056,100617056,residential,14302070180000,2015-10-28,2014,permit_issue_date,2015-10-28,2015,2015,2015_2023,32,47,32_47,428.19736798440175,TRUE,TRUE,parcel_centroid,1164248.385259939,1920866.451358371,1,2730,assessor,3000,TRUE,TRUE,0.91,14.52,FALSE,2696256,32_47_2015_2023_7,Scott Waguespack,Ameya Pawar,1.0609748637507896,0.9706432208723248,0.7178678839975334,0.02494498519362798,104067.42592970136,0.7307562578389785,0.49055047813822095,0.7500771376772555,0.02748540259976312,78987.46192867256,0.6886081225464676,0.4102806434472556,assigned,130.51455776164565,0,130.51455776164565,1,0.04516582143923242,1.0158090423115573,2015_2023:32_47:Ameya Pawar 2011-05-16:Scott Waguespack 2007-05-21,latest_map_before_construction,Single-Family Residential,TRUE
