project_id,x_3435,y_3435
residential_14311070300000,1161545.71,1915311.86
residential_14311070330000,1161502.29962842,1915178.9947376
residential_14311110110000,1160225.37562125,1914979.42830971
residential_14311130030000,1160865.52039099,1914995.1352362
residential_14311130100000,1161033.47038991,1914999.25547669
residential_14311130110000,1161057.47520934,1914999.85224014
residential_14311130200000,1160897.30554714,1914879.56743253
residential_14311130240000,1160993.26554652,1914881.82743807
residential_14311130330000,1161238.11,1915018.61
residential_14311130360000,1161240.53487321,1914946.65052538
residential_14311130380000,1161242.14518696,1914898.68960455
residential_14311160120000,1162083.44358169,1914781.94880239
residential_14311180120000,1160200.04445749,1914715.55112727
residential_14311180210000,1160206.28172584,1914508.65631364
residential_14311180280000,1160202.82039111,1914407.12523296
residential_14311180300000,1160249.06200596,1914408.83092033
residential_14311190100000,1160371.78,1914534.95
residential_14311190110000,1160372.43275418,1914511.96482021
residential_14311190200000,1160487.0281672,1914673.15370174
residential_14311190240000,1160489.96073519,1914577.20851825
residential_14311200010000,1160845.98359839,1914743.74791604
residential_14311200270000,1160937.69502802,1914431.94163304
residential_14311200280000,1160961.8874984,1914432.64040919
residential_14311200380000,1160849.5843571,1914647.41314638
residential_14311200390000,1160850.03692574,1914635.41593556
residential_14311210050000,1161133.58904809,1914640.72237022
residential_14311210100000,1161137.7790221,1914518.80290472
residential_14311210230000,1161151.59257544,1914439.34470588
residential_14311220460000,1161570.37054795,1914526.36521417
residential_14311240150000,1160320.2943768,1914250.64173681
residential_14311240300000,1160395.87960921,1914136.72476824
residential_14311240320000,1160443.85960921,1914138.38476824
residential_14311240380000,1160598.8799785,1914226.45012444
residential_14311250060000,1160768.6436688,1914145.28012635
residential_14311250150000,1161010.56001566,1914274.48004178
residential_14311260050000,1161431.62691234,1914206.28526667
residential_14311260220000,1161510.56960357,1914174.94475553
residential_14311280360000,1160501.39011049,1913864.17732043
residential_14311280410000,1160607.04474403,1913949.34037644
residential_14311290030000,1160774.08525475,1913979.60960916
residential_14311290050000,1160775.67219357,1913931.63486438
residential_14311290090000,1160778.86150671,1913835.6114852
residential_14311290170000,1161037.61045583,1913998.67528255
residential_14311290410000,1161271.42312024,1913984.96760605
residential_14311290430000,1161273.41052566,1913925.0092432
residential_14311320080000,1160129.98941024,1913549.40689356
residential_14311320100000,1160221.62961325,1913694.69469814
residential_14311320200000,1160461.47,1913702.77
residential_14311320490000,1160297.40960835,1913581.05475762
residential_14311320510000,1160514.63397359,1913588.4169129
residential_14311360080000,1160204.80574369,1913417.52998193
residential_14311360090000,1160229.73955826,1913418.55480331
residential_14311370050000,1160793.79008668,1913379.27006556
residential_14311370140000,1160965.64043763,1913443.46608077
residential_14311380040000,1161545.81733346,1913463.3461468
residential_14311380130000,1161797.67475702,1913471.78696147
residential_14313000210000,1160582.32685147,1912747.05736564
residential_14313010240000,1160635.13991199,1913140.0099344
residential_14313010270000,1160637.53514294,1913066.94965933
residential_14313010290000,1160639.11,1913018.99
residential_14313020060000,1160803.87032655,1913072.45954369
residential_14313020360000,1161168.03,1913050.66
residential_14313020420000,1161297.82,1913137.56
residential_14313020580000,1160791.06381777,1913035.74110218
residential_14313030300000,1161306.37,1912789.24
residential_14313040260000,1161616.34960349,1913065.90483176
residential_14313040280000,1161664.54920659,1913067.52966318
residential_14313060020000,1161469.21377859,1912914.60184358
residential_14313060260000,1161580.27036107,1912788.53993432
residential_14313060530000,1161864.76701685,1912798.16974165
residential_14313060570000,1161968.97427107,1912763.69118549
residential_14313070050000,1162132.38950191,1912841.30078648
residential_14313090130000,1160265.58995712,1912260.36008374
residential_14313090140000,1160289.93,1912261.18
residential_14313100130000,1160437.01959622,1912104.87476629
residential_14313110040000,1160997.09908071,1912613.04161642
residential_14313110050000,1161014.34010663,1912588.82004604
residential_14313110060000,1161032.92138222,1912572.9362041
residential_14313110300000,1161314.45008856,1912482.97000294
residential_14313110310000,1161315.40341722,1912446.88011352
residential_14313120150000,1161212.81989222,1912208.589952
residential_14313120160000,1161231.1386079,1912192.94389129
residential_14313140220000,1161819.28002542,1912636.49997124
residential_14313140370000,1161840.3401757,1912521.05333938
residential_14313150070000,1162140.09163098,1912541.34563833
residential_14313150150000,1162358.89441812,1912654.92173268
residential_14313150340000,1162463.73035743,1912542.61882679
residential_14313160040000,1161485.58531992,1912297.12539958
residential_14313160090000,1161562.37073446,1912351.54030486
residential_14313160110000,1161610.34092326,1912353.17021867
residential_14313160150000,1161706.29039643,1912356.42519532
residential_14313160380000,1161978.25717963,1912401.67773205
residential_14313160440000,1161982.76173253,1912229.44005548
residential_14313170090000,1162221.83156828,1912373.79074797
residential_14313190920000,1160428.20491636,1911449.04257619
residential_14313190930000,1160428.36856425,1911469.81411657
residential_14313190940000,1160427.9058652,1911490.71976127
residential_14313190950000,1160414.1141569,1911527.22145813
residential_14313190960000,1160433.69244786,1911536.66551045
residential_14313190970000,1160453.98671683,1911534.48554722
residential_14313190980000,1160474.82909509,1911537.66495188
residential_14313190990000,1160495.6665383,1911529.57231091
residential_14313191000000,1160483.82193065,1911492.35810116
residential_14313191010000,1160484.5845,1911471.460125
residential_14313191020000,1160486.02089842,1911450.75530934
residential_14313200170000,1161370.38832684,1911509.31723405
residential_14313200180000,1161345.54682556,1911536.544128
residential_14313200190000,1161329.64919955,1911550.19532538
residential_14313200200000,1161312.92443732,1911562.92280426
residential_14313200210000,1161294.56976036,1911578.6628061
residential_14313200220000,1161279.336,1911593.38138864
residential_14313200230000,1161263.43427243,1911607.04849276
residential_14313200240000,1161247.46364604,1911620.75144801
residential_14313200250000,1161223.96936815,1911641.03682768
residential_14313200260000,1161207.97443463,1911654.70281184
residential_14313200270000,1161191.92932137,1911668.33539455
residential_14313200280000,1161174.95998089,1911681.35762613
residential_14313200290000,1161156.09597738,1911697.40723806
residential_14313200300000,1161140.57573579,1911712.3839615
residential_14313200310000,1161124.66108368,1911726.07599405
residential_14313200320000,1161108.74892278,1911739.75947808
residential_14313200330000,1161085.22241585,1911760.03477223
residential_14313200340000,1161069.27609165,1911773.68488703
residential_14313200350000,1161053.26840152,1911787.29747869
residential_14313200360000,1161036.34775927,1911800.36030113
residential_14313200370000,1161017.88200245,1911816.20993568
residential_14313200380000,1161002.42738783,1911830.93999249
residential_14313200390000,1160986.49837773,1911844.63260464
residential_14313200400000,1160953.38068396,1911867.01923377
residential_14313210740000,1161767.87523202,1911925.16347581
residential_14313220100000,1161894.839753,1911624.92588007
residential_14313220440000,1161715.56919668,1911799.8125352
residential_14313220460000,1161711.87856684,1911907.11792549
residential_14313230010000,1162150.53521605,1912132.29957588
residential_14313230020000,1162151.1282577,1912107.81437675
residential_14313240040000,1162160.23524792,1911735.15961215
residential_14313250080000,1162168.27848814,1911365.12495021
residential_14313250190000,1162459.47885984,1911504.43442069
residential_14313260260000,1160337.88404449,1911222.66323879
residential_14313270110000,1160533.95098499,1911025.17868906
residential_14313270200000,1160668.14948129,1911232.0896771
residential_14313280140000,1160861.69069258,1911134.58605844
residential_14313280220000,1160867.88944544,1910934.68065256
residential_14313280310000,1161002.29314037,1911144.85716328
residential_14313280350000,1161005.9842595,1911013.65098259
residential_14313280630000,1161198.60377216,1910944.12163366
residential_14313280650000,1161199.86901793,1910894.13130957
residential_14313280680000,1161201.75894424,1910819.15132077
residential_14313280970000,1161202.1477153,1910794.19845416
residential_14313310140000,1161532.7886325,1910705.67928
residential_14314020360000,1163618.52,1912874.39
residential_14314020420000,1163538.31997261,1912758.42012486
residential_14314030260000,1163942.86001211,1913137.61994161
residential_14314030450000,1163941.02653034,1913056.42541928
residential_14314030480000,1163942.77,1912990.37
residential_14314030570000,1163809.35888038,1912890.17100018
residential_14314030580000,1163808.45864786,1912923.98099438
residential_14314040210000,1164140.49995,1912896.82990995
residential_14314040270000,1164275.33600928,1913070.3190526
residential_14314040310000,1164278.02588723,1912973.78907787
residential_14314040470000,1164225.94134684,1912784.36784082
residential_14314080180000,1162966.13152819,1912461.99466826
residential_14314090290000,1163297.22942989,1912472.58062024
residential_14314090400000,1163303.76470914,1912208.01040465
residential_14314090430000,1163305.56943306,1912135.36062315
residential_14314090450000,1163306.7594326,1912087.2506229
residential_14314090510000,1163299.85658619,1912366.87212769
residential_14314090520000,1163298.72772108,1912412.04142162
residential_14314090550000,1163200.67997405,1912560.05999268
residential_14314090560000,1163176.54,1912559.29
residential_14314100320000,1163631.61120764,1912374.33485155
residential_14314100400000,1163633.85121949,1912277.47487619
residential_14314110020000,1163791.06,1912578.9
residential_14314110050000,1163863.12031481,1912581.19522519
residential_14314110250000,1163960.45309071,1912469.09283593
residential_14314110450000,1163823.02829016,1912368.24186496
residential_14314110460000,1163822.48344952,1912392.34155275
residential_14314110500000,1163825.03585543,1912279.75824401
residential_14314110510000,1163824.21747585,1912315.91659916
residential_14314110520000,1163961.62169666,1912420.89812121
residential_14314110530000,1163961.33183621,1912432.94232313
residential_14314130070000,1164486.24543678,1912383.04974488
residential_14314130190000,1164494.26142343,1912080.60270494
residential_14314130300000,1164631.06527425,1912237.65967543
residential_14314130420000,1164618.0628379,1912567.80394046
residential_14314130430000,1164616.99881836,1912605.28835383
residential_14314130440000,1164616.37831761,1912630.28445023
residential_14314130450000,1164483.42233903,1912641.44304287
residential_14314130480000,1164550.86164338,1912603.1528708
residential_14314130490000,1164484.18151948,1912605.95060463
residential_14314140120000,1164815.53,1912495.72
residential_14314140170000,1164818.8306164,1912374.77930913
residential_14314140220000,1164822.13,1912253.82
residential_14314140310000,1164957.08529868,1912451.80965523
residential_14314140360000,1164960.43528432,1912330.86968911
residential_14314140370000,1164961.1052841,1912306.67968889
residential_14314140560000,1164858.16031271,1912612.4252461
residential_14314150090000,1165147.12,1912504.7
residential_14314150130000,1165149.80137514,1912408.30471513
residential_14314150140000,1165150.48861796,1912384.20528438
residential_14314150200000,1165154.5099929,1912239.59000783
residential_14314160230000,1162982.74,1911844.72
residential_14314160250000,1162984.45,1911773.04
residential_14314160590000,1162990.43762953,1911522.17944358
residential_14314170070000,1163171.67,1911754.94
residential_14314170300000,1163319.55540496,1911639.89961068
residential_14314170330000,1163321.28,1911568.08
residential_14314180150000,1163508.16538756,1911597.6197475
residential_14314180550000,1163503.18040589,1911801.46867741
residential_14314180560000,1163504.35528047,1911753.50887708
residential_14314190110000,1163838.17,1911655.33
residential_14314190320000,1163979.5605734,1911803.93939503
residential_14314190410000,1163985.11051532,1911587.44935688
residential_14314190420000,1163985.73051573,1911563.39935765
residential_14314190430000,1163986.35037334,1911539.35929109
residential_14314200060000,1164167.69,1911838.02
residential_14314200140000,1164172.56906623,1911654.09539278
residential_14314200310000,1164313.77942037,1911727.14061084
residential_14314200420000,1164155.24,1911430.72
residential_14314200520000,1164181.35,1911431.47
residential_14314200590000,1164176.79,1911494.51
residential_14314210030000,1164500.27630856,1911801.42037066
residential_14314230080000,1165170.53,1911668.22
residential_14314230120000,1165173.26489814,1911570.26017542
residential_14314240200000,1162948.3654336,1911250.29327312
residential_14314240240000,1162998.43341661,1911179.35949808
residential_14314240360000,1163005.63503095,1910872.2196699
residential_14314240370000,1163006.19524124,1910848.22967627
residential_14314250020000,1163171.41988469,1911256.66485409
residential_14314250110000,1163189.34229175,1911023.67409712
residential_14314250260000,1163304.70999375,1911260.45993548
residential_14314250390000,1163336.10044031,1910979.58936296
residential_14314250630000,1163188.74680911,1911048.03443424
residential_14314260130000,1163522.03949373,1911031.21062317
residential_14314260150000,1163523.26954028,1910984.50069112
residential_14314260160000,1163523.92,1910959.28
residential_14314260380000,1163671.04475656,1910866.88032455
residential_14314260400000,1163672.25475729,1910818.89032501
residential_14314260480000,1163525.80951378,1910886.8106494
residential_14314270080000,1163850.94524403,1911161.19967774
residential_14314270180000,1163857.60566183,1910897.27913812
residential_14314270200000,1163858.82048829,1910849.29935713
residential_14314270210000,1163859.4352335,1910824.70966221
residential_14314270270000,1163993.71950039,1911280.07483824
residential_14314270320000,1163996.46573787,1911166.42903335
residential_14314270330000,1163997.09373295,1911142.43497106
residential_14314270350000,1163998.36329844,1911094.44498032
residential_14314280140000,1164185.02,1911168
residential_14314280250000,1164192.06,1910904.1
residential_14314280350000,1164331.92478751,1910979.43031721
residential_14314280540000,1164217.90975018,1910788.0437434
residential_14314280550000,1164265.39,1910789.35
residential_14314290210000,1164664.92525542,1910988.45968785
residential_14314290220000,1164665.58742223,1910963.46919036
residential_14314290380000,1164497.40863098,1911273.09890747
residential_14314300160000,1164857.11350449,1910952.33478865
residential_14314300310000,1164998.96,1910982.09
residential_14314300340000,1165001.15,1910903.89
residential_14321040210000,1166823.11790148,1915853.96248822
residential_14321080040000,1166023.49436842,1915261.49095236
residential_14321080340000,1166186.79800772,1915212.80156341
residential_14321090010000,1166364.0379329,1915344.97645719
residential_14321100080000,1166709.10482053,1915090.98031791
residential_14321100150000,1166715.05,1914923.16
residential_14321100190000,1166843.53,1915261.55
residential_14321100210000,1166845.22482053,1915213.60031791
residential_14321110090000,1167040.49950026,1915074.05063056
residential_14321110130000,1167043.76956237,1914978.06063229
residential_14321110160000,1166998.90810805,1914841.24199067
residential_14321120120000,1167502.68112154,1915373.5147911
residential_14321120350000,1167448.81785782,1914850.79378779
residential_14321120380000,1167521.07254258,1914852.19216152
residential_14321130050000,1167696.32305177,1915276.17046327
residential_14321130090000,1167699.9051444,1915162.11967928
residential_14321130120000,1167702.16520434,1915090.09968324
residential_14321130130000,1167702.9199905,1915066.09000711
residential_14321260260000,1167525.95203968,1914620.12874966
residential_14321260340000,1167533.70057608,1914363.06867846
residential_14321260360000,1167535.20193972,1914312.84419502
residential_14321260370000,1167535.97052685,1914287.72870141
residential_14321270040000,1167716.68997608,1914641.51999011
residential_14321270060000,1167718.24979079,1914591.6001208
residential_14321270080000,1167719.83,1914541.68
residential_14321270160000,1167726.0698954,1914342.0199354
residential_14321340150000,1167748.11500269,1913654.79112828
residential_14322100150000,1169684.66903231,1915080.15996883
residential_14322100240000,1169823.41213511,1915111.14006289
residential_14322120100000,1170339.70233091,1915224.16007276
residential_14322130290000,1168189.2547452,1914557.87032873
residential_14322140100000,1168378.14598995,1914590.4865456
residential_14322140130000,1168380.53078862,1914513.93928699
residential_14322140210000,1168387.58523973,1914288.89967092
residential_14322140280000,1168518.74524002,1914567.83967013
residential_14322140290000,1168519.55516217,1914542.82973252
residential_14322140320000,1168521.99523983,1914467.82967012
residential_14322140360000,1168525.24051262,1914367.80941315
residential_14322150290000,1168851.11975488,1914527.40004941
residential_14322150310000,1168853.14724641,1914464.8206695
residential_14322150330000,1168855.16476022,1914402.25032829
residential_14322150340000,1168855.9747604,1914377.22032861
residential_14322150380000,1168859.20523978,1914277.08967155
residential_14322150400000,1168860.82444946,1914227.02990418
residential_14322150490000,1168707.69117174,1914600.59131731
residential_14322160060000,1169153.61440346,1914706.68339885
residential_14322160580000,1169081.61,1914704.59
residential_14322160590000,1169043.76523982,1914457.42967028
residential_14322160600000,1169042.52299492,1914496.11299947
residential_14322160620000,1169040.45765234,1914559.80582625
residential_14322160630000,1169040.45765234,1914559.80582625
residential_14322160640000,1169039.94234821,1914576.41181097
residential_14322190110000,1170031.17807231,1914605.53088529
residential_14322190190000,1170038.59473069,1914386.56032569
residential_14322200040000,1170359.86449647,1914650.01645483
residential_14322200080000,1170363.31,1914546.2
residential_14322210150000,1168205.57942851,1914036.11034712
residential_14322210240000,1168213.749496,1913766.64079302
residential_14322210270000,1168216.04236575,1913691.44625429
residential_14322220040000,1168396.54534227,1913997.7397368
residential_14322220070000,1168398.97686271,1913916.32278479
residential_14322220160000,1168406.96968865,1913645.33231469
residential_14322220190000,1168536.38873859,1914020.40831691
residential_14322230240000,1168870.77952118,1913910.81065802
residential_14322240170000,1169068.06524121,1913691.39967232
residential_14322260300000,1169868.05422467,1913765.67097576
residential_14322260390000,1169828.09060056,1913592.5525917
residential_14322260570000,1169866.836829,1913802.99204113
residential_14322270540000,1170032.33512474,1914107.39743254
residential_14322270580000,1170200.31517285,1913737.74014654
residential_14322280100000,1170385.06901311,1913905.06131008
residential_14322280190000,1170392.01923109,1913701.62175334
residential_14323120210000,1165529.41998705,1910919.52005878
residential_14323120300000,1165654.41476847,1910998.05034098
residential_14324020270000,1168964.4639393,1913051.36317251
residential_14324030120000,1169118.85120873,1913267.77763988
residential_14324030330000,1169241.69,1913079.2
residential_14324030500000,1169205.44691266,1912474.28840034
residential_14324030680000,1169263.25204439,1912569.30841561
residential_14324030690000,1169270.17577231,1912544.52927662
residential_14324030700000,1169276.83816604,1912520.68263346
residential_14324030880000,1169288.89384201,1912441.30459199
residential_14324030890000,1169242.48511616,1912426.24464804
residential_14324080180000,1169751.77,1912989.69
residential_14324080370000,1169887.67524871,1913185.61969242
residential_14324080420000,1169891.72525528,1913065.68968506
residential_14324080470000,1169895.79525646,1912945.74968512
residential_14324080520000,1169899.83856112,1912826.40457858
residential_14324080650000,1169758.62466321,1912784.2001405
residential_14324090240000,1170087.89607634,1912903.23505569
residential_14324090270000,1170090.31553508,1912832.16118351
residential_14324090560000,1170233.2727579,1912836.47559328
residential_14324090750000,1170217.47619532,1913318.0623762
residential_14324090760000,1170216.00553837,1913363.03111765
residential_14324090770000,1170220.52268863,1913225.1163348
residential_14324090780000,1170223.07474388,1913147.15031257
residential_14324090790000,1170221.89690303,1913183.14197115
residential_14324100050000,1170400.2933403,1913368.17092136
residential_14324100110000,1170405.03985085,1913224.61001298
residential_14324100220000,1170413.55291797,1912961.62952955
residential_14324100270000,1170417.45802446,1912842.03519239
residential_14324100730000,1170403.10191686,1913284.37472418
residential_14324110630000,1169616.09936013,1912401.56932474
residential_14324120100000,1169769.7125668,1912453.97945209
residential_14324120130000,1169772.12527526,1912382.60968982
residential_14324120200000,1169777.72871266,1912216.11527292
residential_14324120220000,1169779.32926765,1912168.52465324
residential_14324120310000,1169835.05051542,1911996.32535321
residential_14324120410000,1169912.3152727,1912458.27968978
residential_14324120500000,1169919.60533314,1912244.20969398
residential_14324130070000,1170100.50473755,1912530.85032398
residential_14324130110000,1170103.85479676,1912431.67032829
residential_14324130190000,1170110.55473779,1912233.29032472
residential_14324130750000,1170109.71456412,1912258.09028424
residential_14324140100000,1170429.63,1912467.02
residential_14324140110000,1170430.43,1912442.35
residential_14324220190000,1170267.58153031,1911780.73811117
residential_14324220200000,1170268.30645851,1911756.70831403
residential_14324220240000,1170271.20640733,1911660.54844193
residential_14324230180000,1169626.87468814,1911269.218663
residential_14324230450000,1169807.58608488,1911295.62728524
residential_14324250240000,1169948.7766596,1911390.67404951
residential_14324250380000,1170199.23555931,1911154.24479505
residential_14324250390000,1170216.95115173,1911137.5195172
residential_14324250480000,1169711.92595259,1911806.65429616
residential_14324250490000,1169730.05113011,1911789.57708166
residential_14324250500000,1169748.17,1911772.49
residential_14324260120000,1170457.79,1911600.01
residential_14324260420000,1170596.54531505,1911701.38968756
residential_14324260880000,1170459.3425498,1911551.8400782
residential_14324260890000,1170459.93292832,1911533.75308748
residential_14333000880000,1170908.71906352,1912089.40416015
residential_14333001310000,1170878.88489902,1913007.40032664
residential_14333010230000,1171078.70934136,1912924.52110171
residential_14333010690000,1171206.37846592,1913018.4420201
residential_14333010770000,1171215.19869499,1912757.64445312
residential_14333011190000,1171216.37087253,1912723.50646111
residential_14333011210000,1171082.67730606,1912861.180594
residential_14333011220000,1171079.88759546,1912888.57576753
residential_14333020150000,1171395.42514587,1913142.63972964
residential_14333020860000,1171558.41950325,1912487.02066679
residential_14333021700000,1171531.16497184,1913275.29620701
residential_14333021710000,1171415.51810915,1912564.20831421
residential_14333021720000,1171425.66518491,1912272.6595634
residential_14333021750000,1171378.03843444,1913297.53991301
residential_14333030540000,1171840.92373362,1912045.03599498
residential_14333031440000,1171749.1670615,1912476.34732525
residential_14333031520000,1171736.37219048,1912863.7462567
residential_14333031630000,1171756.75071592,1912246.50649726
residential_14333031650000,1171760.02063499,1912147.54643286
residential_14333031660000,1171757.88688836,1912212.01373937
residential_14333031670000,1171758.97898816,1912179.02292965
residential_14333040250000,1172191.32982956,1913369.75993897
residential_14333050360000,1172525.31944452,1913230.4105711
residential_14333080310000,1172219.83466228,1912574.13039551
residential_14333090260000,1172546.24482929,1912678.85036354
residential_14333090500000,1172403.78271741,1912645.4594551
residential_14333100450000,1172884.04454157,1912398.14028187
residential_14333100470000,1172885.48479302,1912352.81030723
residential_14333100800000,1172741.37904435,1912437.78713309
residential_14333130720000,1170940.03945032,1911612.7599913
residential_14333130870000,1170933.04129958,1911804.54583998
residential_14333140200000,1171122.27,1911484.83
residential_14333140210000,1171123.2276676,1911458.85528847
residential_14333140270000,1171129.70477249,1911281.17034282
residential_14333140280000,1171130.61522717,1911256.18965661
residential_14333140430000,1171262.38240072,1911568.58557711
residential_14333140990000,1171202.71,1911875.69
residential_14333170230000,1172238.58194604,1911986.20153254
residential_14333170240000,1172239.38558238,1911962.20900594
residential_14333170300000,1172244.02558182,1911818.27900809
residential_14333180360000,1172566.08421215,1911924.68091991
residential_14333310300000,1173246.29520776,1911370.59968379
residential_16012010410000,1158038.61,1910183.2
residential_16012020400000,1158374.18517341,1910064.51966886
residential_16012030380000,1158707.16286733,1910043.64491165
residential_16012030540000,1158706.20448333,1910083.63379349
residential_16012040300000,1159022.89518563,1910320.40967934
residential_16012040320000,1159024.22518562,1910270.32967939
residential_16012040350000,1159026.2251867,1910195.21967959
residential_16012050160000,1159218.32,1910249.42
residential_16012050170000,1159218.99978996,1910224.39999542
residential_16012050190000,1159220.34,1910174.35
residential_16012050400000,1159364.49519028,1910102.73968651
residential_16012070340000,1160024.04483762,1910166.320376
residential_16012070420000,1159891.68,1910090.02
residential_16012080110000,1157576.96951663,1909457.3706663
residential_16012090090000,1157912.13517313,1909589.27966949
residential_16012090280000,1158052.2698961,1909617.05993533
residential_16012090290000,1158052.87523373,1909592.05967358
residential_16012090300000,1158053.48,1909567.08
residential_16012100420000,1158400.55519991,1909824.50946468
residential_16012110040000,1158573.10472271,1909727.41026635
residential_16012120060000,1158896.22563877,1909711.07901044
residential_16012120130000,1158900.70551369,1909536.41901328
residential_16012120180000,1158903.90034269,1909411.65934351
residential_16012120200000,1158905.1671393,1909361.75384374
residential_16012120450000,1159049.82517683,1909314.65968115
residential_16012130280000,1159374.28519063,1909746.33967419
residential_16012140150000,1159573.21016995,1909500.3099358
residential_16012140310000,1159710.45,1909678.41
residential_16012150150000,1159908.36006488,1909482.14012094
residential_16012150170000,1159909.73481,1909432.10032502
residential_16012170420000,1158760.20053958,1909023.94552401
residential_16012170440000,1158761.86290084,1908961.80508497
residential_16012170530000,1158761.04,1908992.8
residential_16012170540000,1158621.97967158,1908974.69477338
residential_16012170550000,1158646.9738527,1908975.19250818
residential_16012200230000,1159596.92,1908636.37
residential_16012200260000,1159724.62,1909161.89
residential_16012200320000,1159728.73,1909011.95
residential_16012200330000,1159729.41977419,1908986.95992719
residential_16012210040000,1159918.26993998,1909115.98999594
residential_16012210160000,1159927.14323417,1908793.01552373
residential_16012220190000,1157869.45967273,1908768.51477048
residential_16012220290000,1157773.23967283,1908625.57477048
residential_16012230320000,1158455.85065095,1908639.56023878
residential_16012240020000,1157601.29,1908456.1
residential_16012240150000,1157852.84068274,1908438.64042487
residential_16012240160000,1157877.84028144,1908439.15511222
residential_16012240170000,1157903.26154636,1908439.6288195
residential_16012260160000,1158939.88482263,1908137.66031314
residential_16012260180000,1158940.50791556,1908089.68521199
residential_16012270190000,1159409.81,1908441.76
residential_16012270280000,1159415.87879412,1908219.10518142
residential_16012270310000,1159418.49,1908123.04
residential_16012270320000,1159419.7814188,1908099.13243973
residential_16012280210000,1159744.21,1908448.11
residential_16012310260000,1158765.30486308,1908083.55043438
residential_16013030040000,1156991.29444413,1907728.66330949
residential_16013030350000,1157085.49650986,1907363.70064822
residential_16013130430000,1155200.91605808,1906247.00709383
residential_16013130440000,1155175.72013147,1906246.55630157
residential_16013130450000,1155137.89,1906245.88
residential_16013140160000,1156453.27653218,1906264.69516833
residential_16013140180000,1156454.65830161,1906214.64516282
residential_16013140190000,1156455.33510974,1906189.61033151
residential_16013140220000,1156457.33958046,1906114.28900719
residential_16013150160000,1156779.38177311,1906396.10483817
residential_16013250410000,1157134.63488454,1905522.2403134
residential_16013250420000,1157135.28347336,1905498.16549665
residential_16013250520000,1156965.56497669,1905353.88224513
residential_16013250600000,1157127.85281473,1905767.95567149
residential_16013250630000,1157152.66578006,1905262.39932676
residential_16013250640000,1157160.30431632,1905289.54775234
residential_16013250650000,1157159.80381408,1905313.55449421
residential_16013250660000,1157159.16755052,1905337.54606092
residential_16013250670000,1157158.53157131,1905361.53770067
residential_16013250680000,1157157.91045084,1905385.60403697
residential_16013260070000,1157316.32009992,1905877.4800646
residential_16013260370000,1157461.70514062,1905707.59027452
residential_16013260520000,1157331.13,1905313.46
residential_16013260530000,1157356.06490111,1905313.9464209
residential_16014000270000,1157715.84034088,1907615.47521318
residential_16014000370000,1157965.89,1907620.36
residential_16014000380000,1157990.89,1907620.85
residential_16014020330000,1159070.64402418,1907622.33421145
residential_16014020490000,1159459.03852188,1907629.92453394
residential_16014040420000,1158074.11,1907299.4
residential_16014040520000,1157920.39040078,1907432.93531316
residential_16014040530000,1157957.9391013,1907433.66597458
residential_16014050010000,1158236.7,1907439.04
residential_16014060110000,1159148.97032509,1907456.78522562
residential_16014060390000,1159224.57868422,1907321.87910221
residential_16014070220000,1159601.19097895,1907375.27835824
residential_16014070240000,1159608.2494864,1907315.34484838
residential_16014070290000,1159731.06,1907333.02
residential_16014070410000,1160018.82967292,1907339.12477582
residential_16014080060000,1157633.08,1907019.24
residential_16014080190000,1157922.35489077,1907107.7564857
residential_16014080290000,1157725.62753095,1906962.83087648
residential_16014080410000,1158026.18521988,1906968.95170348
residential_16014090290000,1158346.03967133,1906975.20477907
residential_16014090430000,1158700.79550541,1906982.06896068
residential_16014110170000,1159976.07,1907150.03
residential_16014110300000,1159859.9747315,1907007.06851569
residential_16014130040000,1158350.93967254,1906784.28477883
residential_16014130440000,1158805.33506034,1906768.40944691
residential_16014150180000,1160033.1761248,1906819.78554117
residential_16014180380000,1158291.06164323,1906310.60982695
residential_16014180390000,1158291.04555406,1906310.60701438
residential_16014180400000,1158316.24477837,1906311.12821447
residential_16014190040000,1159026.6458409,1906465.79459799
residential_16014220130000,1159271.45,1906139.42
residential_16014220320000,1159145.16006532,1905995.82989569
residential_16014240270000,1157808.9,1905490.19
residential_16014240380000,1157790.29968644,1905322.97477175
residential_16014240390000,1157814.35491468,1905323.4559659
residential_16014250190000,1158002.99157492,1905444.02482376
residential_16014260200000,1158856.9899871,1905799.46081784
residential_16014270320000,1158516.46,1905328.06
residential_16014280110000,1159006.81517339,1905551.09966901
residential_16021100270000,1150344.08006475,1909555.15999604
residential_16021120040000,1150863.93694491,1909587.4044754
residential_16021120200000,1150876.44127396,1909188.34945747
residential_16021130220000,1151209.14,1909125.88
residential_16021150130000,1151864.76493208,1909358.60020652
residential_16021180290000,1150701.56006024,1908689.65000396
residential_16021190010000,1150882.21423942,1909004.60651888
residential_16021190020000,1150883.01360364,1908976.97021052
residential_16021200390000,1151367.19006477,1908590.72999604
residential_16021220390000,1152067.6397423,1908979.73174277
residential_16021220400000,1152043.15441636,1908979.17151846
residential_16021220410000,1152018.15503003,1908978.57483132
residential_16021220420000,1151993.1597506,1908978.0032314
residential_16021220430000,1151968.16969188,1908977.42311719
residential_16021220440000,1151943.20508251,1908982.17192369
residential_16022000050000,1152235.64,1910288.84
residential_16022160450000,1152688.18407899,1908853.33762145
residential_16022160460000,1152713.21932243,1908853.83942323
residential_16022160470000,1152737.82936344,1908854.34944093
residential_16022250100000,1153734.27559775,1908352.79702644
residential_16022250440000,1154088.09,1908221.12
