draw,density_multifamily_far_binary,density_multifamily_dupac_binary,density_multifamily_far_continuous,density_multifamily_dupac_continuous
660,-0.23132165635096963,-0.32063750423880527,-0.23625335134395353,-0.1917330828527809
661,-0.30232904487585444,-0.17428781488846426,-0.17528507131596846,-0.12224653076076598
662,-0.20403473661695637,-0.13076797534852747,-0.1498737289673468,-0.05744103955410851
663,-0.16809421910785852,-0.2745261400826047,-0.16696571044676983,-0.18685434268278145
664,-0.266303275158234,-0.3697308533394469,-0.13449738385264587,-0.09013786797634349
665,-0.26309374497182914,-0.37255142530471735,-0.15681678544219468,-0.2093161633642452
666,-0.19774624154461712,-0.26272340772650765,-0.06481100476063431,-0.0125220608093035
667,-0.31364905329226406,-0.3515313466082948,-0.16300252273734048,-0.1284285810832443
668,-0.34947878075779265,-0.3514099722366299,-0.2342348570320039,-0.2098296685659148
669,-0.09745337053729909,-0.1494981812645627,-0.1687217751354787,-0.12446528124601948
670,-0.16119969044449795,-0.17358731519405632,-0.08385175852915894,-0.05853660101404329
671,-0.021592939852751836,-0.09743392863571843,-0.07309913086597904,-0.021937309617515673
672,-0.21199153427248785,-0.24765139219021284,-0.28833058264726663,-0.2311768037359527
673,-0.18718247255100476,-0.20033830354196247,-0.22039833727567107,-0.13249278870849016
674,-0.3092972633499113,-0.32442073205095084,-0.3514525638678799,-0.3335664024465959
675,-0.33409137930456273,-0.15311878282183403,-0.2505602153841035,-0.2213159228360774
676,-0.20240992238264735,-0.1966269243196013,-0.1060474627117029,-0.03931721612227574
677,-0.16699040306721125,-0.2994227670561892,-0.14567622425325688,-0.18266755522244135
678,-0.29028071988587545,-0.2718640877018004,-0.2318331922501138,-0.21169932686302054
679,-0.2800440793652954,-0.24008021126184032,-0.13272537154858843,-0.03115471941382682
680,-0.17794279648374406,-0.22274966717641043,-0.06433323863962143,-0.07858496042732581
681,-0.18454724552922377,-0.2648459063977821,-0.07000256739654219,-0.06938248998001077
682,-0.3082631735145197,-0.24580660257646164,-0.25095191723154614,-0.17672008369506703
683,-0.2393510832486571,-0.3233479733556653,-0.11614292126033875,-0.14703245709883714
684,-0.18575803107260402,-0.23278198119104798,-0.13778386223443315,-0.07143163652207911
685,-0.2245821363134214,-0.30769306095568344,-0.22905570060108946,-0.19668885151116566
686,-0.17444719479127863,-0.2993828778228144,-0.22334945830636893,-0.23107762382203906
687,-0.29039925816533746,-0.3456059774957412,-0.18604826637993582,-0.14396469805069792
688,-0.3079431120717929,-0.42503985676215184,-0.2813259922595608,-0.2749250425892457
689,-0.2775164267117739,-0.30167939976391916,-0.2516185523997882,-0.20242663183770662
690,-0.20945482894904713,-0.08989890972036302,-0.20010677222984674,-0.17844053354247041
691,-0.208023920651386,-0.14673088246471475,-0.1664431237784887,-0.1784732642287011
692,-0.16721526405441656,-0.2376268800255516,-0.11326678956761814,-0.10719984966169765
693,-0.21390822438354423,-0.23260760928257612,-0.10982977371617614,-0.08181866364729976
694,-0.23948863602673426,-0.237973623976471,-0.149577991184021,-0.10068920077300429
695,-0.3344876705432098,-0.3512872642394587,-0.21289738723426588,-0.1715378647870078
696,-0.20909947943531804,-0.1973827221058874,-0.08147104039097612,-0.05835127193922089
697,-0.17147356525322088,-0.18893421310759992,-0.21369543682706002,-0.17826967019394754
698,-0.3470718158396336,-0.3493975451001724,-0.21588272843818862,-0.1629511136437681
699,-0.108438752637322,-0.05381879716515649,-0.13005874854326968,-0.08927039033307532
700,-0.2079536032414096,-0.10453975659462061,-0.19092736197916302,-0.1437696774283535
701,-0.1728625252896178,-0.23097719275211578,-0.11502722154929113,-0.08919956597774335
702,-0.4822665632866956,-0.46102043335706966,-0.3351278028599489,-0.2551859993972315
703,-0.3513416962164994,-0.3307137019578667,-0.2457353704609608,-0.16980297899829727
704,-0.230131024161753,-0.32931225052051294,-0.21309102979644856,-0.2224520158848983
705,-0.22406646398767338,-0.2597544921645316,-0.15433593036891174,-0.06516502044030045
706,-0.1870139708791065,-0.26524713818535556,-0.145280343606633,-0.11570659245488726
707,-0.30712971455851945,-0.28969907144631285,-0.2545865697370109,-0.17316145489270862
708,-0.27365580638331904,-0.18320054347197773,-0.09707826959779546,-0.05504918081688198
709,-0.2204156103458691,-0.029425713736012594,-0.14018874968000367,-0.06897987138163633
710,-0.25794428272440756,-0.09463614985508019,-0.18906277494920357,-0.1641010945148455
711,-0.17859167620747698,-0.2361524668207222,-0.08743554205296654,-0.11327118387282643
712,-0.2449170502961996,-0.32214454663511716,-0.20841196315946456,-0.24608909460469688
713,-0.35690035843914286,-0.28424211958760326,-0.06722104114528395,-0.06691464939873576
714,-0.024351718324038193,-0.11884234849569586,-0.1596153522279132,-0.0664139235901123
715,-0.23708637609002048,-0.2888095752994034,-0.1201771248084533,-0.0675150985187668
716,-0.11814115494124386,-0.08825719641514128,-0.06356258326717024,-0.08311745139798303
717,-0.38262872760579636,-0.1909344550876614,-0.22157501387216705,-0.15927989916338461
718,-0.04057290209108607,-0.09425970407351245,-0.16098941118291044,-0.15288333366647439
719,-0.3142074661457707,-0.3490296145507788,-0.265618201688686,-0.20795810477607155
720,-0.2014638093018634,-0.2121571756647197,-0.2983095257974124,-0.23272307767276598
721,-0.2341012289017381,-0.3310537348355173,-0.1697717317834967,-0.11557183563698673
722,-0.13956752799557878,-0.34768602456351877,-0.13780327534787962,-0.20556024348645344
723,-0.23517736755986907,-0.13015700423031207,-0.20758888429476097,-0.1388252751401487
724,-0.2049890434928578,-0.17552813127973796,-0.14374830898933913,-0.1305902542240743
725,-0.1993300859956238,-0.14543618538681466,-0.11031055283648714,-0.04811977346084849
726,-0.246627264575337,-0.30553554888770074,-0.2324244825981638,-0.173247404206135
727,-0.2255226835741219,-0.3366625289278619,-0.1331675948033972,-0.18898419225248964
728,-0.2849717788111607,-0.11227334866911255,-0.08245493209027856,-0.045015581569853476
729,-0.20179069170933453,-0.1760210937333488,-6.994861532984759e-4,-0.013383593549901415
730,-0.2982851582623208,-0.33337252416636487,-0.232001741044247,-0.1957331559575778
731,-0.23340896860032753,-0.12030628651468707,-0.16225030100998028,-0.09844813942150203
732,-0.2455229330345229,-0.29983930514520896,-0.1553384161625314,-0.10663911034522426
733,-0.3993088660580543,-0.27661608339978816,-0.2927324624600381,-0.296704172594698
734,-0.39211338249113986,-0.3756487669433164,-0.21227487997911718,-0.11744428565985125
735,-0.2466436108835919,-0.17835871370340553,-0.20085924682190448,-0.18513682082387095
736,-0.26470510603973596,-0.25727249349484477,-0.2068537546533539,-0.1701209925800375
737,-0.19295070311203952,-0.22965062780836848,-0.09357717315672368,-0.0620240724228571
738,-0.18831629545779724,-0.30613342232196505,-0.12720832350458416,-0.13714595724422
739,-0.2039370607577158,-0.1705068029174713,-0.21995056310957325,-0.18037151216178013
740,-0.12321574657008115,-0.1242117705731618,-0.08410967184285943,-0.08489671083968137
741,-0.32631355630608505,-0.3555162612811432,-0.32874233255711155,-0.3350002226798022
742,-0.21885839587296715,-0.2952746999803696,-0.15679457702441468,-0.13539863856557047
743,-0.23312610249919818,-0.2641561284117755,-0.09532455189427982,-0.02368679499855799
744,-0.21195199942471554,-0.2215813314954034,-0.22153769307210827,-0.17568099136091778
745,-0.3242370909188691,-0.3153135736841636,-0.23393748391982902,-0.14735638900195674
746,-0.3134332538341605,-0.22881604319002713,-0.14714537844905065,-0.10410208311517748
747,-0.2716212993052014,-0.29969124204789305,-0.29782659718925314,-0.23623822071597933
748,-0.1903904836348561,-0.09509107596004965,-0.2148852676133405,-0.11949777082385324
749,-0.22684851102358738,-0.15366496133592894,-0.14832182221128573,-0.05395295908487186
750,-0.3481970543404104,-0.31503538877439785,-0.22764110313888847,-0.2398066657136939
751,-0.27778808333939875,-0.32747674891865575,-0.15000636582882138,-0.11845286355292571
752,-0.22763533476161665,-0.1639511349064582,-0.17540347261288244,-0.09463363792543117
753,-0.25809224720422397,-0.19903400499118262,-0.12569769225659444,-0.1385157721337764
754,-0.17659558696615402,-0.26564943814407643,-0.23869933070737806,-0.2230455103631933
755,-0.2873498494644821,-0.21095815837568077,-0.1828022873430918,-0.12341049211667889
756,-0.32398531525664725,-0.2592629406913136,-0.2721761599162322,-0.25146104225506166
757,-0.22667369639866994,-0.3003990897229476,-0.16530222467160946,-0.10795861614923433
758,-0.41321521379968074,-0.3547326743417477,-0.30091580066105633,-0.1907205424435509
759,-0.10319145008933045,-0.19500567789624149,-0.17251261912586605,-0.13110661232489648
760,-0.17222880049389921,-0.16116175744428296,-0.08744122261079203,-0.07192025777137558
761,-0.2234238819220614,-0.05673983921880378,-0.16781020603463923,-0.11238138367545712
762,-0.21979090295539083,-0.20548502699327992,-0.14911879169351,-0.1549021554541388
763,-0.33580593800407854,-0.3553757258122846,-0.19624745662629808,-0.11839330780606318
764,-0.24858515050068605,-0.2648877327288605,-0.10665695764639949,-0.09414189784269973
765,-0.30595352604357956,-0.21115719370577649,-0.22580404226487186,-0.2219137229540078
766,-0.21749089481833464,-0.10313343070400828,-0.0997363408693658,-0.05270787811789697
767,-0.24855071456897418,-0.28545319188645873,-0.1557014078149266,-0.1155922235298067
768,-0.22141625755090794,-0.30056878710220747,-0.10444301973037373,-0.14051582256809583
769,-0.2945406862011343,-0.3071001911977055,-0.2216239770102842,-0.21915765343641538
770,-0.1912983450792651,-0.10311846494741912,-0.18934258214020364,-0.1358159010106078
771,-0.301732557144017,-0.35301324319225236,-0.25348960633122003,-0.26666920580155634
772,-0.12287877169016642,-0.14686448097849938,-0.18756129308715255,-0.09626044740668405
773,-0.21360650121595268,-0.15049283256754242,-0.07090262865351468,-0.04573757177049511
774,-0.07882908022533837,-0.1996955719050748,-0.11397391932555193,-0.060999232498588955
775,-0.26010336487594454,-0.3770497155026081,-0.17001223686081313,-0.16549659602300382
776,-0.12215260246936711,-0.03704976534321954,-0.20913860371710194,-0.1226630079272398
777,-0.2752066217632075,-0.15695190986262153,-0.20650839176916228,-0.14163823464121839
778,-0.2853297223794012,-0.27832570799795164,-0.17030667931292037,-0.17886830776362905
779,-0.22987108432212844,-0.2811630679438919,-0.13290607277819672,-0.10816010793348473
780,-0.22364032715278212,-0.2717028043609294,-0.1464353798826253,-0.16896169034394054
781,-0.19312484249781503,-0.07115011760642204,-0.22942855926160655,-0.18667127280758267
782,-0.20974720266777247,-0.14528726342201695,-0.1160691564761285,-0.06376550225569802
783,-0.23637378283711638,-0.37066283824164037,-0.200727016038057,-0.2119691890728706
784,-0.21570735662619775,-0.3490262719239623,-0.1182017339271058,-0.15638499636234587
785,-0.19140786657153147,-0.3086669707546886,-0.22036796993498078,-0.1998798859142399
786,-0.21784085757678223,-0.2846776512577907,-0.18818435598034255,-0.1782672926834375
787,-0.2718018404129043,-0.12597504917665667,-0.19047241069576842,-0.11638391726158005
788,-0.31523027071022147,-0.35895731957059424,-0.23055241629087875,-0.1752700155895922
789,-0.26749467576901614,-0.17405147303119778,-0.1246309771102091,-0.12069183146044862
790,-0.3002334182457764,-0.3031827721299298,-0.24883454814894262,-0.1654689487331553
791,-0.23475553896365134,-0.16945811849985162,-0.2664189110232086,-0.23283173982764122
792,-0.2847675752501834,-0.25561928763397673,-0.18214866309671332,-0.20293351504132603
793,-0.14041606798430456,-0.15269598380657162,-0.2737950176569794,-0.21378509506438048
794,-0.2431716199818842,-0.319049081287474,-0.17856932341616208,-0.1207887414569025
795,-0.17916904859039515,-0.23773443752464737,-0.2372151990881894,-0.251120572767142
796,-0.21476319913691672,-0.28169418014257785,-0.1465244176840988,-0.11779330541334623
797,-0.30777357061448496,-0.2226479669080797,-0.2581223218992132,-0.19301864860562135
798,-0.30863378807080327,-0.34415032657125316,-0.23460919978244646,-0.17921861810004547
799,-0.3123504984060415,-0.270731865747904,-0.13819683373770017,-0.1036107533186692
800,-0.32967306883441005,-0.3867172970095894,-0.23100428385484065,-0.26205672736597163
801,-0.2563929346355616,-0.2468761853337361,-0.13631878796892513,-0.13875473424089838
802,-0.17987496906358463,-0.18870376642163686,-0.18469818327871848,-0.1166440245245434
803,-0.2559367996462158,-0.40223020890369354,-0.20974846755528284,-0.19632115688862264
804,-0.2623497582690451,-0.17268023741703747,-0.11501290237096516,-0.08490602320479951
805,-0.22360406365276478,-0.32453225203588637,-0.14832022073228662,-0.1371993646438268
806,-0.34810806447834297,-0.36154469775176984,-0.2709667772207984,-0.21603042656542543
807,-0.25625785442604704,-0.3748177200457115,-0.23243217502853497,-0.26624630850568376
808,-0.22870447254017978,-0.338307815486312,-0.19709419206344553,-0.22144659937224281
809,-0.18781518232413025,-0.24446660317323618,-0.1243747991715563,-0.12379924665350966
810,-0.1917039496792894,-0.280395693519152,-0.1188131481409291,-0.18311529108252755
811,-0.24423678503921026,-0.30027802038906576,-0.16443846382986435,-0.12169198685649314
812,-0.20025402655248778,-0.11171992821105227,-0.1611783439594002,-0.12615648526576642
813,-0.2544867834306232,-0.28504923560087336,-0.19220103159468918,-0.13394941501044147
814,-0.24560527384494502,-0.13048509460932853,-0.11090893719291449,-0.10757275947083565
815,-0.21060768759184986,-0.237912091057814,-0.13006333530035435,-0.07886896064879453
816,-0.27791325245099013,-0.296048733336058,-0.35905713479985096,-0.30689654847036035
817,-0.22825633890377467,-0.22026078007244587,-0.088441824739325,-0.023051854629034335
818,-0.29636878785059817,-0.2115278375972298,-0.20198971285360426,-0.19782115703511907
819,-0.019726904988195022,-0.012323941691290023,-0.13510796215661242,-0.058809297184820496
820,-0.40490898823477844,-0.2662568401446366,-0.15939871613872558,-0.12905676817480174
821,-0.32555499544892536,-0.3831958940579423,-0.26527003823218775,-0.23198169667597582
822,-0.20918945565998587,-0.2146142834113627,-0.19009460385971005,-0.12202381827907138
823,-0.24569441722963345,-0.2897538663343707,-0.227129074549056,-0.1930696949622877
824,-0.3748444725594788,-0.33913002869195485,-0.2573280463139714,-0.1949906398326029
825,-0.2295083169654618,-0.3688967817923153,-0.24648535859701864,-0.22725127601848974
826,-0.31926194310552036,-0.2246254924088632,-0.32882242415808727,-0.33471912069348414
827,-0.1494037141354978,-0.1008435874369785,-0.19205256034581442,-0.08486352687134481
828,-0.24560180480384416,-0.13544990285695113,-0.1563252951237658,-0.09213190615271438
829,-0.15752706103869418,-0.2926273747198734,-0.13007790053986037,-0.19560625275011945
830,-0.3266690632290108,-0.3764156648427739,-0.1818561687061235,-0.18760332789909942
831,-0.19068969199234279,-0.21060240860868323,-0.09554809217826575,-0.10578827928853168
832,-0.0018016906168912725,-0.028562605356046638,-0.05306829212078124,-0.012050799936586252
833,-0.32578177949854087,-0.32155513341967185,-0.1492688037416349,-0.16956364235144245
834,-0.266169313547009,-0.3058805936335248,-0.20674028978082898,-0.17896224460402643
835,-0.2359421334232048,-0.20042248608450522,-0.09745385465018226,-0.09386539626797205
836,-0.1986755629245328,-0.3064258101466112,-0.17133163887901875,-0.1943399802042752
837,-0.3073687750336598,-0.34541071986978916,-0.25777520645042135,-0.20965812745464102
838,-0.3557078877843967,-0.14058444709390994,-0.19108533255532345,-0.14376922690880528
839,-0.1734569791474973,-0.059193011542876726,-0.1800768049936516,-0.06372587636424704
840,-0.2523416679491674,-0.14576747124428377,-0.1813231344497009,-0.12024714033264539
841,-0.2187441339476174,-0.3540312358983183,-0.08901360220631857,-0.12279180579071489
842,-0.22172799907094307,-0.343345570731474,-0.18232613263131803,-0.17233099509440025
843,-0.24831594993188275,-0.3069123471572822,-0.22424963868097403,-0.1805174140745312
844,-0.3045145903027289,-0.2454286342052745,-0.15869067376089777,-0.17002057138492835
845,-0.11784603669948965,-0.2339708188165992,-0.14979993249819493,-0.18941187054034012
846,-0.36195572037935,-0.18085631441977168,-0.2700645601070923,-0.18306284745645982
847,-0.20978372106449528,-0.20791815589635798,-0.18958634042398162,-0.0878643921525186
848,-0.3269825400076847,-0.1881971838572833,-0.26969683336826883,-0.2128300921973181
849,-0.31798730557720556,-0.3550117387941443,-0.2411842526749317,-0.22431873734255312
850,-0.16176277212458814,-0.25361372581738395,-0.127253414699037,-0.09526663262288562
851,-0.1130511462616804,-0.1849921301980284,-0.19624639094500318,-0.1790182379370876
852,-0.3089047934883181,-0.32714973447409923,-0.22414057523332667,-0.15235955517682512
853,-0.30851268975476637,-0.053657213217352895,-0.16052234497466325,-0.04654622722452742
854,-0.23095616485932866,-0.1780131201951534,-0.23251238237929675,-0.1965732002124212
855,-0.27854557470010843,-0.2942327120468262,-0.2416678460867696,-0.18626380630359773
856,-0.3717076551759126,-0.3469339858021899,-0.3048931691440486,-0.2877275280843386
857,-0.2016561552763742,-0.057928644688299044,-0.12175522705367235,-0.0722160084615628
858,-0.24520889659204925,-0.02300566306504915,-0.17946111249455962,-0.05869755577850386
859,-0.3057029416466969,-0.3288655973195813,-0.21044858438410546,-0.1941553387781946
860,-0.24483857294228142,-0.2859239719903148,-0.0912614589170115,-0.15951712505736232
861,-0.20989803963210119,-0.3294289091872211,-0.1255719639350545,-0.09786706102290646
862,-0.25282372210765813,-0.2697388170316496,-0.19791353446917215,-0.1442760919899054
863,-0.28987812139723407,-0.20046244872886662,-0.12543275398148435,-0.14755585921140682
864,-0.19967714688193494,-0.16511669131580833,-0.025635955370747487,-0.04148771102392643
865,-0.13986956059046737,-0.1188089631858338,-0.16164256686826062,-0.15222768519365099
866,-0.2598858904244894,-0.2613558805843859,-0.20045643109932224,-0.175511876922493
867,-0.24587512754006732,-0.2140707907913963,-0.23026499350262625,-0.28221682194049974
868,-0.3010303084321583,-0.33369519463028874,-0.12660374383861517,-0.10018420264555497
869,-0.1293989941160147,-0.203022251323186,-0.17628448187975915,-0.07155313198031245
870,-0.26737998315109424,-0.2766863443223206,-0.2856893839466666,-0.20672407729840817
871,-0.26534358175165956,-0.15998977056176575,-0.20498333819795658,-0.17870774693132105
872,-0.26414055251382423,-0.31458686030670235,-0.22723233648689292,-0.15994665965289429
873,-0.2649037993618123,-0.3126641964133351,-0.13696350702198304,-0.12728447151209632
874,-0.14504574017077793,-0.04917138668214316,-0.04792484756632727,-0.038633261195523134
875,-0.24515531196474696,-0.14785437047023137,-0.14331287280455038,-0.11942914044633782
876,-0.23592413684766939,-0.28654332989530695,-0.11989771278047558,-0.09077443011338082
877,-0.225864355294963,-0.24336614469413748,-0.1601120607741045,-0.07370629561634115
878,-0.23554123239641747,-0.15189979327498912,-0.10458437498020923,-0.09244722695950228
879,-0.2376122127968536,-0.41147677572897595,-0.14308713037658244,-0.14434388046006993
880,-0.17213839455825874,-0.1775516306142116,-0.14797949845637193,-0.11561994457586591
881,-0.15747833766580224,-0.25478357812308566,-0.2275411033270096,-0.23867462075273652
882,-0.3569866929367593,-0.31115762795041774,-0.16325972355745158,-0.11224415674994147
883,-0.11315942871075367,-0.29053895581730815,-0.19196050849550605,-0.17575769137160838
884,-0.3318767748552791,-0.3332809574706219,-0.12333798767538036,-0.10448769807705394
885,-0.40788302661216375,-0.259148717230333,-0.2248741280543854,-0.1702411433134608
886,-0.2489073169905923,-0.3182216804895508,-0.2718406745322645,-0.22518221975052755
887,-0.3301210774569186,-0.18882537707718544,-0.11499880420185798,-0.07037750714452518
888,-0.290434029556319,-0.30226670319177457,-0.18640733114680919,-0.1502909031937604
889,-0.12057342968257626,-0.2967226175747262,-0.11148519090345996,-0.10739216724550071
890,-0.2544834528111392,-0.2951351108821842,-0.18429881168037998,-0.12872142007962542
891,-0.3308271439666058,-0.23944627449938308,-0.2571168923163196,-0.12471616079970255
892,-0.319552440933871,-0.3095535516119177,-0.2348922013710802,-0.17282996946488483
893,-0.3544884046361981,-0.36346661800022195,-0.2639871641640994,-0.2056874364142221
894,-0.16091397854168993,-0.2297277280710019,-0.17115728349997433,-0.183031129421898
895,-0.2539115980677041,-0.3912860447087448,-0.12641821590380573,-0.1450182249124232
896,-0.23447354297970685,-0.2242909393757053,-0.2442696116007371,-0.165402636754589
897,-0.2859901621673626,-0.31867275948313545,-0.18003787857601422,-0.11231083318206142
898,-0.27462374950003504,-0.09211154308661676,-0.20234043737654692,-0.1367916646167128
899,-0.2622137928663908,-0.3565945823976302,-0.2820645012930296,-0.28109259450997315
900,-0.23359080862132447,-0.24967557257401052,-0.20514671413656538,-0.10930661094356524
901,-0.15275632931490193,-0.26910479067372534,-0.16912139025920603,-0.18982812925582962
902,-0.2282838695677638,-0.30320447653837795,-0.15192386222482757,-0.13924959871774623
903,-0.3909291459897171,-0.21100830297048653,-0.1801472811695405,-0.11133092456684436
904,-0.2700477915960737,-0.31867414507769587,-0.19988108087596093,-0.15661509190209194
905,-0.24717377086702372,-0.30318707863866423,-0.25077024426394734,-0.21109892528768573
906,-0.2532643190490182,-0.32048491741410323,-0.1858663192963488,-0.11370975701531141
907,-0.18323410900136897,-0.18003415663999867,-0.2545156993163222,-0.14110608219439186
908,-0.26014012810525233,-0.17243473455239156,-0.08918901642503257,-0.11861236971003358
909,-0.32450610918890105,-0.38204566253806566,-0.2755774593821183,-0.2887325576564753
910,-0.27863277310640877,-0.34731217896830846,-0.0831972732135144,-0.12009873162588691
911,-0.25266323365688603,-0.10341077705801803,-0.16940860758862444,-0.11333011034748468
912,-0.15583284876114428,-0.09398188624236511,-0.06447237140339575,-0.047984569330378174
913,-0.21207857177656828,-0.16487696340352687,-0.0974048075205738,-0.03826624059383976
914,-0.2542385127688409,-0.2537297841211794,-0.14376401940810174,-0.12777937998859423
915,-0.2672573173960829,-0.26751047728989763,-0.17698006338145295,-0.1735814795449302
916,-0.19197501293204897,-0.31667734008556386,-0.16056791319871383,-0.1897331574735082
917,-0.34268626020953896,-0.4773884151891429,-0.17672167231555833,-0.1848480766068274
918,-0.2564453931514167,-0.26264459022988085,-0.14925239059485274,-0.21026555824197138
919,-0.2900746580299719,-0.271741803509748,-0.28806960594251035,-0.2516987208986393
920,-0.411415174492437,-0.41323058131313156,-0.16976185957205725,-0.1489731002328353
921,-0.21549559655543904,-0.24351939640307038,-0.08026071981117541,-0.06283345841649482
922,-0.049880583430975484,-0.02184761666870978,-0.05324948370053537,-0.004284841404266752
923,-0.2860769969995489,-0.23385739402293335,-0.21846889138626102,-0.2004913055553835
924,-0.3053674713445151,-0.34533116988252344,-0.09861433442420899,-0.142060492376567
925,-0.2999393529540764,-0.313232402886723,-0.23062302411521005,-0.1177249537339566
926,-0.22061054087129564,-0.22697938057619346,-0.1471927536695468,-0.05991507783245446
927,-0.4080026254172848,-0.40014388398969836,-0.17597960985045635,-0.12436438847229661
928,-0.14796290151735297,-0.002314611833811163,-0.17563809608665543,-0.11205889251184363
929,-0.18044666330491488,-0.05355387658935751,-0.2086087651208133,-0.15755083040539875
930,-0.38061561311203,-0.2311927794071436,-0.3187498697389795,-0.25280666927446854
931,-0.21582759398535784,-0.18489133878885106,-0.1749698260515353,-0.12683661099462684
932,-0.17852978109037604,-0.12006158848999507,-0.11767445347229481,-0.040374338309735275
933,-0.218320618686303,-0.10822232475762177,-0.1458143192602479,-0.05530596211301175
934,-0.22216460471767188,-0.13498228283789224,-0.09990770816810812,-0.0838914363168879
935,-0.2837858255235527,-0.34289827597875167,-0.24325573138797288,-0.2094933237193935
936,-0.04527861595573532,-0.12277892741917823,-0.14044140012734685,-0.0735706314412345
937,-0.32932443651379295,-0.1727947414707248,-0.16152930996865766,-0.11551176047854915
938,-0.19380435676732133,-0.15781307292914934,-0.13031839460752984,-0.1772688306533377
939,-0.15892020477571334,-0.29467412899637957,-0.16135783070123172,-0.15037354206034168
940,-0.2428108850881139,-0.3003202986814749,-0.1674375704427187,-0.16952582197752303
941,-0.11165553275168613,-0.03372008290739572,-0.14242399795450392,-0.11602605000629479
942,-0.3352743130201452,-0.3274811667267749,-0.23758781245672017,-0.24941951648899988
943,-0.28037144146888743,-0.15089614114788952,-0.31396586276617616,-0.24860475014014077
944,-0.249880817437952,-0.31698546711651315,-0.11231928988172286,-0.17896469769324475
945,-0.2506978622453351,-0.1444061859977631,-0.13051830173019688,-0.07405979323115432
946,-0.2582972311002723,-0.2769630114016272,-0.22628404395623825,-0.14474783216170992
947,-0.24753688119984532,-0.23485441226080336,-0.1436052928422542,-0.09479429342771878
948,-0.2498407314314987,-0.31841588027939766,-0.19992306128943252,-0.17548185465441782
949,-0.29720320327268507,-0.30315144660800686,-0.15409996774931164,-0.15759335029948293
950,-0.30961353141167647,-0.27131945242487404,-0.11603899219896179,-0.11699201517925181
951,-0.12387982118541233,-0.1364653020032202,-0.019255104010014273,-0.021164376104154014
952,-0.2727276235762716,-0.13646794129837464,-0.20801461912675492,-0.18638395624866766
953,-0.28351112315047655,-0.12427874036965143,-0.16474651567375964,-0.08377265735321587
954,-0.2640861573788394,-0.21215861676700296,-0.18173551398497348,-0.122731248189951
955,-0.34081204717349617,-0.27609880457767494,-0.25195736995347234,-0.24845431027376466
956,-0.25978135307802297,-0.33159545018732856,-0.21058676433912818,-0.15227170932701012
957,-0.3371345282388375,-0.3043024141338673,-0.15899072395693173,-0.10141479755713516
958,-0.24575600750761073,-0.304797287421269,-0.1875228990434828,-0.14446487170463312
959,-0.2803041560925807,-0.21207604187442658,-0.16658203000646138,-0.20395564170371383
960,-0.3283881676209856,-0.3615650312062386,-0.11544630864466521,-0.13517515421674808
961,-0.11960462791865116,-0.16234699386553816,-0.2393290962853371,-0.12542485849790752
962,-0.1717221874728201,-0.22967121419014663,-0.09218346073646631,-0.0972804204552022
963,-0.22746259271472694,-0.2278701660167768,-0.22256946800257385,-0.1044839530986986
964,-0.21566707170289495,-0.32410115105292064,-0.18700489397591505,-0.22133815363921983
965,-0.24307882600542977,-0.2328080482431988,-0.16415373940839728,-0.08904610308738398
966,-0.2274587495919655,-0.26422748248971334,-0.283851196394165,-0.24743101935706316
967,-0.273200060288857,-0.1915683698913857,-0.1856717872155372,-0.15693547533675362
968,-0.13498642654031007,-0.03443471146977939,-0.24103311154053633,-0.2385823200059431
969,-0.3030916445287315,-0.30277034517648005,-0.301201771634921,-0.23884516519461768
970,-0.1707718839976194,-0.18220123850585618,-0.1618834361808928,-0.11457317106451818
971,-0.27230810488527235,-0.2811149491406285,-0.1888403261024336,-0.17803215504165043
972,-0.20616226102595978,-0.31739136004798557,-0.07713279465253944,-0.0938215644923898
973,-0.3086058916727256,-0.28468156912213943,-0.3129997065153382,-0.23039744104404344
974,-0.33182189867740186,-0.17516695064486698,-0.19598151862967353,-0.1417273155539996
975,-0.18017273777583603,-0.20628725857637004,-0.09368543860595083,0.004685606951862293
976,-0.11032860942400208,-0.12666867249176123,-0.05378399444523997,-0.03219251561085181
977,-0.3305151764274572,-0.26854643597222827,-0.04801667290326169,-0.017827957877246736
978,-0.11060018654795425,-0.11973917910219961,-0.18705778361375297,-0.1455813818091644
979,-0.2447894922681453,-0.08760085881782517,-0.1263196401121255,-0.10108624439312482
980,-0.1947635847740152,-0.25141294666619873,-0.22808000757679536,-0.21048585146580479
981,-0.16439892989892874,-0.19265787245772803,-0.1510136340489684,-0.0886636205384284
982,-0.2673618539961617,-0.33609897243558745,-0.20835793190030785,-0.20382671128214214
983,-0.225339299666491,-0.24349718460248346,-0.21200900165524683,-0.19311504141455405
984,-0.2655060773259298,-0.3025256324636064,-0.23102499274122315,-0.18600500051849453
985,-0.25167178426831166,-0.34985123267318324,-0.15107797504930284,-0.13374370216803036
986,-0.16795956937949788,-0.12624720303806997,-0.1579204889319744,-0.14868662006625993
987,-0.27867349140437897,-0.2991806710946854,-0.14567534334891769,-0.09005796252267198
988,-0.2114923792156912,-0.2783356246474439,-0.18438023800804204,-0.20599025064682938
989,-0.18152963473241257,-0.25126317110527063,-0.083206612089418,-0.1068487046550653
990,-0.2978517349785516,-0.40947338653181325,-0.17149709609354966,-0.15639790431459888
991,-0.32073976594224607,-0.25076437210465446,-0.22710050713722807,-0.22723238060216386
992,-0.06523468440244437,-0.13616489071826193,-0.11077495630839665,-0.08026190466519384
