score_vintage,alderman_a,alderman_b,analyses,n_analysis_rows,n_density_multifamily,n_rental_prices,n_home_sales,n_permit_event_study,production_difference,probability_a_more_stringent,probability_production_order_retained,difference_p025,difference_median,difference_p975
2022,Thomas Allen,William Banks,density_multifamily; home_sales,217,1,0,216,0,0.37518308835253655,0.7035,0.7035,-0.7513387043534401,0.320635264164135,1.455358144329562
2022,Anthony Beale,Howard Brookins,home_sales; rental_prices,132,0,34,98,0,0.31970214919112594,0.708,0.708,-0.701503542646235,0.25226815096167476,1.1539507730059695
2022,Jim Gardiner,Samantha Nugent,density_multifamily; home_sales; rental_prices,603,4,307,292,0,0.445025452444085,0.709,0.709,-0.9533349620186323,0.3932965000400881,1.7138854612599252
2022,Pat Dowell,Shirley Newsome,home_sales,6,0,0,6,0,0.6349625489657575,0.7135,0.7135,-3.1262856112687554,0.4713296098975329,2.5593064154101195
2022,Nicole Lee,Pat Dowell,home_sales; rental_prices,19,0,14,5,0,-0.5045770935013945,0.286,0.714,-1.8791792172671211,-0.3794364429679299,1.067907185251917
2022,David Moore,Howard Brookins,home_sales; rental_prices,1231,0,689,542,0,-0.3757411842135844,0.2835,0.7165,-1.4042847574262844,-0.3087186786797496,0.7445663712041238
2022,Eugene Schulter,Patrick O'Connor,density_multifamily; home_sales,193,2,0,191,0,-0.2629391759205419,0.2825,0.7175,-0.9304854200599821,-0.20759889742974644,0.49260882196798017
2022,George Cardenas,Nicole Lee,home_sales; rental_prices,7,0,4,3,0,-0.38228007600015873,0.2785,0.7215,-1.9052796463228876,-0.3853157352921508,1.1494681236153728
2022,Ed Smith,Michael Chandler,density_multifamily; home_sales,171,13,0,158,0,-0.41098746118731655,0.2755,0.7245,-1.4635297577186266,-0.3323368739731683,0.7215695379850041
2022,Shirley Coleman,Toni Foulkes,home_sales,72,0,0,72,0,0.5817744939072222,0.725,0.725,-0.9605448277743369,0.43138419058526356,1.7142648614869285
2022,Silvana Tabares,Stephanie Coleman,home_sales; rental_prices,59,0,35,24,0,0.5130533137444075,0.725,0.725,-0.9799581371823957,0.45762193194119305,1.9562331477980295
2022,George Cardenas,Jason Ervin,home_sales; rental_prices,66,0,25,41,0,-0.32728084399108204,0.2715,0.7285,-1.1194573088125948,-0.262489291543733,0.5594057408478956
2022,Gilbert Villegas,Nicholas Sposato,density_multifamily; home_sales; rental_prices,699,3,93,603,0,0.3868554981267548,0.7315,0.7315,-0.7229822206282527,0.3451714377485956,1.4258669818358558
2022,Andre Vasquez,Harry Osterman,density_multifamily; home_sales; rental_prices,916,2,832,82,0,0.4333910442981356,0.733,0.733,-0.7543613002085406,0.36586946266266235,1.549315542699991
2022,Ariel Reboyras,Ray Suarez,density_multifamily; home_sales; rental_prices,1303,4,291,1008,0,0.32166991822914126,0.735,0.735,-0.5486813911423355,0.25794305004975565,1.1599263469940773
2022,Ariel Reboyras,Margaret Laurino,density_multifamily; home_sales; rental_prices,25,1,5,19,0,0.23890139393072776,0.737,0.737,-0.5026396741757679,0.2333547397646063,0.9443301033497248
2022,Emma Mitts,Roberto Maldonado,density_multifamily; home_sales; rental_prices,412,1,263,148,0,0.2867093592696233,0.7405,0.7405,-0.5065632980331003,0.2353597495878819,0.9827414156111424
2022,Daniel Solis,Pat Dowell,rental_prices,187,0,187,0,0,0.290105103247565,0.741,0.741,-0.45580497455541896,0.2276099779204861,0.9686162485782431
2022,Todd Stroger,William Beavers,home_sales,36,0,0,36,0,-0.490701790667527,0.2565,0.7435,-2.285758913306583,-0.5086654022520711,1.145811275640457
2022,Latasha Thomas,Ted Thomas,home_sales,114,0,0,114,0,-0.8334839563162637,0.255,0.745,-1.959714324574968,-0.5049414106429665,1.1611768107873783
2022,Jason Ervin,Michael Scott Jr.,home_sales; rental_prices,726,0,485,241,0,-0.3485418099958142,0.2545,0.7455,-1.241294838196174,-0.30818631138459085,0.628327343642727
2022,Ed Burke,Silvana Tabares,home_sales; rental_prices,499,0,84,415,0,0.49940458119999576,0.747,0.747,-0.8143687165181768,0.40435262931680005,1.662114266258622
2022,John Rice,Thomas Allen,home_sales,78,0,0,78,0,0.524404650279885,0.748,0.748,-0.9283559677080091,0.4376936956414234,1.7996480405000144
2022,Deborah Graham,Michael Chandler,home_sales,5,0,0,5,0,-0.4768361528696007,0.251,0.749,-1.6067942091529317,-0.41846502841592076,0.7801350006952783
2022,Emma Mitts,Jason Ervin,density_multifamily; home_sales; rental_prices,494,1,175,318,0,-0.320084550692146,0.25,0.75,-1.0079477199703617,-0.26012226634758695,0.5373362819034537
2022,Margaret Laurino,Patrick O'Connor,density_multifamily; home_sales; rental_prices,436,2,227,207,0,0.3020487418128469,0.75,0.75,-0.4202674209601083,0.24128183734990613,0.9481762579306454
2022,Jason Ervin,Michael Chandler,home_sales; rental_prices,257,0,169,88,0,0.40235617646946303,0.754,0.754,-0.6817072361315086,0.35272251522224074,1.2976234860192524
2022,Robert Fioretti,William D. Burns,home_sales; rental_prices,177,0,160,17,0,-0.3441756192475871,0.243,0.757,-1.3778526119845602,-0.3628307997685077,0.6598494467059466
2022,Brendan Reilly,William D. Burns,density_multifamily; rental_prices,375,1,374,0,0,-0.3014472883819179,0.2415,0.7585,-1.4171427909554306,-0.3637704449260998,0.6758954051784285
2022,Manuel Flores,Theodore Matlak,density_multifamily; home_sales,285,4,0,281,0,0.3981788570121597,0.7585,0.7585,-0.5111588229291522,0.34417623777531753,1.2440552653079247
2022,Billy Ocasio,"Walter Burnett, Jr.",density_multifamily; home_sales,114,8,0,106,0,-0.4120962658599602,0.2365,0.7635,-1.205770088930289,-0.353449590203599,0.6086465874103789
2022,Chris Taliaferro,Emma Mitts,density_multifamily; home_sales; rental_prices,564,1,310,253,0,-0.3724256411212581,0.2365,0.7635,-1.32689509268713,-0.3364229258918075,0.5741121438358426
2022,Leslie Hairston,Natashia Holmes,home_sales; rental_prices,123,0,109,14,0,-0.600900948481275,0.232,0.768,-1.7672937652505505,-0.48666094528269555,0.7376043075531956
2022,George Cardenas,Willie Cochran,home_sales; rental_prices,68,0,9,59,0,-0.37954205515798767,0.2295,0.7705,-1.2022676299849173,-0.316051816695206,0.500261864497066
2022,John Arena,Nicholas Sposato,home_sales; rental_prices,552,0,252,300,0,-0.39015745761630516,0.2265,0.7735,-1.2209143333854242,-0.34089560061134916,0.526902312198453
2022,Robert Fioretti,Toni Preckwinkle,density_multifamily; home_sales,20,1,0,19,0,-0.3466952901488658,0.223,0.777,-1.3355851352047288,-0.37758339467597746,0.6628614866889954
2022,Brendan Reilly,Vi Daley,density_multifamily; home_sales,45,1,0,44,0,0.4344172835871396,0.7775,0.7775,-0.4192750285321837,0.27322731716661364,0.9762415126389274
2022,Pat Dowell,Patrick Daley Thompson,home_sales; rental_prices,103,0,25,78,0,-0.3677138016297645,0.2225,0.7775,-1.0335477015036032,-0.29234183578315975,0.5092572449505122
2022,Theodore Matlak,Vi Daley,home_sales,52,0,0,52,0,0.4453385938577007,0.7785,0.7785,-0.5297110455296136,0.33351128136019104,1.165998799557312
2022,Byron Sigcho-Lopez,Patrick Daley Thompson,density_multifamily; home_sales; rental_prices,415,13,335,67,0,0.4270575466663573,0.78,0.78,-0.6793270767108961,0.43882461320979915,1.5600812647537463
2022,Andre Vasquez,Matt Martin,home_sales; rental_prices,1597,0,1456,141,0,0.5685357281423553,0.787,0.787,-0.6480908235109176,0.477611988336505,1.6693387048717279
2022,Harry Osterman,Patrick O'Connor,home_sales; rental_prices,1387,0,1218,169,0,0.4177797934784391,0.787,0.787,-0.4510695311894617,0.3545646601679644,1.1867865030549887
2022,Michael Scott Jr.,Ricardo Munoz,home_sales; rental_prices,218,0,141,77,0,0.4767333014710772,0.787,0.787,-0.5834508324953636,0.40500753469681394,1.3954615956376282
2022,Margaret Laurino,Patrick Levar,density_multifamily; home_sales,148,2,0,146,0,0.39985276486137616,0.789,0.789,-0.5011672852260866,0.30734686472934647,1.1336680341195224
2022,Helen Shiller,Tom Tunney,density_multifamily; home_sales,65,4,0,61,0,0.39093664744590984,0.794,0.794,-0.46579185470678924,0.34379259257686356,1.213258356006296
2022,Jason Ervin,Monique Scott,home_sales; rental_prices,126,0,107,19,0,0.63889758393651,0.794,0.794,-1.3623354359357882,0.6118630876275,2.2957235563870464
2022,George Cardenas,Raymond Lopez,home_sales; rental_prices,448,0,184,264,0,0.5443523692799959,0.7965,0.7965,-0.6848996589965007,0.46241016277994945,1.6301912592398455
2022,Shirley Coleman,Ted Thomas,density_multifamily; home_sales,235,1,0,234,0,0.6595392227879968,0.797,0.797,-1.0355794577534587,0.7383613487145949,2.462713681803024
2022,Ed Smith,George Cardenas,density_multifamily; home_sales,72,3,0,69,0,-0.4860627936656975,0.201,0.799,-1.40119657245397,-0.41941879003747695,0.5712425424700032
2022,Jason Ervin,"Walter Burnett, Jr.",density_multifamily; home_sales; rental_prices,4481,30,4101,350,0,-0.2909546228403438,0.2005,0.7995,-0.909658668686409,-0.26961073216873643,0.3530070215625509
2022,Marty Quinn,Silvana Tabares,home_sales; rental_prices,1217,0,180,1037,0,0.6380652580329748,0.7995,0.7995,-0.7803348555829798,0.5517824266346054,1.9021357989470429
2022,Ariel Reboyras,Timothy Cullerton,home_sales; rental_prices,299,0,138,161,0,0.4247372393020322,0.804,0.804,-0.5560441041530337,0.4047013144921553,1.349210911894301
2022,Leslie Hairston,Sandi Jackson,home_sales,30,0,0,30,0,0.45425730183175594,0.808,0.808,-0.5746661156236682,0.42882814257714175,1.41260337839881
2022,Ed Smith,Isaac Carothers,home_sales,98,0,0,98,0,0.5977902079506204,0.8105,0.8105,-0.620266125015039,0.5269024181695194,1.7615826343085237
2022,Felix Cardona Jr.,Gilbert Villegas,home_sales; rental_prices,142,0,76,66,0,-0.7163769426921394,0.1885,0.8115,-2.0382219338012333,-0.6142923286680123,0.7638783817567327
2022,Frank Olivo,Toni Foulkes,home_sales,49,0,0,49,0,-0.5710855862465558,0.1885,0.8115,-1.697432957059734,-0.4950127131196007,0.5896505153271161
2022,Scott Waguespack,"Walter Burnett, Jr.",rental_prices,21,0,21,0,0,0.2697672125720012,0.817,0.817,-0.2147485655742432,0.1989100016199561,0.6653278402218694
2022,Fredrenna Lyle,Willie Cochran,density_multifamily; home_sales,144,5,0,139,0,-0.5155049604753169,0.178,0.822,-1.3035907727616283,-0.4214898516404199,0.42137027533389054
2022,Raymond Lopez,Stephanie Coleman,home_sales; rental_prices,457,0,119,338,0,-0.7254730601393512,0.178,0.822,-2.000550002164584,-0.6336799651067371,0.722500602604666
2022,Ariel Reboyras,Gilbert Villegas,home_sales; rental_prices,1010,0,263,747,0,-0.563855160189973,0.1765,0.8235,-1.5041297648284553,-0.4879254108553863,0.4964263694600445
2022,Ed Smith,Emma Mitts,home_sales,361,0,0,361,0,-0.49325908696463355,0.176,0.824,-1.3372602858307652,-0.43218030560072324,0.4665552292311827
2022,Ariel Reboyras,Roberto Maldonado,home_sales; rental_prices,110,0,42,68,0,0.4160115342019264,0.825,0.825,-0.40339489970763365,0.35809873476569976,1.097614645875424
2022,David Moore,Roderick Sawyer,home_sales; rental_prices,943,0,547,396,0,0.5741664085171884,0.8255,0.8255,-0.5625017238652124,0.5172105526536932,1.650333813788209
2022,Arenda Troutman,Dorothy Tillman,home_sales,160,0,0,160,0,-0.7458743880179144,0.172,0.828,-2.3788385728262327,-0.722002246091354,0.7991787042935751
2022,David Moore,Michael Zalewski,home_sales; rental_prices,46,0,4,42,0,0.6134522183333075,0.832,0.832,-0.5237838448264158,0.558717746389472,1.717266930934886
2022,Deborah Graham,Emma Mitts,density_multifamily; home_sales; rental_prices,251,1,74,176,0,-0.5591077786469177,0.168,0.832,-1.5298519426911612,-0.505962360938099,0.5402785678755068
2022,Brendan Reilly,Daniel Solis,density_multifamily; rental_prices,1469,1,1468,0,0,-0.34488620111116,0.1675,0.8325,-1.0080571263855886,-0.3458024916966873,0.33784434076710035
2022,Dick Mell,Patrick O'Connor,home_sales,12,0,0,12,0,-0.4487217731316648,0.1675,0.8325,-1.2741692212937494,-0.4165494057437212,0.4239712394538321
2022,Leslie Hairston,Sophia King,density_multifamily; home_sales; rental_prices,8659,4,8581,74,0,-0.6005302015247604,0.165,0.835,-1.3935230985456335,-0.4895836085742382,0.5256882299859509
2022,Ariel Reboyras,Milagros Santiago,home_sales; rental_prices,1169,0,717,452,0,0.56511659280065,0.8365,0.8365,-0.554426631413477,0.5152179097973678,1.4974849344311632
2022,Nicholas Sposato,Timothy Cullerton,home_sales; rental_prices,203,0,20,183,0,0.6017369013652505,0.8395,0.8395,-0.4909464535780035,0.5559252761121356,1.533993339912233
2022,Michele Smith,Tom Tunney,density_multifamily; home_sales; rental_prices,3588,3,3519,66,0,0.34968611064381716,0.841,0.841,-0.2643372884247004,0.29184772340956666,0.8880614946011042
2022,Anthony Beale,Todd Stroger,home_sales,9,0,0,9,0,0.858892690001755,0.8415,0.8415,-0.6514672676383868,0.7248839812776781,2.1872447978261023
2022,Harry Osterman,Joe Moore,home_sales; rental_prices,756,0,729,27,0,-0.5732130846103658,0.157,0.843,-1.4461027847735521,-0.5059759733207867,0.4731326970510684
2022,Jeanette Taylor,Patrick Daley Thompson,home_sales; rental_prices,24,0,8,16,0,-0.702426039472467,0.157,0.843,-1.670358179694474,-0.568615885445974,0.543666019319665
2022,Manuel Flores,Scott Waguespack,density_multifamily; home_sales,337,12,0,325,0,0.35317355951725204,0.843,0.843,-0.31382773964666966,0.3277804432238349,0.9682391164189865
2022,Proco Joe Moreno,"Walter Burnett, Jr.",density_multifamily; home_sales; rental_prices,1680,5,1505,170,0,0.3292364227389968,0.845,0.845,-0.21448672844467326,0.247717525000955,0.7798599271457795
2022,Joe Moore,Mary Ann Smith,home_sales,5,0,0,5,0,-0.5649092313149856,0.152,0.848,-1.573808818287164,-0.5375014683207936,0.5158288214459129
2022,Daniel Solis,Michael Scott Jr.,home_sales; rental_prices,10,0,6,4,0,0.501139618762222,0.8485,0.8485,-0.37983306906873376,0.42579563599317055,1.2467667324113614
2022,Deb Mell,Patrick O'Connor,home_sales; rental_prices,194,0,176,18,0,-0.4614911991174134,0.1465,0.8535,-1.1624013440182066,-0.410076441036617,0.37381940714912226
2022,Anthony Beale,Michelle A. Harris,home_sales; rental_prices,326,0,143,183,0,0.5502168799307063,0.855,0.855,-0.35541765147993276,0.4558608036468203,1.3185085488924575
2022,Isaac Carothers,John Rice,home_sales,14,0,0,14,0,-0.8821776798106118,0.1425,0.8575,-2.1750521083771392,-0.7642677442386077,0.6389448403311265
2022,Michele Smith,"Walter Burnett, Jr.",density_multifamily; home_sales; rental_prices,642,3,631,8,0,-0.34671800686254195,0.1425,0.8575,-0.8510805840660463,-0.3081823207234773,0.2637866065697483
2022,Daniel Solis,Robert Fioretti,density_multifamily; home_sales; rental_prices,866,14,717,135,0,0.38761453197682916,0.859,0.859,-0.2966696585489256,0.3326301173853977,0.9851434172246392
2022,Ed Smith,Madeline Haithcock,density_multifamily; home_sales,138,10,0,128,0,-0.5942214780712338,0.137,0.863,-1.4193590470970654,-0.49420862002941274,0.438385976768202
2022,Margaret Laurino,Rey Colon,home_sales; rental_prices,64,0,22,42,0,-0.38808752692626963,0.137,0.863,-1.0214527817963588,-0.36650495091380075,0.31504177078451895
2022,Jeanette Taylor,Roderick Sawyer,home_sales; rental_prices,348,0,207,141,0,0.7107676869957142,0.8645,0.8645,-0.4974851948681661,0.6363589407448962,1.8451792398816589
2022,Margaret Laurino,Thomas Allen,home_sales,17,0,0,17,0,0.6236770463861026,0.8665,0.8665,-0.45684139481043473,0.5097402495989134,1.4789367784630618
2022,Jason Ervin,Robert Fioretti,density_multifamily; home_sales; rental_prices,187,3,105,79,0,-0.46206689678120705,0.131,0.869,-1.1433326115250773,-0.4055411850771796,0.3035442660379722
2022,Burton Natarus,Vi Daley,home_sales,19,0,0,19,0,-0.5131388985332186,0.1305,0.8695,-1.2926972835097439,-0.4972670249773222,0.39090617614540923
2022,Ed Smith,Sharon Denise Dixon,density_multifamily; home_sales,178,31,0,147,0,-0.6444986375831031,0.1285,0.8715,-1.5409300179078533,-0.5651245753658556,0.4406395072171412
2022,Roderick Sawyer,Willie Cochran,density_multifamily; home_sales; rental_prices,498,1,357,140,0,-0.5381648104948511,0.128,0.872,-1.2796765120298446,-0.46267957877942745,0.35463399282467767
2022,Nicole Lee,Raymond Lopez,home_sales,7,0,0,7,0,0.9266324452801546,0.8725,0.8725,-0.8038511471516557,0.8723085392623962,2.411563558793112
2022,Michael Rodriguez,Michael Scott Jr.,home_sales; rental_prices,150,0,56,94,0,-0.867710124806784,0.127,0.873,-2.0655407134610364,-0.7186391030004882,0.5392639873656949
2022,Scott Waguespack,Vi Daley,density_multifamily; home_sales,92,4,0,88,0,0.49034389135260836,0.8745,0.8745,-0.26536887238898454,0.36194745632723546,0.9526166006580765
2022,Chris Taliaferro,Nicholas Sposato,home_sales; rental_prices,347,0,70,277,0,-0.6787274781167794,0.1225,0.8775,-1.6232916995736812,-0.6079804652304066,0.40311015561656816
2022,Deborah Graham,Sharon Denise Dixon,home_sales,2,0,0,2,0,-0.7103473292653872,0.122,0.878,-1.7818094793103068,-0.6418569481843115,0.5001959419223536
2022,Emma Mitts,Gilbert Villegas,home_sales; rental_prices,96,0,43,53,0,-0.693157335122276,0.121,0.879,-1.621983052567116,-0.6047929262646103,0.3589582621577744
2022,George Cardenas,Michael Scott Jr.,home_sales; rental_prices,625,0,437,188,0,-0.6758226539868962,0.121,0.879,-1.5130264612541453,-0.5818461697571052,0.3854148703060634
2022,Ariel Reboyras,Deborah Graham,home_sales; rental_prices,108,0,16,92,0,0.6884099535792207,0.8795,0.8795,-0.44158413161856763,0.6418834069915429,1.620974658685626
2022,Fredrenna Lyle,Shirley Coleman,home_sales,3,0,0,3,0,0.7762839382221998,0.8805,0.8805,-0.532331872192013,0.8113778086575107,2.0955170667003604
2022,Pat Dowell,Willie Cochran,density_multifamily; home_sales; rental_prices,789,6,408,375,0,0.5073151143435656,0.8805,0.8805,-0.29415021135545927,0.4427531060564312,1.1706015357865844
2022,Chris Taliaferro,Jason Ervin,density_multifamily; home_sales; rental_prices,637,1,412,224,0,-0.6925101918134041,0.1155,0.8845,-1.5050468886161998,-0.5967404033264488,0.35007091287170367
2022,Fredrenna Lyle,Michelle A. Harris,density_multifamily; home_sales,149,1,0,148,0,-0.6967330119716582,0.1045,0.8955,-1.4925572575335833,-0.5853963022704578,0.3104395809097305
2022,Leslie Hairston,Shirley Newsome,home_sales,2,0,0,2,0,-1.262289306591773,0.104,0.896,-4.520705032768428,-1.1648414935668734,0.9330639043137628
2022,Ariel Reboyras,"Walter Burnett, Jr.",home_sales; rental_prices,42,0,9,33,0,-0.4817369986001867,0.1025,0.8975,-1.0425919019921837,-0.4148924001857137,0.22555821642862206
2022,Brendan Reilly,Michele Smith,density_multifamily; home_sales; rental_prices,2163,1,2119,43,0,0.5605586116690744,0.9,0.9,-0.20583708599518336,0.4212798209253997,1.0759871579563456
2022,Byron Sigcho-Lopez,Pat Dowell,home_sales; rental_prices,128,0,123,5,0,0.7947713482961218,0.9015,0.9015,-0.3257599990248794,0.746622276849865,1.7307418443297504
2022,Frank Olivo,Shirley Coleman,home_sales,6,0,0,6,0,-1.152860080153778,0.0985,0.9015,-2.370516054224736,-0.9374846444149565,0.5803891638694317
2022,Gilbert Villegas,John Arena,home_sales,4,0,0,4,0,0.77701295574306,0.904,0.904,-0.3313277983871364,0.7063357893622109,1.7324950796602845
2022,JoAnn Thompson,Latasha Thomas,density_multifamily; home_sales; rental_prices,153,3,22,128,0,-0.881249340962527,0.0945,0.9055,-1.8531067727014714,-0.7331041158531406,0.3540066347812315
2022,Lona Lane,Toni Foulkes,home_sales; rental_prices,257,0,54,203,0,0.837759503960704,0.906,0.906,-0.3358791832534939,0.7449341324349983,1.8888551173371104
2022,Matt Martin,Rossana Rodriguez-Sanchez,home_sales; rental_prices,159,0,110,49,0,0.9035001155389853,0.9065,0.9065,-0.38912931165032416,0.8138122263214018,2.0357082556612633
2022,David Moore,Marty Quinn,home_sales; rental_prices,100,0,6,94,0,-0.9166956094564127,0.09,0.91,-1.9247275742266416,-0.7889420972421652,0.4289333373934831
2022,George Cardenas,Shirley Coleman,home_sales,2,0,0,2,0,0.912246843539529,0.9115,0.9115,-0.3958431882809938,0.8832005230050907,2.274318269298221
2022,Deborah Graham,Nicholas Sposato,home_sales; rental_prices,135,0,8,127,0,-0.8654096156424389,0.0875,0.9125,-1.8809261229915148,-0.7792002704115757,0.3521122689786118
2022,Isaac Carothers,Michael Chandler,home_sales,20,0,0,20,0,-1.0087776691379369,0.0865,0.9135,-2.1388474084054105,-0.8677393557168609,0.37631374880122237
2022,Michelle A. Harris,Natashia Holmes,home_sales; rental_prices,64,0,33,31,0,0.9702638442290313,0.9135,0.9135,-0.3639117880105952,0.867790572228815,2.0854983044851947
2022,Deborah Graham,Jason Ervin,home_sales; rental_prices,141,0,110,31,0,-0.8791923293390637,0.085,0.915,-1.7776847931030295,-0.7640502609182287,0.2850330814565732
2022,Rossana Rodriguez-Sanchez,Samantha Nugent,density_multifamily; home_sales; rental_prices,308,1,251,56,0,-1.0278589358948986,0.084,0.916,-2.3059755755108604,-0.9459556644994166,0.3590837704039784
2022,Helen Shiller,Mary Ann Smith,density_multifamily; home_sales,120,2,0,118,0,-0.8386824451204783,0.0805,0.9195,-1.8186542289210272,-0.7372083954518713,0.33721270562466205
2022,Rey Colon,Roberto Maldonado,density_multifamily; home_sales; rental_prices,1013,3,647,363,0,0.5651976671974682,0.9195,0.9195,-0.2234822405234534,0.48968860937291736,1.2035234710274356
2022,Madeline Haithcock,"Walter Burnett, Jr.",density_multifamily; home_sales,40,8,0,32,0,-0.5100767824258896,0.08,0.92,-1.0994549365343267,-0.46222831277052756,0.19941495716338897
2022,Byron Sigcho-Lopez,Nicole Lee,density_multifamily; home_sales; rental_prices,223,3,205,15,0,1.2993484417975163,0.9205,0.9205,-0.5652700039192384,1.1164930782261147,2.7072986856983814
2022,Derrick Curtis,Howard Brookins,home_sales; rental_prices,58,0,11,47,0,0.8645758103195259,0.922,0.922,-0.2982141983663978,0.7653676757899519,1.7916589997036794
2022,Harry Osterman,Maria Hadden,density_multifamily; home_sales; rental_prices,707,1,670,36,0,0.9648219609308628,0.9255,0.9255,-0.2911879900793746,1.0379288718864255,2.6213866834784763
2022,Michelle A. Harris,Roderick Sawyer,home_sales; rental_prices,1391,0,1019,372,0,0.7193928619911923,0.9265,0.9265,-0.24721895323600457,0.6246504070761764,1.5028915166783299
2022,Raymond Lopez,Toni Foulkes,home_sales; rental_prices,410,0,205,205,0,0.9496689681667554,0.9295,0.9295,-0.32123968362391825,0.8346629997817424,1.989442344810094
2022,Jeanette Taylor,Raymond Lopez,home_sales; rental_prices,83,0,12,71,0,1.0964973009388466,0.931,0.931,-0.3401728366803185,0.9629928245762465,2.252144725701937
2022,Ed Burke,Stephanie Coleman,home_sales; rental_prices,84,0,16,68,0,1.0124578949444032,0.9315,0.9315,-0.2720912007306062,0.8873268460356007,2.0856744871388604
2022,Gilbert Villegas,Milagros Santiago,density_multifamily; home_sales; rental_prices,95,2,30,63,0,1.128971752990623,0.935,0.935,-0.209122898587829,0.9854727932625567,2.2854446067338854
2022,Dick Mell,Margaret Laurino,density_multifamily; home_sales,214,5,0,209,0,-0.7507705149445116,0.064,0.936,-1.5051719628101,-0.6591097373175933,0.19472265432904232
2022,Latasha Thomas,Toni Foulkes,home_sales; rental_prices,278,0,44,234,0,-0.9112486851970383,0.064,0.936,-1.8613253776195329,-0.8145715351054188,0.23004876372146502
2022,Ariel Reboyras,Thomas Allen,home_sales,230,0,0,230,0,0.8625784403168303,0.9375,0.9375,-0.1534845732023555,0.7609697711206018,1.6971516558973139
2022,Raymond Lopez,Willie Cochran,home_sales; rental_prices,62,0,7,55,0,-0.9238944244379835,0.0625,0.9375,-1.8454757724057047,-0.7988090229063396,0.22707718273262278
2022,Brendan Reilly,Byron Sigcho-Lopez,rental_prices,1906,0,1906,0,0,-0.8495524461597168,0.06,0.94,-1.8624289621063457,-0.84389536095456,0.23404149617575093
2022,Eugene Schulter,Tom Tunney,home_sales,97,0,0,97,0,-0.5892221927579442,0.0585,0.9415,-1.1273658082188338,-0.49312552289368394,0.13895919440826404
2022,Bernard Stone,Joe Moore,density_multifamily; home_sales,67,2,0,65,0,-0.88608756883379,0.058,0.942,-1.7590700355554365,-0.7668443527296898,0.1760610065385365
2022,Brian Hopkins,Timmy Knudsen,home_sales; rental_prices,313,0,303,10,0,0.9863827788431684,0.942,0.942,-0.28839930047618656,1.1310544213506186,4.677851657753373
2022,George Cardenas,James Balcer,density_multifamily; home_sales; rental_prices,206,1,25,180,0,-0.8850064548698963,0.0575,0.9425,-1.7130462546149108,-0.7600071472720018,0.1729588592182483
2022,Andre Vasquez,Debra Silverstein,density_multifamily; home_sales; rental_prices,455,1,360,94,0,-1.0798448084199304,0.057,0.943,-2.0989900919084543,-0.9472429692428759,0.20564632527267293
2022,Fredrenna Lyle,Leslie Hairston,home_sales,30,0,0,30,0,0.8744317807386481,0.943,0.943,-0.17144532031940374,0.755404247664587,1.646135707254471
2022,Manuel Flores,"Walter Burnett, Jr.",density_multifamily; home_sales,112,11,0,101,0,0.6229407720892532,0.9435,0.9435,-0.1287606418903155,0.532336697449193,1.200719793732928
2022,Leslie Hairston,Todd Stroger,density_multifamily; home_sales,59,1,0,58,0,-1.2624889826392576,0.056,0.944,-2.3678169054323837,-1.0783923056560618,0.26659065125701376
2022,Byron Sigcho-Lopez,Michael Scott Jr.,home_sales; rental_prices,14,0,9,5,0,1.005805863810779,0.9455,0.9455,-0.17902314091635443,0.9364683269573928,2.0551350280991425
2022,Billy Ocasio,Manuel Flores,density_multifamily; home_sales,366,19,0,347,0,-1.0350370379492135,0.0535,0.9465,-1.9119201386154567,-0.8820809011592967,0.17507635187753479
2022,Fredrenna Lyle,Howard Brookins,home_sales,36,0,0,36,0,-0.9272477427112386,0.0525,0.9475,-1.7369408309212673,-0.8017982608729433,0.15389519538245047
2022,Deb Mell,Margaret Laurino,density_multifamily; home_sales; rental_prices,730,1,613,116,0,-0.7635399409302603,0.052,0.948,-1.443477259122095,-0.6536074208941139,0.12860048609199407
2022,Gilbert Villegas,Roberto Maldonado,home_sales; rental_prices,73,0,50,23,0,0.9798666943918993,0.948,0.948,-0.15231324387705011,0.8489941155135464,1.8770959228039203
2022,Leslie Hairston,Roderick Sawyer,home_sales; rental_prices,54,0,25,29,0,-0.851771930719114,0.0515,0.9485,-1.5725807984549465,-0.713826756394861,0.1256286322196718
2022,Emma Mitts,"Walter Burnett, Jr.",density_multifamily; home_sales; rental_prices,483,2,123,358,0,-0.6110391735324897,0.0505,0.9495,-1.1633594157258995,-0.5302731831990797,0.14022985052651638
2022,Chris Taliaferro,Gilbert Villegas,density_multifamily; home_sales; rental_prices,801,9,351,441,0,-1.065582976243534,0.05,0.95,-2.0874997927483756,-0.9344456164843942,0.16873081169973178
2022,Debra Silverstein,Joe Moore,density_multifamily; home_sales; rental_prices,944,1,835,108,0,0.9400227681077001,0.9525,0.9525,-0.15765171596180272,0.8384862358080178,1.7565079871262759
2022,Burton Natarus,"Walter Burnett, Jr.",home_sales,1,0,0,1,0,-0.7337155773138258,0.0465,0.9535,-1.3534300836750823,-0.6455017296028902,0.1243660336611245
2022,Carlos Ramirez-Rosa,Rossana Rodriguez-Sanchez,density_multifamily; home_sales; rental_prices,1170,8,850,312,0,-1.244796960211266,0.046,0.954,-2.245616751541983,-1.0551282078814468,0.16156561320762935
