component_id,card_id,successor_id,project_id,card_num,card_units,card_building_sqft,project_pin,construction_year,within_500ft,successor_type,successor_pin,successor_pin10,successor_address,successor_year,year_gap,successor_class,successor_units,successor_building_sqft,successor_land_sqft,successor_x_3435,successor_y_3435,represented_project_ids,search_geometry_source,projects_per_condo_base,within_one_year,within_two_years,automatic_candidate,building_ratio,match_quality
episode_068,17311230010000_card_8,noncondo_17311230720000,residential_multicard_17311230010000,8,1,1742,17311230010000,2014,TRUE,current_noncondo_parcel,17311230720000,1731123072,3409 S HOYNE AVE,2014,0,295,1,1742,1124,1162968.5832320189,1881982.7390953351,residential_17311230720000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_068,17311230010000_card_9,noncondo_17311230730000,residential_multicard_17311230010000,9,1,1771,17311230010000,2014,TRUE,current_noncondo_parcel,17311230730000,1731123073,3411 S HOYNE AVE,2014,0,295,1,1771,1201,1162969.6606838068,1881960.7563961265,residential_17311230730000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_069,17312170200000_card_1,noncondo_17312170280000,residential_multicard_17312170200000,1,1,2780,17312170200000,2017,TRUE,current_noncondo_parcel,17312170280000,1731217028,1822 W 33RD PL,2018,1,278,1,2780,2596,1164631.936090329,1882580.8855107657,residential_17312170280000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_069,17312170200000_card_2,noncondo_17312170290000,residential_multicard_17312170200000,2,1,2780,17312170200000,2017,TRUE,current_noncondo_parcel,17312170290000,1731217029,1820 W 33RD PL,2018,1,278,1,2780,3056,1164656.700854482,1882590.5648014396,residential_17312170290000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_069,17312170200000_card_3,noncondo_17312170300000,residential_multicard_17312170200000,3,1,2780,17312170200000,2017,TRUE,current_noncondo_parcel,17312170300000,1731217030,1816 W 33RD PL,2018,1,278,1,2780,3151,1164681.6247264063,1882592.938362988,residential_17312170300000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_069,17312170200000_card_4,noncondo_17312170310000,residential_multicard_17312170200000,4,1,2780,17312170200000,2017,TRUE,current_noncondo_parcel,17312170310000,1731217031,1814 W 33RD PL,2018,1,278,1,2780,3148,1164706.8200000003,1882593.5700000003,residential_17312170310000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_070,17313050350000_card_1,noncondo_17313050370000,residential_multicard_17313050350000,1,1,1656,17313050350000,2013,FALSE,current_noncondo_parcel,17313050370000,1731305037,3559 S HAMILTON AVE A,2012,-1,295,1,1620,1561,1162670.219814447,1880831.0754559145,residential_17313050370000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.9782608695652174,within_5pct
episode_070,17313050350000_card_2,noncondo_17313050380000,residential_multicard_17313050350000,2,1,1656,17313050350000,2013,FALSE,current_noncondo_parcel,17313050380000,1731305038,3559 S HAMILTON AVE B,2012,-1,295,1,1620,1568,1162727.9950013496,1880833.521360132,residential_17313050380000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.9782608695652174,within_5pct
episode_071,17313100010000_card_1,noncondo_17313100310000,residential_multicard_17313100010000,1,1,1588,17313100010000,2006,FALSE,current_noncondo_parcel,17313100310000,1731310031,3535 S OAKLEY AVE,2007,1,295,1,1588,1088,1161671.561416743,1881049.962144208,residential_17313100310000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_071,17313100010000_card_2,noncondo_17313100320000,residential_multicard_17313100010000,2,1,1588,17313100010000,2006,FALSE,current_noncondo_parcel,17313100320000,1731310032,3537 S OAKLEY AVE,2007,1,295,1,1588,921,1161672.0244252952,1881028.152045632,residential_17313100320000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_071,17313100010000_card_3,noncondo_17313100330000,residential_multicard_17313100010000,3,1,1588,17313100010000,2006,FALSE,current_noncondo_parcel,17313100330000,1731310033,3539 S OAKLEY AVE,2007,1,295,1,1588,921,1161672.4486250016,1881008.1564999984,residential_17313100330000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_071,17313100010000_card_4,noncondo_17313100340000,residential_multicard_17313100010000,4,1,1588,17313100010000,2006,FALSE,current_noncondo_parcel,17313100340000,1731310034,3541 S OAKLEY AVE,2007,1,295,1,1588,921,1161672.8729205492,1880988.161081739,residential_17313100340000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_071,17313100010000_card_5,noncondo_17313100350000,residential_multicard_17313100010000,5,1,1588,17313100010000,2006,FALSE,current_noncondo_parcel,17313100350000,1731310035,3543 S OAKLEY AVE,2007,1,295,1,1588,921,1161673.297140764,1880968.165552285,residential_17313100350000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_071,17313100010000_card_6,noncondo_17313100360000,residential_multicard_17313100010000,6,1,1588,17313100010000,2006,FALSE,current_noncondo_parcel,17313100360000,1731310036,3545 S OAKLEY AVE,2007,1,295,1,1588,921,1161673.7213270778,1880948.1700613145,residential_17313100360000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_071,17313100010000_card_7,noncondo_17313100370000,residential_multicard_17313100010000,7,1,1588,17313100010000,2006,FALSE,current_noncondo_parcel,17313100370000,1731310037,3547 S OAKLEY AVE,2007,1,295,1,1588,950,1161674.1524679174,1880927.859627325,residential_17313100370000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_071,17313100010000_card_8,noncondo_17313100380000,residential_multicard_17313100010000,8,1,1588,17313100010000,2006,FALSE,current_noncondo_parcel,17313100380000,1731310038,2243 W 35TH PL,2007,1,295,1,1588,939,1161807.7917825903,1881034.2702832173,residential_17313100380000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_072,17313120190000_card_1,noncondo_17313120360000,residential_multicard_17313120190000,1,1,1911,17313120190000,2008,FALSE,current_noncondo_parcel,17313120360000,1731312036,3621 S BLAKE ST,2008,0,295,1,1727,1725,1162104.1880083168,1880401.3642754983,residential_17313120360000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.9037153322867608,within_10pct
episode_072,17313120190000_card_2,noncondo_17313120370000,residential_multicard_17313120190000,2,1,1911,17313120190000,2008,FALSE,current_noncondo_parcel,17313120370000,1731312037,3619 S BLAKE ST,2008,0,295,1,1727,3670,1162110.1712140716,1880437.6508496408,residential_17313120370000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.9037153322867608,within_10pct
episode_073,17344230090000_card_1,noncondo_17344230170000,residential_multicard_17344230090000,1,1,2044,17344230090000,2006,FALSE,current_noncondo_parcel,17344230170000,1734423017,723 E 38TH ST,2006,0,295,1,2090,2353,1181689.894561263,1879856.574706754,residential_17344230170000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.022504892367906,within_5pct
episode_073,17344230090000_card_2,noncondo_17344230190000,residential_multicard_17344230090000,2,1,1987,17344230090000,2006,FALSE,current_noncondo_parcel,17344230190000,1734423019,719 E 38TH ST,2006,0,295,1,2023,2345,1181653.7442639307,1879852.994393996,residential_17344230190000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0181177654755913,within_2pct
episode_073,17344230090000_card_3,noncondo_17344230200000,residential_multicard_17344230090000,3,1,1987,17344230090000,2006,FALSE,current_noncondo_parcel,17344230200000,1734423020,717 E 38TH ST,2006,0,295,1,2023,2947,1181632.6931612494,1879847.9018330744,residential_17344230200000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0181177654755913,within_2pct
episode_073,17344230090000_card_4,noncondo_17344230180000,residential_multicard_17344230090000,4,1,1987,17344230090000,2006,FALSE,current_noncondo_parcel,17344230180000,1734423018,721 E 38TH ST,2006,0,295,1,2023,2089,1181671.7742180072,1879854.8709479608,residential_17344230180000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0181177654755913,within_2pct
episode_073,17344230090000_card_5,noncondo_17344230160000,residential_multicard_17344230090000,5,1,2044,17344230090000,2006,FALSE,current_noncondo_parcel,17344230160000,1734423016,725 E 38TH ST,2006,0,295,1,2090,2737,1181710.5382180938,1879859.5121603168,residential_17344230160000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.022504892367906,within_5pct
episode_074,17344240080000_card_1,noncondo_17344240150000,residential_multicard_17344240080000,1,1,1912,17344240080000,2006,FALSE,current_noncondo_parcel,17344240150000,1734424015,714 E PERSHING RD,2006,0,295,1,1912,3073,1181642.871909157,1879358.6523899487,residential_17344240150000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_074,17344240080000_card_2,noncondo_17344240140000,residential_multicard_17344240080000,2,1,2130,17344240080000,2006,FALSE,current_noncondo_parcel,17344240140000,1734424014,712 E PERSHING RD,2006,0,295,1,2130,4205,1181614.433617252,1879357.8247751887,residential_17344240140000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_075,17344240070000_card_1,noncondo_17344240180000,residential_multicard_17344240070000,1,1,2223,17344240070000,2006,FALSE,current_noncondo_parcel,17344240180000,1734424018,718 E PERSHING RD,2006,0,295,1,2223,3083,1181690.85237354,1879360.0447797168,residential_17344240180000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_075,17344240070000_card_2,noncondo_17344240160000,residential_multicard_17344240070000,2,1,2026,17344240070000,2006,FALSE,current_noncondo_parcel,17344240160000,1734424016,716 E PERSHING RD,2006,0,295,1,2026,3078,1181666.8616273513,1879359.3517064056,residential_17344240160000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_076,17344240060000_card_1,noncondo_17344240200000,residential_multicard_17344240060000,1,1,2090,17344240060000,2006,FALSE,current_noncondo_parcel,17344240200000,1734424020,722 E PERSHING RD,2006,0,295,1,2090,3085,1181738.8347193173,1879361.304779144,residential_17344240200000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_076,17344240060000_card_2,noncondo_17344240190000,residential_multicard_17344240060000,2,1,2223,17344240060000,2006,FALSE,current_noncondo_parcel,17344240190000,1734424019,720 E PERSHING RD,2006,0,295,1,2223,3083,1181714.8439536367,1879360.6606588135,residential_17344240190000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_077,19111200130000_card_1,noncondo_19111210260000,residential_multicard_19111200130000,1,1,2797,19111200130000,2006,TRUE,current_noncondo_parcel,19111210260000,1911121026,3640 W 51ST ST,2008,2,204,1,2797,6761,1152840.9899539598,1870660.9737942624,residential_19111210260000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_077,19111200130000_card_2,noncondo_19111210240000,residential_multicard_19111200130000,2,1,1864,19111200130000,2006,TRUE,current_noncondo_parcel,19111210240000,1911121024,3642 W 51ST ST,2007,1,207,1,1852,3386,1152774.5985699596,1870659.043244221,residential_19111210240000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.9935622317596566,within_2pct
episode_077,19111200130000_card_3,noncondo_19111230180000,residential_multicard_19111200130000,3,1,1804,19111200130000,2006,TRUE,current_noncondo_parcel,19111230180000,1911123018,3621 W 50TH ST,2007,1,295,1,1804,942,1152980.8532957945,1870701.277252578,residential_19111230180000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_077,19111200130000_card_4,noncondo_19111230170000,residential_multicard_19111200130000,4,1,1865,19111200130000,2006,TRUE,current_noncondo_parcel,19111230170000,1911123017,3619 W 50TH ST,2007,1,295,1,1867,1157,1152999.9211370768,1870701.8323599903,residential_19111230170000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0010723860589812,within_2pct
episode_077,19111200130000_card_5,noncondo_19111210220000,residential_multicard_19111200130000,5,1,1880,19111200130000,2006,TRUE,current_noncondo_parcel,19111210220000,1911121022,3646 W 51ST ST,2007,1,207,1,1878,3418,1152721.2809598956,1870657.5436742036,residential_19111210220000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.9989361702127659,within_2pct
episode_077,19111200130000_card_6,noncondo_19111230020000,residential_multicard_19111200130000,6,1,1784,19111200130000,2006,TRUE,current_noncondo_parcel,19111230020000,1911123002,3620 W 51ST ST,2007,1,207,1,1784,2020,1152987.9432507085,1870629.5206976195,residential_19111230020000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_077,19111200130000_card_7,noncondo_19111210230000,residential_multicard_19111200130000,7,1,1759,19111200130000,2006,TRUE,current_noncondo_parcel,19111210230000,1911121023,3644 W 51ST ST,2007,1,207,1,1759,3385,1152748.0097453145,1870658.2971974944,residential_19111210230000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_077,19111230100000_card_1,noncondo_19111230130000,residential_multicard_19111230100000,1,1,1743,19111200130000,2006,TRUE,current_noncondo_parcel,19111230130000,1911123013,3609 W 50TH PL,2007,1,295,1,1743,1117,1153080.64692798,1870704.2037419784,residential_19111230130000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_077,19111230100000_card_2,noncondo_19111230140000,residential_multicard_19111230100000,2,1,1920,19111200130000,2006,TRUE,current_noncondo_parcel,19111230140000,1911123014,3611 W 50TH PL,2007,1,295,1,1920,1040,1153061.0461461777,1870703.628526523,residential_19111230140000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_077,19111230100000_card_3,noncondo_19111230030000,residential_multicard_19111230100000,3,1,1728,19111200130000,2006,TRUE,current_noncondo_parcel,19111230030000,1911123003,3618 W 51ST ST,2007,1,207,1,1726,2023,1153023.4514827305,1870630.5179419017,residential_19111230030000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.9988425925925926,within_2pct
episode_077,19111230100000_card_4,noncondo_19111230160000,residential_multicard_19111230100000,4,1,1935,19111200130000,2006,TRUE,current_noncondo_parcel,19111230160000,1911123016,3617 W 50TH PL,2007,1,295,1,1935,1338,1153022.591620334,1870702.4981661849,residential_19111230160000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_077,19111230110000_card_1,noncondo_19111230200000,residential_multicard_19111230110000,1,1,1880,19111200130000,2006,TRUE,current_noncondo_parcel,19111230200000,1911123020,3625 W 50TH ST,2007,1,295,1,2007,1158,1152943.0849833875,1870700.1586137337,residential_19111230200000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0675531914893617,within_10pct
episode_077,19111230110000_card_3,noncondo_19111230150000,residential_multicard_19111230110000,3,1,1804,19111200130000,2006,TRUE,current_noncondo_parcel,19111230150000,1911123015,3615 W 50TH PL,2007,1,295,1,1728,927,1153043.1738881343,1870703.1019994956,residential_19111230150000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.9578713968957872,within_5pct
episode_077,19111230110000_card_4,noncondo_19111230190000,residential_multicard_19111230110000,4,1,1865,19111200130000,2006,TRUE,current_noncondo_parcel,19111230190000,1911123019,3623 W 50TH ST,2007,1,295,1,1867,1028,1152962.950208302,1870700.7464461552,residential_19111230190000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0010723860589812,within_2pct
episode_078,19174190410000_card_1,noncondo_19174190420000,residential_multicard_19174190410000,1,1,1448,19174190410000,2006,FALSE,current_noncondo_parcel,19174190420000,1917419042,6155 S MONITOR AVE,2007,1,234,1,1448,3759,1138563.8652410377,1862926.6496089175,residential_19174190420000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_078,19174190410000_card_2,noncondo_19174190430000,residential_multicard_19174190410000,2,1,1448,19174190410000,2006,FALSE,current_noncondo_parcel,19174190430000,1917419043,6159 S MONITOR AVE,2007,1,234,1,1448,3760,1138564.9499070426,1862896.670069266,residential_19174190430000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_079,19174270420000_card_1,noncondo_19174270430000,residential_multicard_19174270420000,1,1,2785,19174270420000,2006,FALSE,current_noncondo_parcel,19174270430000,1917427043,6201 S MONITOR AVE,2007,1,278,1,2785,4547,1138568.5408803646,1862797.6346755745,residential_19174270430000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_079,19174270420000_card_2,noncondo_19174270440000,residential_multicard_19174270420000,2,1,2771,19174270420000,2006,FALSE,current_noncondo_parcel,19174270440000,1917427044,6203 S MONITOR AVE,2007,1,278,1,2771,4494,1138569.8400727818,1862761.5999400732,residential_19174270440000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_080,20023000260000_card_1,noncondo_20023000460000,residential_multicard_20023000260000,1,1,2149,20023000260000,2017,FALSE,current_noncondo_parcel,20023000460000,2002300046,4302 S DREXEL BLVD,2019,2,295,1,1848,3101,1182825.3320843012,1876641.0689759396,residential_20023000460000,construction_year_parcel,NA,FALSE,TRUE,TRUE,0.8599348534201955,within_35pct
episode_080,20023000260000_card_10,noncondo_20023000470000,residential_multicard_20023000260000,10,1,2149,20023000260000,2017,FALSE,current_noncondo_parcel,20023000470000,2002300047,4302 S DREXEL BLVD,2018,1,295,1,1809,2325,1182825.9139230473,1876617.271127035,residential_20023000470000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.8417868776174965,within_35pct
episode_080,20023000260000_card_2,noncondo_20023000480000,residential_multicard_20023000260000,2,1,2149,20023000260000,2017,FALSE,current_noncondo_parcel,20023000480000,2002300048,4306 S DREXEL BLVD,2018,1,295,1,1829,2329,1182826.3490776331,1876596.85959505,residential_20023000480000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.8510935318752908,within_35pct
episode_080,20023000260000_card_3,noncondo_20023000490000,residential_multicard_20023000260000,3,1,2149,20023000260000,2017,FALSE,current_noncondo_parcel,20023000490000,2002300049,4306 S DREXEL BLVD,2018,1,295,1,1786,2349,1182826.9655337073,1876576.3486587333,residential_20023000490000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.8310842252210331,within_35pct
episode_080,20023000260000_card_4,noncondo_20023000500000,residential_multicard_20023000260000,4,1,2149,20023000260000,2017,FALSE,current_noncondo_parcel,20023000500000,2002300050,4310 S DREXEL BLVD,2018,1,295,1,1775,2333,1182827.423798683,1876555.8153010467,residential_20023000500000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.8259655653792461,within_35pct
episode_080,20023000260000_card_5,noncondo_20023000510000,residential_multicard_20023000260000,5,1,2149,20023000260000,2017,FALSE,current_noncondo_parcel,20023000510000,2002300051,4310 S DREXEL BLVD,2018,1,295,1,1786,2317,1182827.9118096472,1876535.4215036472,residential_20023000510000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.8310842252210331,within_35pct
episode_080,20023000260000_card_6,noncondo_20023000530000,residential_multicard_20023000260000,6,1,2149,20023000260000,2017,FALSE,current_noncondo_parcel,20023000530000,2002300053,4318 S DREXEL BLVD,2018,1,295,1,1809,2325,1182828.9129999974,1876494.4186249988,residential_20023000530000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.8417868776174965,within_35pct
episode_080,20023000260000_card_7,noncondo_20023000540000,residential_multicard_20023000260000,7,1,2149,20023000260000,2017,FALSE,current_noncondo_parcel,20023000540000,2002300054,4318 S DREXEL BLVD,2018,1,295,1,1837,3166,1182829.5009957068,1876470.3358850512,residential_20023000540000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.8548161935784085,within_35pct
episode_081,20023050210000_card_1,noncondo_20023050230000,residential_multicard_20023050210000,1,1,2148,20023050210000,2006,FALSE,current_noncondo_parcel,20023050230000,2002305023,4450 S DREXEL BLVD,2007,1,295,1,2148,2518,1182877.8125521047,1875483.758480903,residential_20023050230000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_081,20023050210000_card_2,noncondo_20023050240000,residential_multicard_20023050210000,2,1,2046,20023050210000,2006,FALSE,current_noncondo_parcel,20023050240000,2002305024,4454 S DREXEL BLVD,2007,1,295,1,2046,3028,1182890.3041618129,1875429.8586263915,residential_20023050240000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_081,20023050210000_card_3,noncondo_20023050250000,residential_multicard_20023050210000,3,1,1606,20023050210000,2006,FALSE,current_noncondo_parcel,20023050250000,2002305025,846 E 45TH ST,2007,1,295,1,1606,1564,1182857.5052229683,1875429.074805923,residential_20023050250000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_081,20023050210000_card_4,noncondo_20023050260000,residential_multicard_20023050210000,4,1,1606,20023050210000,2006,FALSE,current_noncondo_parcel,20023050260000,2002305026,844 E 45TH ST,2007,1,295,1,1606,2416,1182834.7201569653,1875447.7253424427,residential_20023050260000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_081,20023050210000_card_5,noncondo_20023050270000,residential_multicard_20023050210000,5,1,1684,20023050210000,2006,FALSE,current_noncondo_parcel,20023050270000,2002305027,842 E 45TH ST,2007,1,295,1,1684,2307,1182812.92628242,1875447.2043583596,residential_20023050270000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_081,20023050210000_card_6,noncondo_20023050280000,residential_multicard_20023050210000,6,1,1684,20023050210000,2006,FALSE,current_noncondo_parcel,20023050280000,2002305028,840 E 45TH ST,2007,1,295,1,1684,2318,1182791.5824058664,1875446.6940950984,residential_20023050280000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_081,20023050210000_card_7,noncondo_20023050290000,residential_multicard_20023050210000,7,1,1606,20023050210000,2006,FALSE,current_noncondo_parcel,20023050290000,2002305029,838 E 45TH ST,2007,1,295,1,1606,2409,1182769.7637386809,1875446.172786012,residential_20023050290000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_081,20023050210000_card_8,noncondo_20023050300000,residential_multicard_20023050210000,8,1,1579,20023050210000,2006,FALSE,current_noncondo_parcel,20023050300000,2002305030,836 E 45TH ST,2007,1,295,1,1579,2422,1182747.4600562083,1875445.6392866336,residential_20023050300000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_081,20023050210000_card_9,noncondo_20023050310000,residential_multicard_20023050210000,9,1,1644,20023050210000,2006,FALSE,current_noncondo_parcel,20023050310000,2002305031,834 E 45TH ST,2007,1,295,1,1644,2681,1182723.8992280643,1875445.079553464,residential_20023050310000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_082,20023050320000_card_10,noncondo_20023050430000,residential_multicard_20023050320000,10,1,2318,20023050320000,2022,FALSE,current_noncondo_parcel,20023050430000,2002305043,4438 S DREXEL BLVD C,2022,0,295,1,2385,1168,1182780.7779358253,1875617.841131951,residential_20023050430000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0289042277825713,within_5pct
episode_082,20023050320000_card_11,noncondo_20023050440000,residential_multicard_20023050320000,11,1,2318,20023050320000,2022,FALSE,current_noncondo_parcel,20023050440000,2002305044,4438 S DREXEL BLVD D,2022,0,295,1,2385,1349,1182780.25742137,1875639.1748699553,residential_20023050440000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0289042277825713,within_5pct
episode_082,20023050320000_card_12,noncondo_20023050390000,residential_multicard_20023050320000,12,1,2318,20023050320000,2022,FALSE,current_noncondo_parcel,20023050390000,2002305039,4432 S DREXEL BLVD,2022,0,295,1,2391,962,1182868.5182493967,1875619.0120679063,residential_20023050390000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.031492666091458,within_5pct
episode_082,20023050320000_card_13,noncondo_20023050400000,residential_multicard_20023050320000,13,1,2318,20023050320000,2022,FALSE,current_noncondo_parcel,20023050400000,2002305040,4430 S DREXEL BLVD,2022,0,295,1,2391,991,1182868.0987874828,1875639.008271242,residential_20023050400000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.031492666091458,within_5pct
episode_082,20023050320000_card_14,noncondo_20023050450000,residential_multicard_20023050320000,14,1,2318,20023050320000,2022,FALSE,current_noncondo_parcel,20023050450000,2002305045,4446 S DREXEL BLVD A,2022,0,295,1,2422,1374,1182783.2728688545,1875512.3096471983,residential_20023050450000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0448662640207076,within_5pct
episode_082,20023050320000_card_3,noncondo_20023050460000,residential_multicard_20023050320000,3,1,2318,20023050320000,2022,FALSE,current_noncondo_parcel,20023050460000,2002305046,4446 S DREXEL BLVD B,2022,0,295,1,2422,1192,1182782.7421214988,1875534.0631283028,residential_20023050460000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0448662640207076,within_5pct
episode_082,20023050320000_card_4,noncondo_20023050410000,residential_multicard_20023050320000,4,1,2318,20023050320000,2022,FALSE,current_noncondo_parcel,20023050410000,2002305041,4438 S DREXEL BLVD A,2022,0,295,1,2445,1200,1182781.7505641386,1875577.9879928555,residential_20023050410000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0547886108714408,within_10pct
episode_082,20023050320000_card_5,noncondo_20023050420000,residential_multicard_20023050320000,5,1,2318,20023050320000,2022,FALSE,current_noncondo_parcel,20023050420000,2002305042,4438 S DREXEL BLVD B,2022,0,295,1,2445,1167,1182781.2608108262,1875598.0521319483,residential_20023050420000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0547886108714408,within_10pct
episode_082,20023050320000_card_6,noncondo_20023050350000,residential_multicard_20023050320000,6,1,2318,20023050320000,2022,FALSE,current_noncondo_parcel,20023050350000,2002305035,4448 S DREXEL BLVD A,2022,0,295,1,2490,987,1182871.2140911487,1875516.1810865933,residential_20023050350000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0742018981880932,within_10pct
episode_082,20023050320000_card_7,noncondo_20023050360000,residential_multicard_20023050320000,7,1,2318,20023050320000,2022,FALSE,current_noncondo_parcel,20023050360000,2002305036,4448 S DREXEL BLVD B,2022,0,295,1,2490,980,1182862.4447008306,1875535.00301762,residential_20023050360000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0742018981880932,within_10pct
episode_082,20023050320000_card_8,noncondo_20023050380000,residential_multicard_20023050320000,8,1,2318,20023050320000,2022,FALSE,current_noncondo_parcel,20023050380000,2002305038,4434 S DREXEL BLVD,2022,0,295,1,2490,959,1182869.1206866887,1875599.2641669707,residential_20023050380000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0742018981880932,within_10pct
episode_082,20023050320000_card_9,noncondo_20023050370000,residential_multicard_20023050320000,9,1,2318,20023050320000,2022,FALSE,current_noncondo_parcel,20023050370000,2002305037,4436 S DREXEL BLVD,2022,0,295,1,2518,1001,1182860.629848848,1875580.0468530264,residential_20023050370000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0862812769628991,within_10pct
episode_083,20031110050000_card_1,noncondo_20031110400000,residential_multicard_20031110050000,1,1,2080,20031110050000,2019,FALSE,current_noncondo_parcel,20031110400000,2003111040,4021 CALUMET,2020,1,278,1,2105,3687,1179194.4855337664,1878305.346931856,residential_20031110400000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0120192307692308,within_2pct
episode_083,20031110050000_card_2,noncondo_20031110410000,residential_multicard_20031110050000,2,1,2080,20031110050000,2019,FALSE,current_noncondo_parcel,20031110410000,2003111041,4019 S CALUMET AVE,2020,1,278,1,2105,3603,1179193.6589410135,1878334.337486712,residential_20031110410000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0120192307692308,within_2pct
episode_084,20032070190000_card_2,noncondo_20032070420000,residential_multicard_20032070190000,2,1,2425,20032070190000,2021,FALSE,current_noncondo_parcel,20032070420000,2003207042,3976 S LANGLEY AVE,2021,0,278,1,2425,4220,1181400.4832888893,1878461.5966605984,residential_20032070420000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
