selection_rule,pin,production_year,alternate_year,alternate_tax_year,year_change,production_lot,alternate_lot,production_building,alternate_building,production_units,alternate_units,production_in_paper_window,alternate_in_paper_window,alternate_ward,alternate_ward_pair,alternate_segment_id,alternate_alderman,alternate_strictness,alternate_neighbor_strictness,alternate_score_difference,alternate_distance_m,production_ward,production_ward_pair,production_segment_id,production_alderman,production_strictness,production_neighbor_strictness,production_score_difference,production_distance_m,boundary_assignment_changed,alderman_changed,treatment_value_changed,production_in_500ft,alternate_in_500ft
minimum_post_1999,16043090160000,2011,2010,2011,-1,4102,4102,1848,2408,1,1,TRUE,TRUE,37,29_37,NA,Emma Mitts,-0.08149787354413178,-0.6406056521910495,0.27955388932345887,328.3380665346132,37,29_37,29_37_2003_2014_12,Emma Mitts,-0.08149787354413178,-0.6406056521910495,0.27955388932345887,328.3380665346132,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16043310130000,2003,2003,2004,0,4708,4708,1561,1700,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,37,28_37,28_37_2003_2014_4,Emma Mitts,-0.08149787354413178,-0.5747569605087653,0.24662954348231678,91.71193636925028,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16044130100000,2007,2007,2008,0,3150,3150,1336,955,1,1,TRUE,TRUE,37,28_37,NA,Emma Mitts,-0.08149787354413178,-0.5747569605087653,0.24662954348231678,489.1796049120595,37,28_37,NA,Emma Mitts,-0.08149787354413178,-0.5747569605087653,0.24662954348231678,489.1796049120595,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16044270400000,2009,2007,2008,-2,3637,3637,1806,1806,1,1,TRUE,TRUE,37,28_37,28_37_2003_2014_9,Emma Mitts,-0.08149787354413178,-0.5747569605087653,0.24662954348231678,133.95841637130653,37,28_37,28_37_2003_2014_9,Emma Mitts,-0.08149787354413178,-0.5747569605087653,0.24662954348231678,133.95841637130653,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16054160270000,2009,2007,2008,-2,4500,4500,1806,1806,1,1,TRUE,TRUE,29,29_37,NA,Isaac Carothers,-1.1725471684593858,-0.08149787354413178,-0.545524647457627,713.5584611013608,29,29_37,NA,Isaac Carothers,-1.1725471684593858,-0.08149787354413178,-0.545524647457627,713.5584611013608,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16054280460000,2002,2002,2008,0,3149,3149,1747,1760,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,29,29_37,29_37_1998_2002_9,Isaac Carothers,-1.1725471684593858,-0.08149787354413178,-0.545524647457627,380.4882676776363,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16082060340000,2008,2007,2008,-1,5440,5440,2825,2825,1,1,TRUE,TRUE,29,29_37,29_37_2003_2014_14,Isaac Carothers,-1.1725471684593858,-0.08149787354413178,-0.545524647457627,134.5480931067641,29,29_37,29_37_2003_2014_14,Isaac Carothers,-1.1725471684593858,-0.08149787354413178,-0.545524647457627,134.5480931067641,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16084010320000,2009,2007,2008,-2,3725,3725,1138,1083,1,1,TRUE,TRUE,29,28_29,NA,Isaac Carothers,-1.1725471684593858,-0.5747569605087653,-0.2988951039753102,660.1881341475067,29,28_29,NA,Isaac Carothers,-1.1725471684593858,-0.5747569605087653,-0.2988951039753102,660.1881341475067,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16084080310000,2008,2006,2007,-2,5577,5577,1558,1558,1,1,TRUE,TRUE,29,28_29,NA,Isaac Carothers,-1.1725471684593858,-0.5747569605087653,-0.2988951039753102,452.26724211779975,29,28_29,28_29_2003_2014_6,Isaac Carothers,-1.1725471684593858,-0.5747569605087653,-0.2988951039753102,452.26724211779975,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16092270190000,2008,2006,2007,-2,3150,3150,1934,1934,1,1,TRUE,TRUE,28,28_37,28_37_2003_2014_7,Ed Smith,-0.5747569605087653,-0.08149787354413178,-0.24662954348231678,56.0933714241976,28,28_37,28_37_2003_2014_7,Ed Smith,-0.5747569605087653,-0.08149787354413178,-0.24662954348231678,56.0933714241976,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16104100400000,2007,2006,2007,-1,3025,3025,3678,3678,3,3,TRUE,TRUE,28,27_28,NA,Ed Smith,-0.5747569605087653,0.529541299988358,-0.5521491302485617,261.5022679226616,28,27_28,27_28_2003_2014_9,Ed Smith,-0.5747569605087653,0.529541299988358,-0.5521491302485617,261.5022679226616,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16104160110000,2006,2005,2006,-1,3105,3105,1486,1486,1,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,28,27_28,27_28_2003_2014_9,Ed Smith,-0.5747569605087653,0.529541299988358,-0.5521491302485617,229.1842380370213,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16111020180000,2019,2018,2019,-1,3065,3065,5646,5646,4,4,TRUE,TRUE,37,27_37,27_37_2015_2023_2,Emma Mitts,-0.08149787354413178,0.529541299988358,-0.30551958676624486,29.12400518358871,37,27_37,27_37_2015_2023_2,Emma Mitts,-0.08149787354413178,0.529541299988358,-0.30551958676624486,29.12400518358871,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16111070290000,2007,2006,2007,-1,3986,3986,4761,4761,3,3,TRUE,TRUE,27,27_28,NA,"Walter Burnett, Jr.",0.529541299988358,-0.5747569605087653,0.5521491302485617,631.1096249519817,27,27_28,NA,"Walter Burnett, Jr.",0.529541299988358,-0.5747569605087653,0.5521491302485617,631.1096249519817,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16111320450000,2008,2008,2009,0,3126,3126,1900,1784,2,3,TRUE,TRUE,27,27_28,27_28_2003_2014_6,"Walter Burnett, Jr.",0.529541299988358,-0.5747569605087653,0.5521491302485617,143.56167849755852,27,27_28,27_28_2003_2014_6,"Walter Burnett, Jr.",0.529541299988358,-0.5747569605087653,0.5521491302485617,143.56167849755852,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16111320460000,2008,2008,2009,0,3123,3123,1900,1784,2,3,TRUE,TRUE,27,27_28,27_28_2003_2014_6,"Walter Burnett, Jr.",0.529541299988358,-0.5747569605087653,0.5521491302485617,135.92662961759558,27,27_28,27_28_2003_2014_6,"Walter Burnett, Jr.",0.529541299988358,-0.5747569605087653,0.5521491302485617,135.92662961759558,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16112080150000,2015,2014,2017,-1,6226,6226,7741,7741,6,6,TRUE,TRUE,27,27_28,NA,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,424.36533641841726,27,27_28,27_28_2015_2023_31,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,424.36533963091466,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16112090370000,2015,2014,2017,-1,3000,3000,7741,7741,6,6,TRUE,TRUE,27,27_28,NA,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,307.19359531664946,27,27_28,27_28_2015_2023_31,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,307.19358871341575,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16112090380000,2015,2014,2017,-1,3070,3070,7741,7741,6,6,TRUE,TRUE,27,27_28,NA,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,302.26512635084293,27,27_28,27_28_2015_2023_31,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,302.26512052897925,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16112130410000,2015,2014,2017,-1,6002,6002,8400,8400,6,6,TRUE,TRUE,27,27_28,27_28_2003_2014_4,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,232.7448483007023,27,27_28,27_28_2015_2023_30,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,232.74485029254225,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16112150210000,2015,2014,2017,-1,3762,3762,7724,7724,6,6,TRUE,TRUE,27,27_28,27_28_2003_2014_3,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,193.52513042255538,27,27_28,27_28_2015_2023_30,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,193.52512385065003,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16112150370000,2015,2014,2017,-1,3765,3765,7724,7724,6,6,TRUE,TRUE,27,27_28,27_28_2003_2014_3,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,202.70043175243575,27,27_28,27_28_2015_2023_30,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,202.7004252478073,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16112150380000,2015,2014,2017,-1,3734,3734,4764,4764,3,3,TRUE,TRUE,27,27_28,27_28_2003_2014_3,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,211.83613367699112,27,27_28,27_28_2015_2023_30,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,211.8361272405458,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16112170010000,2015,2014,2017,-1,6103,6103,7741,7741,6,6,TRUE,TRUE,27,27_28,NA,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,317.24801107719685,27,27_28,27_28_2015_2023_31,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,317.2480127401036,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16112260210000,2020,2018,2019,-2,3125,3125,1853,1853,1,1,TRUE,TRUE,27,27_28,27_28_2015_2023_32,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,96.29513426301395,27,27_28,27_28_2015_2023_32,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,96.29513426301396,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16113030260000,2006,2004,2005,-2,4375,NA,4048,4048,3,3,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,27,27_28,27_28_2003_2014_7,"Walter Burnett, Jr.",0.529541299988358,-0.5747569605087653,0.5521491302485617,38.59837677826533,NA,NA,NA,TRUE,FALSE
minimum_post_1999,16113060440000,2003,2002,2003,-1,2860,2860,1469,1469,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,28,27_28,27_28_2003_2014_8,Ed Smith,-0.5747569605087653,0.529541299988358,-0.5521491302485617,64.2419748864274,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16113080690000,2000,1999,2002,-1,4814,NA,1448,1448,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,28,27_28,NA,Ed Smith,-0.5747569605087653,0.529541299988358,-0.5521491302485617,885.6687696201294,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16113080710000,2002,2002,2004,0,4150,4150,1504,1458,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,28,24_28,NA,Ed Smith,-0.5747569605087653,-0.16376949932144882,-0.20549373059365827,881.9855579672534,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16113080720000,2002,2002,2004,0,4150,4150,1538,1458,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,28,24_28,NA,Ed Smith,-0.5747569605087653,-0.16376949932144882,-0.20549373059365827,882.0253560033888,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16114040480000,2012,2011,2012,-1,3728,3728,2528,2528,2,2,TRUE,TRUE,28,27_28,27_28_2003_2014_5,Jason Ervin,0.2385866771480142,0.529541299988358,-0.1454773114201719,164.92869093564974,28,27_28,27_28_2003_2014_5,Jason Ervin,0.2385866771480142,0.529541299988358,-0.1454773114201719,164.92869093564974,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16114040490000,2012,2011,2012,-1,3729,3729,2528,2528,2,2,TRUE,TRUE,28,27_28,27_28_2003_2014_5,Jason Ervin,0.2385866771480142,0.529541299988358,-0.1454773114201719,164.93707963270154,28,27_28,27_28_2003_2014_5,Jason Ervin,0.2385866771480142,0.529541299988358,-0.1454773114201719,164.93707963270154,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16114080070000,2009,2008,2009,-1,3750,3750,3176,3176,3,3,TRUE,TRUE,28,27_28,NA,Ed Smith,-0.5747569605087653,0.529541299988358,-0.5521491302485617,251.092392032432,28,27_28,27_28_2003_2014_5,Ed Smith,-0.5747569605087653,0.529541299988358,-0.5521491302485617,251.092392032432,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16114080540000,2005,2004,2005,-1,3110,3110,1582,1582,2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,28,27_28,27_28_2003_2014_2,Ed Smith,-0.5747569605087653,0.529541299988358,-0.5521491302485617,295.6430361901904,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16114080600000,2000,2000,2003,0,3000,NA,3410,2080,3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,28,27_28,27_28_1998_2002_5,Ed Smith,-0.5747569605087653,0.529541299988358,-0.5521491302485617,251.2531545168168,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16114080860000,2004,2004,2005,0,4125,NA,6192,6196,4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,28,27_28,27_28_2003_2014_2,Ed Smith,-0.5747569605087653,0.529541299988358,-0.5521491302485617,71.24412404173631,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16114150880000,2002,2002,2003,0,3239,3239,4646,6028,3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,28,27_28,27_28_1998_2002_4,Ed Smith,-0.5747569605087653,0.529541299988358,-0.5521491302485617,274.56066752040493,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16121060360000,2015,2014,2017,-1,6369,6369,8400,8400,6,6,TRUE,TRUE,27,27_28,27_28_2003_2014_3,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,126.28044367890074,27,27_28,27_28_2015_2023_30,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,126.28045670686068,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16121070260000,2015,2014,2017,-1,7796,7796,7741,7741,6,6,TRUE,TRUE,27,27_28,27_28_2003_2014_3,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,125.18786171405088,27,27_28,27_28_2015_2023_30,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,125.18784016967844,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16121070270000,2015,2014,2017,-1,3897,3897,8400,8400,6,6,TRUE,TRUE,27,27_28,27_28_2003_2014_3,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,135.93670579950592,27,27_28,27_28_2015_2023_30,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,135.93668311447598,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16121070280000,2015,2014,2017,-1,3894,3894,8400,8400,6,6,TRUE,TRUE,27,27_28,27_28_2003_2014_3,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,143.13629195825928,27,27_28,27_28_2015_2023_30,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,143.13626861484894,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16121070310000,2015,2014,2017,-1,3896,3896,8400,8400,6,6,TRUE,TRUE,27,27_28,27_28_2003_2014_3,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,164.87697323513999,27,27_28,27_28_2015_2023_30,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,164.87694828230647,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16121070320000,2015,2014,2017,-1,3894,3894,8400,8400,6,6,TRUE,TRUE,27,27_28,27_28_2003_2014_3,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,172.15778207959602,27,27_28,27_28_2015_2023_30,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,172.15775668631264,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16121090030000,2015,2014,2017,-1,7302,7302,8400,8400,6,6,TRUE,TRUE,27,27_28,27_28_2003_2014_3,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,62.53441833439845,27,27_28,27_28_2015_2023_30,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,62.534110060076465,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16122030230000,2019,2017,2018,-2,3075,3075,2880,2880,1,1,TRUE,TRUE,26,1_26,1_26_2015_2023_4,Roberto Maldonado,-0.3682072328137551,0.8587777227273548,-0.6134924777705549,167.68895531612975,26,1_26,1_26_2015_2023_4,Roberto Maldonado,-0.3682072328137551,-0.5068812306766406,0.06933699893144274,167.68895531612975,FALSE,FALSE,TRUE,FALSE,FALSE
minimum_post_1999,16122030330000,2019,2017,2018,-2,2928,2928,3322,3898,1,1,TRUE,TRUE,26,1_26,1_26_2015_2023_4,Roberto Maldonado,-0.3682072328137551,0.8587777227273548,-0.6134924777705549,93.47542334136928,26,1_26,1_26_2015_2023_4,Roberto Maldonado,-0.3682072328137551,-0.5068812306766406,0.06933699893144274,93.47542334136928,FALSE,FALSE,TRUE,TRUE,TRUE
minimum_post_1999,16122060050000,2006,2004,2005,-2,2952,NA,2464,2464,1,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,26,1_26,1_26_2003_2014_7,Billy Ocasio,0.11744503412839778,1.1524820720776112,-0.5175185189746068,130.91613942058248,NA,NA,NA,TRUE,FALSE
minimum_post_1999,16122060060000,2005,2004,2005,-1,2952,NA,2464,2464,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,26,1_26,1_26_2003_2014_7,Billy Ocasio,0.11744503412839778,1.1524820720776112,-0.5175185189746068,130.9172160175821,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16122060080000,2000,1999,2000,-1,2952,NA,1648,1648,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16122060120000,2018,2017,2018,-1,2952,2952,2478,2478,1,1,TRUE,TRUE,26,26_27,NA,Roberto Maldonado,-0.3682072328137551,0.529541299988358,-0.44887426640105654,264.1189805441906,26,26_27,26_27_2015_2023_4,Roberto Maldonado,-0.3682072328137551,0.529541299988358,-0.44887426640105654,264.1189805441906,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16122060260000,2011,2011,2012,0,2952,2952,2559,1731,1,1,TRUE,TRUE,26,1_26,1_26_2003_2014_6,Roberto Maldonado,-0.3682072328137551,0.8587777227273548,-0.6134924777705549,168.28685885101166,26,1_26,1_26_2003_2014_6,Roberto Maldonado,-0.3682072328137551,0.8587777227273548,-0.6134924777705549,168.28685885101166,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,16122090230000,2020,2018,2019,-2,2256,2256,2200,2200,1,1,TRUE,TRUE,26,26_27,26_27_2015_2023_4,Roberto Maldonado,-0.3682072328137551,0.529541299988358,-0.44887426640105654,25.436992965223507,26,26_27,26_27_2015_2023_4,Roberto Maldonado,-0.3682072328137551,0.529541299988358,-0.44887426640105654,25.436992965223507,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16122100200000,2008,2008,2010,0,1675,1675,2173,2543,1,1,TRUE,TRUE,26,26_27,26_27_2003_2014_8,Billy Ocasio,0.11744503412839778,0.529541299988358,-0.2060481329299801,87.62146792520113,26,26_27,26_27_2003_2014_8,Billy Ocasio,0.11744503412839778,0.529541299988358,-0.2060481329299801,87.62146792520113,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16122100250000,2015,2014,2015,-1,1675,1675,2518,2518,1,1,TRUE,TRUE,26,26_27,26_27_2003_2014_8,Roberto Maldonado,-0.3682072328137551,0.529541299988358,-0.44887426640105654,54.47614775485988,26,26_27,26_27_2015_2023_4,Roberto Maldonado,-0.3682072328137551,0.529541299988358,-0.44887426640105654,54.476139391500006,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16122130070000,2015,2014,2017,-1,3100,3100,2660,2660,1,1,TRUE,TRUE,26,1_26,1_26_2003_2014_6,Roberto Maldonado,-0.3682072328137551,0.8587777227273548,-0.6134924777705549,28.960290839305237,26,1_26,1_26_2015_2023_4,Roberto Maldonado,-0.3682072328137551,0.8587777227273548,-0.6134924777705549,145.26858170885473,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16122130160000,2003,2002,2003,-1,2976,NA,1970,3088,2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,26,1_26,1_26_2003_2014_6,Billy Ocasio,0.11744503412839778,1.1524820720776112,-0.5175185189746068,29.094884667045186,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16122130410000,2006,2005,2006,-1,2975,2975,2724,2724,1,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,26,1_26,1_26_2003_2014_6,Billy Ocasio,0.11744503412839778,1.1524820720776112,-0.5175185189746068,64.55157780288044,NA,NA,NA,TRUE,FALSE
minimum_post_1999,16122140070000,2004,2003,2004,-1,2976,NA,2478,2478,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,26,1_26,1_26_2003_2014_6,Billy Ocasio,0.11744503412839778,1.1524820720776112,-0.5175185189746068,112.01413847322966,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16122140100000,2005,2003,2004,-2,2976,NA,2760,2760,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,26,1_26,1_26_2003_2014_6,Billy Ocasio,0.11744503412839778,1.1524820720776112,-0.5175185189746068,90.99402194048332,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16122140180000,2003,2002,2003,-1,2976,NA,2482,2482,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,26,1_26,1_26_2003_2014_6,Billy Ocasio,0.11744503412839778,1.1524820720776112,-0.5175185189746068,117.73439504024256,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16122140210000,2018,2017,2018,-1,2976,2976,2712,2712,1,1,TRUE,TRUE,26,1_26,1_26_2015_2023_4,Roberto Maldonado,-0.3682072328137551,0.8587777227273548,-0.6134924777705549,101.24479185295819,26,1_26,1_26_2015_2023_4,Roberto Maldonado,-0.3682072328137551,0.8587777227273548,-0.6134924777705549,101.2447918529582,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16122140350000,2003,2002,2003,-1,2976,NA,2418,2418,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,26,1_26,1_26_2003_2014_6,Billy Ocasio,0.11744503412839778,1.1524820720776112,-0.5175185189746068,135.782917324681,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16122140530000,2015,2014,2016,-1,3054,3054,2493,2493,1,1,TRUE,TRUE,26,26_27,26_27_2003_2014_7,Roberto Maldonado,-0.3682072328137551,0.529541299988358,-0.44887426640105654,121.65638163421877,26,26_27,26_27_2015_2023_3,Roberto Maldonado,-0.3682072328137551,0.529541299988358,-0.44887426640105654,121.65643120356728,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16122140590000,2020,2018,2019,-2,3366,3366,2622,2622,1,1,TRUE,TRUE,26,26_27,26_27_2015_2023_3,Roberto Maldonado,-0.3682072328137551,0.529541299988358,-0.44887426640105654,117.88902054955645,26,26_27,26_27_2015_2023_3,Roberto Maldonado,-0.3682072328137551,0.529541299988358,-0.44887426640105654,117.88902054955643,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16122180590000,2014,2013,2020,-1,3189,3189,2780,2780,1,1,TRUE,TRUE,26,26_27,26_27_2003_2014_7,Roberto Maldonado,-0.3682072328137551,0.529541299988358,-0.44887426640105654,132.15242592580654,26,26_27,26_27_2003_2014_7,Roberto Maldonado,-0.3682072328137551,0.529541299988358,-0.44887426640105654,132.15242592580654,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16123060480000,2006,2004,2005,-2,2625,NA,1539,1539,1,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,27,2_27,2_27_2003_2014_2,"Walter Burnett, Jr.",0.529541299988358,0.01946451756246842,0.2550383912129448,145.23874706031518,NA,NA,NA,TRUE,FALSE
minimum_post_1999,16123080090000,2019,2017,2018,-2,3438,3438,1972,1972,1,1,TRUE,TRUE,27,27_28,27_28_2015_2023_29,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,77.5828557151243,27,27_28,27_28_2015_2023_29,"Walter Burnett, Jr.",0.529541299988358,0.2385866771480142,0.1454773114201719,77.5828557151243,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16123080350000,2001,1999,2000,-2,3053,NA,1360,1360,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,27,27_28,27_28_1998_2002_5,"Walter Burnett, Jr.",0.529541299988358,-0.5747569605087653,0.5521491302485617,93.51141624998668,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16123100510000,2009,2007,2018,-2,3588,3588,3738,3738,3,3,TRUE,TRUE,27,2_27,2_27_2003_2014_2,"Walter Burnett, Jr.",0.529541299988358,0.7006535739292212,-0.08555613697043163,75.72750443317507,27,2_27,2_27_2003_2014_2,"Walter Burnett, Jr.",0.529541299988358,0.7006535739292212,-0.08555613697043163,75.72750443317507,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16123100520000,2008,2007,2018,-1,3586,3586,3738,3738,3,3,TRUE,TRUE,27,2_27,2_27_2003_2014_2,"Walter Burnett, Jr.",0.529541299988358,0.7006535739292212,-0.08555613697043163,75.68850024726896,27,2_27,2_27_2003_2014_2,"Walter Burnett, Jr.",0.529541299988358,0.7006535739292212,-0.08555613697043163,75.68850024726896,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16123230300000,1999,1999,2001,0,2575,NA,1544,2092,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,27,27_28,27_28_1998_2002_2,"Walter Burnett, Jr.",0.529541299988358,-0.5747569605087653,0.5521491302485617,36.16875517128499,NA,NA,NA,FALSE,FALSE
minimum_post_1999,16123240060000,2008,2007,2008,-1,2973,2973,2446,2446,2,2,TRUE,TRUE,28,27_28,27_28_2003_2014_1,Ed Smith,-0.5747569605087653,0.529541299988358,-0.5521491302485617,34.18196207494009,28,27_28,27_28_2003_2014_1,Ed Smith,-0.5747569605087653,0.529541299988358,-0.5521491302485617,34.18196207494009,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,16123240120000,2009,2007,2009,-2,2702,2702,4240,4240,3,3,TRUE,TRUE,28,27_28,27_28_2003_2014_1,Ed Smith,-0.5747569605087653,0.529541299988358,-0.5521491302485617,32.785998619648844,28,27_28,27_28_2003_2014_1,Ed Smith,-0.5747569605087653,0.529541299988358,-0.5521491302485617,32.785998619648844,FALSE,FALSE,FALSE,TRUE,TRUE
