pin,pin10,card_num,cards_in_history,tax_year,previous_year_built,year_built,transition_type,previous_building_sqft,building_sqft,sqft_ratio,previous_land_sqft,land_sqft,previous_apartments,apartments,previous_building_use,building_use,previous_residence_type,residence_type,large_characteristic_change,candidate_pins_under_pin10,new_construction_permits_under_pin10,permit_id,permit_application_date,permit_application_year,permit_issue_date,permit_issued,permit_status,permit_address,work_description,unique_pin10_permit_match,build_minus_permit_year,permit_supports_new_year,permit_postdates_previous_reported_year,candidate_type
13222110100000,1322211010,1,1,2013,1893,2011,pre_1999_to_post_1999,2768,3687,1.3320086705202312,8700,8700,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE,1,1,2371033,2012-06-08,2012,2012-07-30,1,COMPLETE,3817 N KEELER AVE,NEW TWO STORY SINGLE FAMILY RESIDENCE WITH DETACHED MASONRY GARAGE PER PLANS **CERTIFIED PLANS CORRECTIONS: CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS **,TRUE,-1,FALSE,FALSE,old_building_to_new_building
13222110110000,1322211011,1,1,2020,1893,2019,pre_1999_to_post_1999,2400,4647,1.93625,8700,8700,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,1,3013156,2019-03-13,2019,2019-04-22,1,COMPLETE,3813 N KEELER AVE,"CONSTRUCT NEW 2 STORY SFR W/BASEMENT, AND DETACHED 2 CAR ALLEY ACCESSED GARAGE. PROJECT TO INCLUDE ROOF MOUNTED SOLAR PANELS",TRUE,0,TRUE,TRUE,old_building_to_new_building
13222110150000,1322211015,1,1,2009,1893,2008,pre_1999_to_post_1999,1474,4846,3.287652645861601,8700,8700,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE,1,1,1962469,2008-10-08,2008,2008-11-06,1,COMPLETE,3842 N KEDVALE AVE,NEW 2-STORY SINGLE FAMILY RESIDENCE W/ BASEMENT & DETACHED 3-CAR FRAME GARAGE(CERTIFIED CORRECTIONS),TRUE,0,TRUE,TRUE,old_building_to_new_building
13222130130000,1322213013,1,1,2011,1903,2008,pre_1999_to_post_1999,1856,3176,1.7112068965517242,3750,3750,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,1,2170332,2010-08-02,2010,2010-09-10,1,COMPLETE,4032 W GRACE ST,NEW 2 1/2 STORY SINGLE FAMILY RESIDENCE WITH BASEMENT PER PLANS,TRUE,-2,FALSE,FALSE,old_building_to_new_building
13222140230000,1322214023,1,1,2018,1908,2014,pre_1999_to_post_1999,2016,3864,1.9166666666666667,7200,7200,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE,1,1,2805376,2017-02-10,2017,2017-02-17,1,COMPLETE,3738 N KILDARE AVE,"SELF-CERT: CONSTRUCTION OF A NEW, TYPE IV-A, 2-STORY SINGLE-FAMILY RESIDENCE WITH BASEMENT, OPEN TRELLIS AND A DETACHED 3-CAR PRIVATE GARAGE, PER PLANS.THIS IS A SELF-CERTIFICATION PROJECT. *SPRINKLER SYSTEM INSTALLATION DRAWINGS TO BE SUBMITTED FOR SEPARATE APPROVAL BY THE FIRE DEPT.*",TRUE,-3,FALSE,FALSE,old_building_to_new_building
13222150030000,1322215003,1,1,2017,1888,2014,pre_1999_to_post_1999,1936,3876,2.0020661157024793,3950,3950,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE,1,1,2679307,2015-09-03,2015,2016-04-12,1,COMPLETE,3751 N KILDARE AVE,"ERECT A 2 STORY , IVA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND DETACHED GARAGE PER PLANS",TRUE,-1,FALSE,FALSE,old_building_to_new_building
13222150200000,1322215020,1,1,2023,1896,2023,pre_1999_to_post_1999,2055,3251,1.5819951338199514,7800,7800,0,0,Single-Family,Single-Family,2 Story,1.5 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13222150230000,1322215023,1,1,2009,1883,2008,pre_1999_to_post_1999,1742,4847,2.7824339839265213,7800,7800,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13222150250000,1322215025,1,1,2019,1891,2018,pre_1999_to_post_1999,1209,3960,3.2754342431761785,7800,7800,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,1,2975877,2018-10-04,2018,2018-12-07,1,COMPLETE,3726 N TRIPP AVE,"ERECT NEW 2 STORY, TYPE IV-A CONSTRUCTION, CLASS A1 SFR, WITH BASEMENT PER PLANS.  TO INCLUDE 1 STORY OPEN FRAME FRONT PORCH, 1 STORY OPEN FRAME REAR DECK & SECOND FLOOR FRAME BALCONY.AS PER PLANS**CERTIFIED CORRECTIONS- - SUBJECT TO FIELD INSPECTIONS & AUDIT **",TRUE,0,TRUE,TRUE,old_building_to_new_building
13222160020000,1322216002,1,1,2009,1885,2007,pre_1999_to_post_1999,1376,4054,2.946220930232558,7800,7800,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13222160030000,1322216003,1,1,2019,1904,2018,pre_1999_to_post_1999,1827,5129,2.8073344280240833,3900,3900,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13222160130000,1322216013,1,1,2009,1900,2008,pre_1999_to_post_1999,1820,4026,2.2120879120879122,7800,7800,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13222160310000,1322216031,1,1,2008,1909,2007,pre_1999_to_post_1999,2354,3166,1.3449447748513168,5304,5304,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13222170010000,1322217001,1,1,2008,1888,2006,pre_1999_to_post_1999,1812,7465,4.1197571743929355,10260,10260,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13222170260000,1322217026,1,1,2016,1920,2014,pre_1999_to_post_1999,1121,3322,2.9634255129348794,5899,5899,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,1,2671834,2015-07-27,2015,2015-09-02,1,COMPLETE,3718 N KEDVALE AVE,ERECT A NEW 2 STORY FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND OPEN FRONT PORCH. NEW 6 FEET HIGH WOOD FENCE IN REAR AND 5 FEET IRON FENCE IN FRONT. NEW DETACHED 2 CAR FRAME PRIVATE GARAGE AS PER PLANS.,TRUE,-1,FALSE,FALSE,old_building_to_new_building
13222180100000,1322218010,1,1,2021,1913,2021,pre_1999_to_post_1999,1173,3340,2.847399829497016,6250,6250,0,NA,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,1,2929120,2018-04-24,2018,2018-04-24,1,COMPLETE,4117 W GRACE ST,"NEW CONSTRUCTION OF A SINGLE-FAMILY RESIDENCE OF CALL IVB CONSTRUCTION. WORK INCLUDES ARCHITECTURAL, VENTILATION, REFRIGERATION, ELECTRICAL, AND PLUMBING.",TRUE,3,TRUE,TRUE,old_building_to_new_building
13222180230000,1322218023,1,1,2002,1902,1999,pre_1999_to_post_1999,1900,3350,1.763157894736842,NA,NA,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13222210020000,1322221002,1,1,2024,1900,2021,pre_1999_to_post_1999,892,2655,2.976457399103139,3900,3900,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,1,3130969,2020-09-08,2020,2020-09-08,1,COMPLETE,3653 N TRIPP AVE,"SC- 2019 CCC - NEW SINGLE FAMILY RESIDENCE, TYPE IV-A CONSTRUCTION, USE A-1. ZONING USE A-1. RESIDENCE AS PER DRAWINGS.  EXISTING RESIDENCE DEMOLITION PERMIT APPL. NUMBER IS 100876849.",TRUE,1,TRUE,TRUE,old_building_to_new_building
13222210270000,1322221027,1,1,2010,1906,2008,pre_1999_to_post_1999,2078,5310,2.5553416746871993,7800,7800,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE,1,1,1944445,2008-07-23,2008,2008-08-22,1,COMPLETE,3630 N KEELER AVE,ERECT IV-A SINGLE FAMILY RESIDENCE WITH DETACHED 4 CAR MASONRY GARAGE AS PER PLANS. CONDITIONAL PERMIT SUBJECT TO AUDIT AND FIELD INSPECTION. THIS PERMIT WILL BE VOID IF THE WRECKING PERMIT IS NOT POSTED ONSITE WITHIN 30 DAYS FROM THE DATE OF THIS PERMIT.,TRUE,0,TRUE,TRUE,old_building_to_new_building
13222210280000,1322221028,1,2,2019,1903,2018,pre_1999_to_post_1999,2754,2640,0.9586056644880174,7800,7800,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13222220070000,1322222007,1,2,2006,1903,2005,pre_1999_to_post_1999,2200,2248,1.0218181818181817,NA,8650,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13223020040000,1322302004,1,1,2019,1920,2018,pre_1999_to_post_1999,990,2050,2.0707070707070705,3630,3630,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13223040300000,1322304030,1,1,2019,1941,2018,pre_1999_to_post_1999,775,1786,2.304516129032258,3150,3150,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,1,2898475,2017-12-27,2017,2018-01-23,1,COMPLETE,3534 N KOLMAR AVE,NEW 2 STORY SINGLE FAMILY RESIDENCE WITH BASEMENT AND REAR OPEN WOOD DECK. NEW DETACHED 2 CAR FRAME GARAGE. ALL WORK AS PER PLANS.(CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS),TRUE,1,TRUE,TRUE,old_building_to_new_building
13223040390000,1322304039,1,1,2004,1923,2003,pre_1999_to_post_1999,1025,2318,2.261463414634146,NA,NA,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13223070280000,1322307028,1,3,2019,1908,2018,pre_1999_to_post_1999,928,2082,2.2435344827586206,12600,12600,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE,1,3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13223080420000,1322308042,1,1,2004,1918,2003,pre_1999_to_post_1999,1485,2318,1.5609427609427609,NA,NA,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13223100040000,1322310004,1,1,2003,1908,2002,pre_1999_to_post_1999,903,2116,2.3433001107419713,NA,NA,NA,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13223110060000,1322311006,1,1,2022,1908,2022,pre_1999_to_post_1999,718,1975,2.7506963788300838,3150,3150,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,1,3165292,2021-02-16,2021,2021-06-14,1,COMPLETE,3445 N KOLMAR AVE,"SPR 2019 CBC; FULL BUILDING PEMIT FOR 2 STORY SINGLE DWELLING WITH BASEMENT, FRONT AND REAR OPEN DECKS AND A DETACHED 2-CAR GARAGE. (OCCUPANCY GROUP R-5; TYPE VA CONSTRUCTION)**CERTIFIED CORRECTIONS SUBJECT TO FIELD INSPECTIONS & AUDIT **",TRUE,1,TRUE,TRUE,old_building_to_new_building
13223110150000,1322311015,1,1,2002,1913,1999,pre_1999_to_post_1999,1684,2360,1.4014251781472684,NA,NA,3,0,Multi-Family,Single-Family,1.5 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13223110160000,1322311016,1,1,2018,1913,2017,pre_1999_to_post_1999,848,2020,2.3820754716981134,3150,3150,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,1,2894894,2017-12-20,2017,2017-12-20,1,COMPLETE,3415 N KOLMAR AVE,NEW 2 STORY BRICK/FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT. NEW REAR WOOD OPEN DECK. NEW 2 CAR FRAME DETACHED GARAGE. ALL WORK AS PER PLANS. ISSUED PER PROTOTYPE 100731491 - 3413 N. KOLMAR ISSUED 12/04/17.,TRUE,0,TRUE,TRUE,old_building_to_new_building
13223130120000,1322313012,1,1,2018,1911,2017,pre_1999_to_post_1999,740,4944,6.681081081081081,6937,6937,0,6,Single-Family,Multi-Family,1 Story,2 Story,TRUE,1,1,2869988,2017-08-31,2017,2017-09-28,1,COMPLETE,3321 N KEATING AVE,ERECT A NEW 5 DWELLING UNIT MASONRY 3 STORY (NO BASEMENT) WITH FRONT AND REAR BALCONIES AS PER PLANS. ALSO 12FT X 3.5FT X 6FT HIGH WOOD TRASH ENCLOSURE.,TRUE,0,TRUE,TRUE,old_building_to_new_building
13223230060000,1322323006,1,1,2018,1903,2017,pre_1999_to_post_1999,567,1980,3.492063492063492,3528,3528,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,1,2800462,2017-03-17,2017,2017-03-17,1,COMPLETE,3243 N KENNETH AVE,SELF CERTIFICATION REVIEW: ERECT SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH EXISTING GARAGE TO REMAIN AS PER PLAN.,TRUE,0,TRUE,TRUE,old_building_to_new_building
13224000370000,1322400037,1,1,2017,1901,2014,pre_1999_to_post_1999,2134,2309,1.0820056232427366,3150,3150,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,1,2718914,2016-01-14,2016,2016-02-25,1,COMPLETE,3514 N LOWELL AVE,"ERECT A NEW 2 STORY FRAME 4A SINGLE FAMILY HOUSE WITH BASEMENT,NEW REAR WOOD OPEN DECK AND DETACHED FRAME TWO CAR GARAGE",TRUE,-2,FALSE,FALSE,old_building_to_new_building
13224020250000,1322402025,1,1,2015,1893,2014,pre_1999_to_post_1999,918,1967,2.1427015250544663,3750,3750,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,1,2594952,2014-11-18,2014,2014-11-18,1,COMPLETE,4223 W ADDISON ST,SELF-CERT SINGLE FAMILY NEW CONSTRUCTION OF A TWO STORY HOUSE WITH BASEMENT AND A DETACHED 2-CAR PRIVATE GARAGE PER PLANS. 4223 WEST ADDISON STREET,TRUE,0,TRUE,TRUE,old_building_to_new_building
13224040050000,1322404005,1,1,2006,1916,2005,pre_1999_to_post_1999,1044,2258,2.1628352490421454,NA,2900,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13224060060000,1322406006,1,1,2014,1886,2011,pre_1999_to_post_1999,978,2076,2.1226993865030677,2800,2800,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE,1,1,2449127,2013-04-08,2013,2013-04-18,1,COMPLETE,4159 W EDDY ST,SELF CERTIFICATION REVIEW: ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH DETACHED 2 CAR FRAME GARAGE AS PER PLAN.,TRUE,-2,FALSE,FALSE,old_building_to_new_building
13224130020000,1322413002,1,2,2019,1905,2018,pre_1999_to_post_1999,1189,2343,1.9705634987384357,7448,7448,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE,1,2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13224200230000,1322420023,1,1,2024,1903,2024,pre_1999_to_post_1999,2038,4918,2.4131501472031402,3000,3000,0,4,Single-Family,Multi-Family,1.5 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13224220140000,1322422014,1,1,2023,1922,2023,pre_1999_to_post_1999,3780,2345,0.6203703703703703,3150,3130,3,0,Multi-Family,Single-Family,3 Story +,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13224270200000,1322427020,1,1,2015,1912,2014,pre_1999_to_post_1999,792,2495,3.150252525252525,3250,3250,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,1,2588046,2014-09-16,2014,2014-10-16,1,COMPLETE,4148 W SCHOOL ST,"ERECTION OF THE NEW 2-STORY SINGLE FAMILY RESIDENCE WITH BASEMENT, REAR OPEN DECK AND 2-CAR PARKING SPACE ON SLAB.    **CERTIFIED PLAN CORRECTIONS PROJECT - CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS **",TRUE,0,TRUE,TRUE,old_building_to_new_building
13224300170000,1322430017,1,1,2024,1912,2023,pre_1999_to_post_1999,834,4370,5.2398081534772185,3125,3125,0,4,Single-Family,Multi-Family,1 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13224360170000,1322436017,1,1,2024,1899,2024,pre_1999_to_post_1999,1124,5440,4.839857651245552,3125,3125,0,4,Single-Family,Multi-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13231010140000,1323101014,1,1,2003,1888,2002,pre_1999_to_post_1999,1914,3758,1.9634273772204807,NA,NA,0,2,Single-Family,Multi-Family,2 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13231110310000,1323111031,1,1,2021,1908,2021,pre_1999_to_post_1999,1000,2300,2.3,4566,4566,0,NA,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13231230110000,1323123011,1,1,2019,1905,2018,pre_1999_to_post_1999,1479,2734,1.8485463150777552,4125,4125,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE,1,1,2833297,2017-08-31,2017,2017-09-26,1,COMPLETE,3727 N MONTICELLO AVE,"RS-2: DEMOLISH EXISTING ONE-FAMILY, TWO-STORY FRAMED HOUSE.  BUILD NEW 2,689 S.F. TWO-STORY, ONE-FAMILY (A-1) FRAMED (IV-A) BUILDING; NEW 400 S.F. FRAMED (IV-B) GARAGE; NEW 161 FEET SIX-FEET WOOD FENCE",TRUE,1,TRUE,TRUE,old_building_to_new_building
13231230170000,1323123017,1,1,2016,1911,2014,pre_1999_to_post_1999,1056,2946,2.789772727272727,5141,5141,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE,1,1,2680156,2015-09-15,2015,2015-09-15,1,COMPLETE,3701 N MONTICELLO AVE,SELFCERT NEW 2 STORY FRAME SFR WITH BASEMENT,TRUE,-1,FALSE,FALSE,old_building_to_new_building
13231280550000,1323128055,1,1,2024,1904,2017,pre_1999_to_post_1999,1433,1992,1.3900907187718075,3107,3107,0,NA,Single-Family,Single-Family,1.5 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13232020260000,1323202026,1,1,2006,1896,2005,pre_1999_to_post_1999,810,3582,4.4222222222222225,NA,3275,0,0,Single-Family,Single-Family,1 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13232030190000,1323203019,1,1,2011,1898,2008,pre_1999_to_post_1999,876,2753,3.1426940639269407,4464,4464,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE,1,1,2144502,2010-02-26,2010,2010-03-31,1,COMPLETE,3909 N BERNARD ST,NEW 2 STORY FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND WOOD DECK PER PLAN,TRUE,-2,FALSE,FALSE,old_building_to_new_building
13232100030000,1323210003,1,1,2016,1926,2014,pre_1999_to_post_1999,897,2134,2.379041248606466,3100,3100,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,1,2642724,2015-04-13,2015,2015-05-28,1,COMPLETE,3853 N ST LOUIS AVE,ERECT A NEW 2 STORY FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND OPEN FRONT PORCH. NEW REAR WOOD DECK. NEW 2 CAR FRAME GARAGE AS PER PLANS. NEW 6 FT HIGH X 200 LF WOOD FENCE. PER PLANS**CERTIFIED CORRECTIONS- - SUBJECT TO FIELD INSPECTIONS & AUDIT **,TRUE,-1,FALSE,FALSE,old_building_to_new_building
13232130400000,1323213040,1,1,2019,1908,2018,pre_1999_to_post_1999,1272,2815,2.213050314465409,3720,3720,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE,1,1,2905518,2018-02-13,2018,2018-02-13,1,COMPLETE,3810 N CHRISTIANA AVE,"SELF-CERT: ERECT A 2-STORY + BASEMENT, MASONRY VENEER, WOOD FRAME, SINGLE FAMILY HOME PLUS GARAGE, SELF-CERT PERMIT.",TRUE,0,TRUE,TRUE,old_building_to_new_building
13232130430000,1323213043,1,1,2014,1913,2011,pre_1999_to_post_1999,1820,2231,1.225824175824176,3137,3137,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,1,2453273,2013-03-29,2013,2013-04-08,1,COMPLETE,3800 N CHRISTIANA AVE,NEW 2-STY  SINGLE FAMILY HOUSE WITH BASEMENT AND 2-CAR DETACHED GARAGE,TRUE,-2,FALSE,FALSE,old_building_to_new_building
13232140080000,1323214008,1,1,2015,1903,2014,pre_1999_to_post_1999,1263,2185,1.7300079176563736,3100,3100,0,0,Single-Family,Single-Family,1 Story,3 Story +,TRUE,1,1,2510154,2013-11-22,2013,2013-12-13,1,COMPLETE,3839 N CHRISTIANA AVE,"ERECT A 2 STORY, IVA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND 2 CAR GARAGE WITH ROOF DECK.",TRUE,1,TRUE,TRUE,old_building_to_new_building
13232180380000,1323218038,1,1,2007,1908,2006,pre_1999_to_post_1999,880,2809,3.1920454545454544,3780,3780,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13232240160000,1323224016,1,1,2022,1914,2022,pre_1999_to_post_1999,923,2966,3.2134344528710725,3780,3780,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13232280290000,1323228029,1,1,2016,1922,2014,pre_1999_to_post_1999,1041,2975,2.8578290105667628,4000,4000,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13233020240000,1323302024,1,1,2007,1925,2005,pre_1999_to_post_1999,2010,2706,1.346268656716418,NA,3125,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13233020250000,1323302025,1,1,2007,1925,2005,pre_1999_to_post_1999,2010,2706,1.346268656716418,NA,3125,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13233030030000,1323303003,1,1,2007,1922,2006,pre_1999_to_post_1999,1607,2845,1.7703795892968264,3125,3125,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13233060100000,1323306010,1,1,2019,1893,2018,pre_1999_to_post_1999,832,2090,2.512019230769231,3125,3125,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13233070340000,1323307034,1,1,2020,1923,2019,pre_1999_to_post_1999,1142,8928,7.8178633975481615,3125,3125,0,6,Single-Family,Multi-Family,1 Story,3 Story +,TRUE,1,1,2957997,2019-04-30,2019,2019-04-30,1,COMPLETE,3708 W CORNELIA AVE,"SELF CERTIFICATION.FULL BUILDING PERMIT FOR NEW CONSTRUCTION OF A 3 STORY RESIDENTIAL BUILDING WITH 6 DWELLING UNITS, ROOF DECK AND A MASONRY GARAGE WITH 6 PARKING SPACES..CURRENT USE: CLASS A-1 RESIDENTIAL PROPOSED USE: CLASS A-2 RESIDENTIAL",TRUE,0,TRUE,TRUE,old_building_to_new_building
13233130100000,1323313010,1,1,2006,1911,2005,pre_1999_to_post_1999,840,2016,2.4,NA,3125,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13233140160000,1323314016,1,1,2006,1921,2005,pre_1999_to_post_1999,1024,2356,2.30078125,NA,6250,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13233170310000,1323317031,1,1,2024,1904,2024,pre_1999_to_post_1999,913,2604,2.8521358159912378,3750,3750,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,1,3303966,2023-02-06,2023,2023-06-28,1,COMPLETE,3318 N HARDING AVE,"SPR 2019 CBC. NEW 2 STORY FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT (OCCUPANCY R-5, CONSTRUCTION VA). ALL WORK AS PER PLANS (EXIST TWO CAR FRAME GARAGE UNDER PERMIT #100998569) **CERTIFIED PLANS CORRECTIONS: CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS **",TRUE,1,TRUE,TRUE,old_building_to_new_building
13233170340000,1323317034,1,1,2023,1902,2023,pre_1999_to_post_1999,913,2658,2.9112814895947428,3750,3750,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
13233180100000,1323318010,1,1,2018,1922,2017,pre_1999_to_post_1999,2862,1962,0.6855345911949685,3750,3750,3,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,1,2868221,2017-08-16,2017,2017-09-15,1,COMPLETE,3327 N HARDING AVE,"NEW 2 STORY , IVA FRAME BUILDING    SINGLE FAMILY RESIDENCE WITH BASEMENT , AND  2 CAR DETACHED GARAGE PER PLANS",TRUE,0,TRUE,TRUE,old_building_to_new_building
