project_id,source_family,project_kind,component_pins,component_count,construction_year,dwelling_units,building_sqft,land_sqft,class_values,source_row_ids,permit_chain_ids,permit_numbers,direct_permit_ids,year_source,units_source,building_source,land_source,current_distance_m,current_within_1500ft,selected_vintage,selected_source_addresses,selected_property_type_use,selected_property_description,observed_2021,observed_2024,selected_vintage_conflict,stable_component_membership,substantive_unit_change,substantive_building_change,substantive_land_change,selected_parser_repair,selected_parser_residue,same_address_cross_family,documented_manual_case,student_housing,permit_unit_mismatch,permit_unit_evidence,documented_case_pins,documented_case_actions,documented_case_evidence,documented_case_confidence,candidate_status,decision_reason,units_2021,units_2024,permit_addresses,addresses_with_unit_counts,addresses_with_resolved_units,resolved_address_unit_sum,resolved_permit_unit_values,resolved_permit_address_evidence,unit_permit_chain_ids,unit_permit_numbers,unit_permit_addresses,unit_permit_counts,unit_permit_contexts,unit_permit_descriptions,stable_two_vintages,changed_two_vintages,only_2021,only_2024,permit_supports_2021,permit_supports_2024,source_count_pattern,recommended_units,recommended_units_source,unit_review_required,unit_review_reason
commercial_17172210210000,commercial,commercial_entity_family,17172210210000,1,2018,275,365137,32301,commercial_2024,60997,NA,NA,NA,commercial_2024_rows:60997,commercial_2024_apartment_unit_sum_rows:60997,commercial_2024_rows:60997,commercial_2024_rows:60997,52.091227052300496,TRUE,2024,205 S PEORIA CHICAGO,Multifamily-Mixed Use High rise (13 floors +),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,275,275,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,275,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17172240170000,commercial,commercial_entity_family,17172240170000/17172240300000,2,2023,196,6720,17547,commercial_2024,60998,permit_chain_100917709/permit_chain_101067446,100917709/101067446,3180087/3410739,commercial_2024_rows:60998,commercial_2024_apartment_unit_sum_rows:60998,commercial_2024_rows:60998,commercial_2024_rows:60998,119.52189164098009,TRUE,2024,1044 W VAN BUREN CHICAGO,Multifamily-Mixed Use High rise (13 floors +),NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0/196,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,NA,196,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,196,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_17172240290000,commercial,commercial_entity_family,17172240290000,1,2012,26,42042,12000,commercial_2024,60999,permit_chain_100497041,100497041,2483300,commercial_2024_rows:60999,commercial_2024_apartment_unit_sum_rows:60999,commercial_2024_rows:60999,commercial_2024_rows:60999,273.73539219296106,TRUE,2024,1000 W VAN BUREN CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,NA,NA,NA,NA,retain_mechanical,coherent_2024_revision_same_entity,27,26,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,changed_2021_2024,26,commercial_2024_primary_report,FALSE,unit_count_resolved
commercial_17172270010000,commercial,commercial_entity_family,17172270010000/17172270020000/17172270030000/17172270040000/17172270050000,5,2009,135,220250,35188,commercial_2024,61000,permit_chain_100263473,100263473,1971039,commercial_2024_rows:61000,commercial_2024_apartment_unit_sum_rows:61000,commercial_2024_rows:61000,commercial_2024_rows:61000,69.03101081424683,TRUE,2024,847 W JACKSON CHICAGO,Multifamily-Student Housing,NA,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,review_required,component_membership_changed_across_vintages,441,135,1,0,0,NA,,=,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,changed_2021_2024,NA,NA,TRUE,student_housing_beds_and_dwelling_units_require_reconciliation
commercial_17172280150000,commercial,commercial_entity_family,17172280150000/17172280160000,2,2018,148,187125,24375,commercial_2024,61004,permit_chain_100686961/permit_chain_100717461/permit_chain_100732506,100686961/100705483/100717461/100732506,2817127/2847808/2867426/2891549,commercial_2024_rows:61004,commercial_2024_apartment_unit_sum_rows:61004,commercial_2024_rows:61004,commercial_2024_rows:61004,55.25813865956806,TRUE,2024,808 W VAN BUREN CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,148,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,148,148,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,148,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17172290130000,commercial,commercial_entity_family,17172290130000/17172290140000/17172290150000/17172290160000/17172290500000,5,2021,198,175808,9520,commercial_2024,61005,permit_chain_100836738/permit_chain_100856277/permit_chain_100867884,100836738/100856277/100867884/100899473,3063448/3095778/3115445/3155612,commercial_2024_rows:61005,commercial_2024_apartment_unit_sum_rows:61005,commercial_2024_rows:61005,commercial_2024_rows:61005,127.97431672287486,TRUE,2024,1123 W VAN BUREN CHICAGO,Multifamily-Mixed Use High rise (13 floors +),NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,coherent_2024_revision_same_entity,172,198,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,changed_2021_2024,198,commercial_2024_primary_report,FALSE,unit_count_resolved
commercial_17172310010000,commercial,commercial_entity_family,17172290170000/17172290180000/17172290190000/17172290200000/17172290210000/17172310010000,6,2023,298,316472,35520,commercial_2024,61006,permit_chain_100966027/permit_chain_101062042/permit_chain_101074284,100966027/100980817/100992388/101031237/101062042/101074284,3249664/3270289/3286873/3343981/3398053/3426829,commercial_2024_rows:61006,commercial_2024_apartment_unit_sum_rows:61006,commercial_2024_rows:61006,commercial_2024_rows:61006,176.55976539321026,TRUE,2024,1061 W VAN BUREN CHICAGO,Multifamily-Mixed Use High rise (13 floors +),NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,298,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,NA,298,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,298,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_17172310020000,commercial,commercial_entity_family,17172310020000/17172310030000/17172310040000/17172310050000/17172310070000/17172310080000/17172310090000/17172310100000/17172310120000/17172330020000,10,2017,300,466117,73688,commercial_2024,61007,permit_chain_100623851/permit_chain_100628945/permit_chain_100636252/permit_chain_100653008/permit_chain_100669122/permit_chain_100680179,100623851/100628945/100636252/100653008/100669122/100680179,2708579/2718223/2732226/2760280/2787142/2804840,commercial_2024_rows:61007,commercial_2024_apartment_unit_sum_rows:61007,commercial_2024_rows:61007,commercial_2024_rows:61007,250.52770230730857,TRUE,2024,1035 W VAN BUREN CHICAGO,Multifamily-Student Housing,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,review_required,student_housing_unit_definition_requires_review,NA,300,1,0,0,NA,,=,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,NA,NA,TRUE,student_housing_beds_and_dwelling_units_require_reconciliation
commercial_17173150690000,commercial,commercial_entity_family,17173150680000/17173150690000/17173150700000/17173150710000/17173150720000/17173150730000/17173150740000/17173150760000,8,1977,410,363780,225084,commercial_2024,61022,NA,NA,NA,commercial_2024_rows:61022,commercial_2024_apartment_unit_sum_rows:61022,commercial_2024_rows:61022,commercial_2024_rows:61022,94.60772603625668,TRUE,2024,901 S ASHLAND CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,410,410,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,410,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17173220138002,commercial,commercial_entity_family,17173220138002,1,2020,73,53022,1,commercial_2024,61030,permit_chain_100722739/permit_chain_100765719,100722739/100728529/100758314/100765719,2875722/2885073/2935362/2947194,commercial_2024_rows:61030,commercial_2024_apartment_unit_sum_rows:61030,commercial_2024_rows:61030,commercial_2024_rows:61030,321.19290810031094,TRUE,2024,1346  TAYLOR CHICAGO,Multifamily-SAP35,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,coherent_2024_primary_entity,NA,73,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,73,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_17173230020000,commercial,commercial_entity_family,17173230020000,1,2006,9,9981,9319,commercial_2021,83288,NA,NA,NA,commercial_2021_rows:83288,commercial_2021_apartment_unit_sum_rows:83288,commercial_2021_rows:83288,commercial_2021_rows:83288,24.406171412712705,TRUE,2021,904 S RACINE,MULTI-FAMILY,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,coherent_2021_only_entity,9,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2021_only,9,commercial_2021_only_report,FALSE,unit_count_resolved
commercial_17173230060000,commercial,commercial_entity_family,17173230060000,1,2006,3,3327,3522,commercial_2021,83289,NA,NA,NA,commercial_2021_rows:83289,commercial_2021_apartment_unit_sum_rows:83289,commercial_2021_rows:83289,commercial_2021_rows:83289,102.6293307167874,TRUE,2021,905 S LYTLE,MULTI-FAMILY,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,coherent_2021_only_entity,3,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2021_only,3,commercial_2021_only_report,FALSE,unit_count_resolved
commercial_17173230080000,commercial,commercial_entity_family,17173230080000,1,2007,3,3327,2835,commercial_2021,83290,NA,NA,NA,commercial_2021_rows:83290,commercial_2021_apartment_unit_sum_rows:83290,commercial_2021_rows:83290,commercial_2021_rows:83290,102.79515260747188,TRUE,2021,909 S LYTLE,MULTI-FAMILY,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,coherent_2021_only_entity,3,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2021_only,3,commercial_2021_only_report,FALSE,unit_count_resolved
commercial_17173230380000,commercial,commercial_entity_family,17173230380000,1,2007,8,5290,10281,commercial_2024,61031,NA,NA,NA,commercial_2024_rows:61031,commercial_2024_apartment_unit_sum_rows:61031,commercial_2024_rows:61031,commercial_2024_rows:61031,25.81776271893306,TRUE,2024,924 S RACINE CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,8,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,8,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17173230400000,commercial,commercial_entity_family,17173230400000,1,2006,2,2496,3016,commercial_2024,61032,NA,NA,NA,commercial_2024_rows:61032,commercial_2024_apartment_unit_sum_rows:61032,commercial_2024_rows:61032,commercial_2024_rows:61032,46.06815208425288,TRUE,2024,1210 W TAYLOR CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,coherent_2024_primary_entity,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,2,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17173230420000,commercial,commercial_entity_family,17173230420000,1,2006,2,2496,3100,commercial_2024,61033,NA,NA,NA,commercial_2024_rows:61033,commercial_2024_apartment_unit_sum_rows:61033,commercial_2024_rows:61033,commercial_2024_rows:61033,55.399368062124545,TRUE,2024,1216 W TAYLOR CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,coherent_2024_primary_entity,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,2,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17173230440000,commercial,commercial_entity_family,17173230440000,1,2006,2,2496,2933,commercial_2024,61034,NA,NA,NA,commercial_2024_rows:61034,commercial_2024_apartment_unit_sum_rows:61034,commercial_2024_rows:61034,commercial_2024_rows:61034,64.62857015685358,TRUE,2024,1218 W TAYLOR CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,coherent_2024_primary_entity,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,2,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17173230460000,commercial,commercial_entity_family,17173230460000,1,2006,2,2496,2853,commercial_2024,61035,NA,NA,NA,commercial_2024_rows:61035,commercial_2024_apartment_unit_sum_rows:61035,commercial_2024_rows:61035,commercial_2024_rows:61035,92.22863597556405,TRUE,2024,1224 W TAYLOR CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,coherent_2024_primary_entity,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,2,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17173320070000,commercial,commercial_entity_family,17173320070000,1,2008,12,15264,10467,commercial_2024,61042,permit_chain_100190328/permit_chain_100190338,100190328/100190338/100190889/100191125/100191126/100191127/100191128/100191250/100191251/100191252/100191253/100191254,1830945/1831254,commercial_2024_rows:61042,commercial_2024_apartment_unit_sum_rows:61042,commercial_2024_rows:61042,commercial_2024_rows:61042,201.85274603973315,TRUE,2024,1309 W GRENSHAW CHICAGO,Multifamily-Affordable Housing,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6,NA,NA,NA,NA,review_required,permit_unit_counts_do_not_include_assessor_count,12,12,12,11,11,66,6,1224 W WASHBURNE=6 | 1256 W WASHBURNE=6 | 1306 W WASHBURNE=6 | 1309 W GRENSHAW=6 | 1314 W WASHBURNE=6 | 1315 W GRENSHAW=6 | 1317 W ROOSEVELT=6 | 1341 W GRENSHAW=6 | 1342 W WASHBURNE=6 | 1345 W GRENSHAW=6 | 1354 W WASHBURNE=6,permit_chain_100190328 / permit_chain_100190338,100190328/100191250/100191251/100191252/100191253/100191254 / 100190338/100190889/100191125/100191126/100191127/100191128,1246 W WASHBURNE AVE / 1314 W WASHBURNE AVE / 1315 W GRENSHAW ST / 1317 W ROOSEVELT RD / 1342 W WASHBURNE AVE / 1345 W GRENSHAW ST / 1224 W WASHBURNE AVE / 1256 W WASHBURNE AVE / 1306 W WASHBURNE AVE / 1309 W GRENSHAW ST / 1341 W GRENSHAW ST / 1354 W WASHBURNE AVE,6 / 6,"100191250: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328)] || 100191251: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328)] || 100191252: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328)] || 100191253: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328)] || 100191254: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328)] || 100190338: 6 [BLDG 12D- 1224 W. WASHBURNE- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER RESIDENTIAL BUILDING] || 100190889: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338)] || 100191125: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338)] || 100191126: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338)] || 100191127: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338)] || 100191128: 6 [ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338)]","100190328: BUILDING 12A; 1246 W WASHBURNE AVE; CONSTRUCT A NEW THREE STORY, SIX DWELLING UNIT MASONRY VENEER RESIDENTIAL BUILDING || 100191250: ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328) || 100191251: ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328) || 100191252: ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328) || 100191253: ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328) || 100191254: ROOSEVELT SQUARE PHASE II- BLDG 12A- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190328) || 100190338: BLDG 12D- 1224 W. WASHBURNE- CONSTRUCT A 3 STORY 6 DWELLING UNIT MASONRY VENEER RESIDENTIAL BUILDING || 100190889: ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338) || 100191125: ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338) || 100191127: ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338) || 100191128: ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338) || 100191126: ROOSEVELT SQUARE PHASE II- BLDG 12D- CONSTRUCT A 3-STORY, 6 DWELLING UNIT, MASONRY VENEER TYPE IIIB BUILDING (PROTOTYPE BASED ON PERMIT #100190338)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,12,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
